x,y,z,p
  0.7301, -0.3588,  2.3368,1.0003141e-02
  0.8754, -0.0910,  2.3378,1.0003102e-02
  1.2065,  0.2095,  2.1946,1.0003037e-02
  1.1663,  0.5089,  2.1903,1.0003514e-02
  1.0569,  0.7905,  2.1939,1.0003677e-02
  0.8832,  1.0389,  2.2039,1.0003352e-02
  0.6528,  1.2381,  2.2160,1.0002748e-02
  0.3781,  1.3733,  2.2259,1.0002214e-02
  0.0770,  1.4334,  2.2307,1.0001958e-02
 -0.2296,  1.4132,  2.2291,1.0002045e-02
 -0.5200,  1.3145,  2.2215,1.0002455e-02
 -0.7744,  1.1456,  2.2100,1.0003062e-02
 -0.9777,  0.9199,  2.1983,1.0003571e-02
 -1.1200,  0.6529,  2.1911,1.0003653e-02
 -1.1953,  0.3605,  2.1915,1.0003294e-02
 -1.1993,  0.0580,  2.1989,1.0002782e-02
 -1.1286, -0.2373,  2.2079,1.0002394e-02
 -0.9835, -0.5051,  2.2114,1.0002313e-02
 -0.7729, -0.7248,  2.2057,1.0002591e-02
 -0.5231, -0.9022,  2.2348,9.0641059e-03
 -0.2290, -0.9909,  2.2228,9.0871493e-03
  0.0766, -1.0085,  2.2200,9.0922706e-03
  0.3785, -0.9555,  2.2281,9.0774146e-03
  0.6604, -0.8312,  2.2420,9.0487106e-03
  0.8855, -0.6221,  2.2097,1.0002412e-02
  1.0650, -0.3760,  2.2107,1.0002308e-02
  1.1734, -0.0918,  2.2037,1.0002560e-02
  1.4700,  0.2095,  2.0233,1.0002720e-02
  1.4281,  0.5130,  2.0095,1.0003500e-02
  1.3314,  0.8023,  2.0060,1.0004096e-02
  1.1827,  1.0688,  2.0122,1.0004209e-02
  0.9840,  1.3024,  2.0241,1.0003742e-02
  0.7401,  1.4913,  2.0372,1.0003011e-02
  0.4598,  1.6245,  2.0478,1.0002387e-02
  0.1560,  1.6934,  2.0537,1.0002050e-02
 -0.1560,  1.6934,  2.0537,1.0002050e-02
 -0.4598,  1.6245,  2.0478,1.0002387e-02
 -0.7401,  1.4913,  2.0372,1.0003011e-02
 -0.9840,  1.3024,  2.0241,1.0003742e-02
 -1.1827,  1.0688,  2.0122,1.0004209e-02
 -1.3314,  0.8023,  2.0060,1.0004096e-02
 -1.4281,  0.5130,  2.0095,1.0003500e-02
 -1.4700,  0.2095,  2.0233,1.0002720e-02
 -1.4522, -0.0992,  2.0434,1.0001886e-02
 -1.3683, -0.3997,  2.0615,1.0001208e-02
 -1.2163, -0.6742,  2.0693,1.0001011e-02
 -1.0028, -0.9042,  2.0627,1.0001405e-02
 -0.7427, -1.0769,  2.0445,1.0002128e-02
 -0.4624, -1.2136,  2.0595,9.1090633e-03
 -0.1552, -1.2668,  2.0432,9.1647203e-03
  0.1552, -1.2668,  2.0432,9.1647200e-03
  0.4624, -1.2136,  2.0595,9.1090626e-03
  0.7427, -1.0769,  2.0445,1.0002128e-02
  1.0028, -0.9042,  2.0627,1.0001405e-02
  1.2163, -0.6742,  2.0693,1.0001011e-02
  1.3683, -0.3997,  2.0615,1.0001208e-02
  1.4522, -0.0992,  2.0434,1.0001886e-02
  1.7166,  0.2095,  1.8280,1.0002307e-02
  1.6664,  0.5119,  1.8036,1.0003520e-02
  1.5749,  0.8006,  1.7913,1.0004368e-02
  1.4439,  1.0722,  1.7911,1.0004932e-02
  1.2728,  1.3215,  1.7998,1.0004902e-02
  1.0613,  1.5404,  1.8127,1.0004262e-02
  0.8126,  1.7195,  1.8260,1.0003404e-02
  0.5330,  1.8498,  1.8367,1.0002690e-02
  0.2323,  1.9246,  1.8431,1.0002276e-02
 -0.0777,  1.9398,  1.8444,1.0002192e-02
 -0.3846,  1.8945,  1.8405,1.0002442e-02
 -0.6761,  1.7912,  1.8318,1.0003015e-02
 -0.9413,  1.6355,  1.8195,1.0003833e-02
 -1.1720,  1.4353,  1.8060,1.0004638e-02
 -1.3634,  1.2001,  1.7946,1.0005006e-02
 -1.5143,  0.9388,  1.7899,1.0004703e-02
 -1.6256,  0.6581,  1.7958,1.0003971e-02
 -1.6970,  0.3622,  1.8144,1.0002979e-02
 -1.7242,  0.0543,  1.8435,1.0001505e-02
 -1.6980, -0.2591,  1.8758,9.9998268e-03
 -1.6091, -0.5654,  1.9018,9.9987169e-03
 -1.4534, -0.8464,  1.9130,9.9984706e-03
 -1.2368, -1.0841,  1.9058,9.9990431e-03
 -0.9739, -1.2659,  1.8826,1.0000330e-02
 -0.6834, -1.3893,  1.8516,1.0001722e-02
 -0.3877, -1.4889,  1.8551,9.1402405e-03
 -0.0774, -1.5146,  1.8379,9.2269546e-03
  0.2324, -1.5063,  1.8439,9.1958383e-03
  0.5428, -1.4610,  1.8705,9.0709406e-03
  0.8310, -1.3347,  1.8674,1.0001078e-02
  1.1100, -1.1824,  1.8958,9.9996176e-03
  1.3519, -0.9716,  1.9117,9.9986565e-03
  1.5394, -0.7103,  1.9096,9.9984880e-03
  1.6619, -0.4142,  1.8902,9.9991669e-03
  1.7184, -0.1024,  1.8598,1.0000640e-02
  1.9468,  0.2095,  1.6106,1.0001213e-02
  1.8805,  0.5151,  1.5761,1.0003668e-02
  1.7832,  0.8048,  1.5552,1.0004876e-02
  1.6573,  1.0793,  1.5484,1.0005601e-02
  1.5004,  1.3370,  1.5526,1.0005973e-02
  1.3092,  1.5726,  1.5635,1.0005634e-02
  1.0828,  1.7782,  1.5769,1.0004729e-02
  0.8236,  1.9453,  1.5894,1.0003733e-02
  0.5378,  2.0662,  1.5992,1.0002968e-02
  0.2338,  2.1353,  1.6049,1.0002538e-02
 -0.0782,  2.1493,  1.6061,1.0002453e-02
 -0.3875,  2.1075,  1.6026,1.0002709e-02
 -0.6836,  2.0119,  1.5947,1.0003311e-02
 -0.9570,  1.8671,  1.5834,1.0004216e-02
 -1.2003,  1.6797,  1.5701,1.0005223e-02
 -1.4092,  1.4580,  1.5575,1.0005899e-02
 -1.5830,  1.2105,  1.5494,1.0005859e-02
 -1.7239,  0.9440,  1.5502,1.0005264e-02
 -1.8354,  0.6619,  1.5638,1.0004386e-02
 -1.9180,  0.3643,  1.5918,1.0002604e-02
 -1.9656,  0.0508,  1.6314,9.9996992e-03
 -1.9655, -0.2750,  1.6747,9.9974037e-03
 -1.9033, -0.6014,  1.7115,9.9966681e-03
 -1.7704, -0.9100,  1.7328,9.9966867e-03
 -1.5687, -1.1802,  1.7337,9.9967936e-03
 -1.3105, -1.3955,  1.7142,9.9972028e-03
 -1.0149, -1.5483,  1.6791,9.9986354e-03
 -0.7023, -1.6424,  1.6385,1.0000820e-02
 -0.3948, -1.7242,  1.6327,9.1066758e-03
 -0.0784, -1.7367,  1.6114,9.2426219e-03
  0.2359, -1.7330,  1.6188,9.1925022e-03
  0.5448, -1.6713,  1.6199,1.0001602e-02
  0.8596, -1.6020,  1.6588,9.9997371e-03
  1.1660, -1.4798,  1.6981,9.9977601e-03
  1.4455, -1.2955,  1.7263,9.9969162e-03
  1.6776, -1.0511,  1.7360,9.9967359e-03
  1.8458, -0.7593,  1.7245,9.9966446e-03
  1.9429, -0.4392,  1.6945,9.9968732e-03
  1.9725, -0.1111,  1.6532,9.9983586e-03
  2.1591,  0.2095,  1.3702,9.9990987e-03
  2.0725,  0.5145,  1.3294,1.0003342e-02
  1.9648,  0.8006,  1.3021,1.0005844e-02
  1.8394,  1.0718,  1.2892,1.0006626e-02
  1.6931,  1.3296,  1.2883,1.0007072e-02
  1.5204,  1.5718,  1.2956,1.0007080e-02
  1.3174,  1.7925,  1.3070,1.0006343e-02
  1.0829,  1.9839,  1.3192,1.0005186e-02
  0.8198,  2.1386,  1.3302,1.0004085e-02
  0.5334,  2.2499,  1.3384,1.0003288e-02
  0.2315,  2.3132,  1.3431,1.0002851e-02
 -0.0774,  2.3261,  1.3441,1.0002765e-02
 -0.3839,  2.2878,  1.3412,1.0003025e-02
 -0.6791,  2.2000,  1.3347,1.0003642e-02
 -0.9546,  2.0663,  1.3250,1.0004607e-02
 -1.2040,  1.8924,  1.3132,1.0005784e-02
 -1.4229,  1.6853,  1.3010,1.0006796e-02
 -1.6104,  1.4530,  1.2912,1.0007165e-02
 -1.7692,  1.2024,  1.2875,1.0006871e-02
 -1.9044,  0.9379,  1.2939,1.0006331e-02
 -2.0209,  0.6597,  1.3139,1.0004911e-02
 -2.1191,  0.3646,  1.3484,1.0001246e-02
 -2.1908,  0.0492,  1.3940,9.9974755e-03
 -2.2192, -0.2848,  1.4428,9.9966619e-03
 -2.1860, -0.6266,  1.4853,9.9976091e-03
 -2.0799, -0.9578,  1.5136,9.9983601e-03
 -1.9293, -1.2803,  1.5469,9.0495113e-03
 -1.6540, -1.5060,  1.5123,9.9979466e-03
 -1.3599, -1.6913,  1.4832,9.9971963e-03
 -1.0385, -1.8103,  1.4413,9.9974871e-03
 -0.7103, -1.8726,  1.3961,9.9997054e-03
 -0.3891, -1.8972,  1.3596,1.0001506e-02
 -0.0784, -1.9359,  1.3624,9.2158413e-03
  0.2362, -1.9367,  1.3703,9.1511960e-03
  0.5484, -1.8883,  1.3760,1.0000852e-02
  0.8741, -1.8475,  1.4184,9.9984299e-03
  1.2012, -1.7588,  1.4634,9.9971015e-03
  1.5117, -1.6071,  1.4998,9.9975477e-03
  1.7840, -1.3890,  1.5202,9.9982662e-03
  1.9986, -1.1128,  1.5208,9.9984867e-03
  2.1424, -0.7948,  1.5016,9.9980637e-03
  2.2112, -0.4558,  1.4654,9.9970752e-03
  2.2116, -0.1160,  1.4186,9.9966898e-03
  2.3478,  0.2095,  1.1048,9.9973140e-03
  2.2380,  0.5171,  1.0630,1.0001999e-02
  2.1144,  0.8019,  1.0333,1.0006958e-02
  1.9825,  1.0706,  1.0171,1.0008463e-02
  1.8387,  1.3276,  1.0126,1.0008613e-02
  1.6756,  1.5727,  1.0165,1.0008594e-02
  1.4870,  1.8017,  1.0252,1.0007978e-02
  1.2692,  2.0075,  1.0357,1.0006739e-02
  1.0225,  2.1828,  1.0458,1.0005361e-02
  0.7503,  2.3205,  1.0542,1.0004233e-02
  0.4584,  2.4154,  1.0602,1.0003487e-02
  0.1542,  2.4637,  1.0632,1.0003126e-02
 -0.1542,  2.4637,  1.0632,1.0003126e-02
 -0.4584,  2.4154,  1.0602,1.0003487e-02
 -0.7503,  2.3205,  1.0542,1.0004233e-02
 -1.0225,  2.1828,  1.0458,1.0005361e-02
 -1.2692,  2.0075,  1.0357,1.0006739e-02
 -1.4870,  1.8017,  1.0252,1.0007978e-02
 -1.6756,  1.5727,  1.0165,1.0008594e-02
 -1.8387,  1.3276,  1.0126,1.0008613e-02
 -1.9825,  1.0706,  1.0171,1.0008463e-02
 -2.1144,  0.8019,  1.0333,1.0006958e-02
 -2.2380,  0.5171,  1.0630,1.0001999e-02
 -2.3478,  0.2095,  1.1048,9.9973140e-03
 -2.4267, -0.1240,  1.1526,9.9973163e-03
 -2.4517, -0.4775,  1.1981,9.9990671e-03
 -2.4283, -0.8452,  1.2458,9.3746678e-03
 -2.2949, -1.1861,  1.2639,9.5544179e-03
 -2.0922, -1.4926,  1.2692,9.5417485e-03
 -1.8283, -1.7482,  1.2605,9.3737664e-03
 -1.5174, -1.9401,  1.2382,9.1186797e-03
 -1.1544, -2.0184,  1.1808,9.9974443e-03
 -0.8087, -2.0660,  1.1364,9.9980469e-03
 -0.4747, -2.0749,  1.0979,1.0000483e-02
 -0.1586, -2.1095,  1.0938,9.1331473e-03
  0.1586, -2.1095,  1.0938,9.1331461e-03
  0.4747, -2.0749,  1.0979,1.0000483e-02
  0.8087, -2.0660,  1.1364,9.9980468e-03
  1.1544, -2.0184,  1.1808,9.9974443e-03
  1.5174, -1.9401,  1.2382,9.1186820e-03
  1.8283, -1.7482,  1.2605,9.3737688e-03
  2.0922, -1.4926,  1.2692,9.5417504e-03
  2.2949, -1.1861,  1.2639,9.5544189e-03
  2.4283, -0.8452,  1.2458,9.3746679e-03
  2.4517, -0.4774,  1.1981,9.9990670e-03
  2.4267, -0.1240,  1.1526,9.9973163e-03
  2.5034,  0.2095,  0.8134,9.9971065e-03
  2.3712,  0.5217,  0.7771,1.0000266e-02
  2.2301,  0.8071,  0.7502,1.0007522e-02
  2.0885,  1.0746,  0.7345,1.0010928e-02
  1.9424,  1.3310,  0.7288,1.0010847e-02
  1.7831,  1.5777,  0.7303,1.0010361e-02
  1.6021,  1.8116,  0.7362,1.0009595e-02
  1.3941,  2.0264,  0.7441,1.0008217e-02
  1.1575,  2.2143,  0.7522,1.0006585e-02
  0.8943,  2.3684,  0.7593,1.0005163e-02
  0.6091,  2.4827,  0.7647,1.0004152e-02
  0.3085,  2.5530,  0.7680,1.0003570e-02
 -0.0000,  2.5767,  0.7692,1.0003382e-02
 -0.3085,  2.5530,  0.7680,1.0003570e-02
 -0.6091,  2.4827,  0.7647,1.0004152e-02
 -0.8943,  2.3684,  0.7593,1.0005163e-02
 -1.1575,  2.2143,  0.7522,1.0006585e-02
 -1.3941,  2.0264,  0.7441,1.0008217e-02
 -1.6021,  1.8116,  0.7362,1.0009595e-02
 -1.7831,  1.5777,  0.7303,1.0010361e-02
 -1.9424,  1.3310,  0.7288,1.0010847e-02
 -2.0885,  1.0746,  0.7345,1.0010928e-02
 -2.2301,  0.8071,  0.7502,1.0007522e-02
 -2.3712,  0.5217,  0.7771,1.0000266e-02
 -2.5034,  0.2095,  0.8134,9.9971065e-03
 -2.6049, -0.1334,  0.8537,9.9989529e-03
 -2.6711, -0.5062,  0.8985,9.4561564e-03
 -2.6216, -0.8764,  0.9220,9.9211400e-03
 -2.5006, -1.2342,  0.9382,1.0136953e-02
 -2.3075, -1.5611,  0.9450,1.0113907e-02
 -2.0487, -1.8392,  0.9414,9.9063149e-03
 -1.7373, -2.0546,  0.9273,9.5706896e-03
 -1.3906, -2.1991,  0.9037,9.1857089e-03
 -1.0080, -2.2239,  0.8558,9.9975809e-03
 -0.6531, -2.2280,  0.8199,9.9984566e-03
 -0.3188, -2.2117,  0.7935,1.0000618e-02
  0.0000, -2.2441,  0.7972,9.1141024e-03
  0.3188, -2.2117,  0.7935,1.0000618e-02
  0.6531, -2.2280,  0.8199,9.9984565e-03
  1.0080, -2.2239,  0.8558,9.9975809e-03
  1.3906, -2.1991,  0.9037,9.1857119e-03
  1.7373, -2.0546,  0.9273,9.5706930e-03
  2.0487, -1.8392,  0.9414,9.9063179e-03
  2.3075, -1.5611,  0.9450,1.0113909e-02
  2.5006, -1.2342,  0.9382,1.0136954e-02
  2.6216, -0.8764,  0.9220,9.9211398e-03
  2.6711, -0.5062,  0.8985,9.4561550e-03
  2.6049, -0.1334,  0.8537,9.9989529e-03
  2.6149,  0.2095,  0.4988,9.9978116e-03
  2.4678,  0.5213,  0.4745,9.9990164e-03
  2.3146,  0.8038,  0.4559,1.0007128e-02
  2.1661,  1.0671,  0.4444,1.0013103e-02
  2.0190,  1.3195,  0.4395,1.0013412e-02
  1.8640,  1.5638,  0.4395,1.0012294e-02
  1.6916,  1.7980,  0.4427,1.0011180e-02
  1.4950,  2.0166,  0.4474,1.0009647e-02
  1.2711,  2.2124,  0.4525,1.0007811e-02
  1.0205,  2.3782,  0.4572,1.0006125e-02
  0.7468,  2.5079,  0.4610,1.0004855e-02
  0.4554,  2.5970,  0.4637,1.0004047e-02
  0.1531,  2.6423,  0.4650,1.0003661e-02
 -0.1531,  2.6423,  0.4650,1.0003661e-02
 -0.4554,  2.5970,  0.4637,1.0004047e-02
 -0.7468,  2.5079,  0.4610,1.0004855e-02
 -1.0205,  2.3782,  0.4572,1.0006125e-02
 -1.2711,  2.2124,  0.4525,1.0007811e-02
 -1.4950,  2.0166,  0.4474,1.0009647e-02
 -1.6916,  1.7980,  0.4427,1.0011180e-02
 -1.8640,  1.5638,  0.4395,1.0012294e-02
 -2.0190,  1.3195,  0.4395,1.0013412e-02
 -2.1661,  1.0671,  0.4444,1.0013103e-02
 -2.3146,  0.8038,  0.4559,1.0007128e-02
 -2.4678,  0.5213,  0.4745,9.9990164e-03
 -2.6149,  0.2095,  0.4988,9.9978116e-03
 -2.7696, -0.1404,  0.5325,9.1094368e-03
 -2.7951, -0.5082,  0.5505,9.8543061e-03
 -2.7580, -0.8825,  0.5658,1.0389636e-02
 -2.6512, -1.2480,  0.5771,1.0621549e-02
 -2.4723, -1.5867,  0.5829,1.0587199e-02
 -2.2257, -1.8806,  0.5824,1.0365468e-02
 -1.9228, -2.1147,  0.5754,1.0008318e-02
 -1.5799, -2.2801,  0.5625,9.5609531e-03
 -1.2155, -2.3736,  0.5446,9.1184131e-03
 -0.8305, -2.3464,  0.5126,9.9975704e-03
 -0.4829, -2.3221,  0.4916,9.9991596e-03
 -0.1578, -2.2989,  0.4794,1.0000660e-02
  0.1578, -2.2989,  0.4794,1.0000660e-02
  0.4829, -2.3221,  0.4916,9.9991595e-03
  0.8305, -2.3464,  0.5126,9.9975703e-03
  1.2155, -2.3736,  0.5446,9.1184162e-03
  1.5799, -2.2801,  0.5625,9.5609571e-03
  1.9228, -2.1147,  0.5754,1.0008322e-02
  2.2257, -1.8806,  0.5824,1.0365470e-02
  2.4723, -1.5867,  0.5829,1.0587201e-02
  2.6512, -1.2480,  0.5771,1.0621550e-02
  2.7580, -0.8825,  0.5658,1.0389635e-02
  2.7951, -0.5082,  0.5505,9.8543041e-03
  2.7696, -0.1404,  0.5325,9.1094342e-03
  2.6732,  0.2095,  0.1682,9.9983608e-03
  2.5150,  0.5272,  0.1595,9.9986312e-03
  2.3519,  0.8134,  0.1528,1.0007039e-02
  2.1963,  1.0791,  0.1486,1.0014494e-02
  2.0450,  1.3338,  0.1468,1.0015082e-02
  1.8875,  1.5808,  0.1468,1.0013508e-02
  1.7132,  1.8183,  0.1479,1.0012018e-02
  1.5146,  2.0404,  0.1495,1.0010235e-02
  1.2883,  2.2396,  0.1513,1.0008216e-02
  1.0348,  2.4085,  0.1529,1.0006401e-02
  0.7575,  2.5408,  0.1542,1.0005049e-02
  0.4620,  2.6316,  0.1551,1.0004196e-02
  0.1553,  2.6778,  0.1556,1.0003791e-02
 -0.1553,  2.6778,  0.1556,1.0003791e-02
 -0.4620,  2.6316,  0.1551,1.0004196e-02
 -0.7575,  2.5408,  0.1542,1.0005049e-02
 -1.0348,  2.4085,  0.1529,1.0006401e-02
 -1.2883,  2.2396,  0.1513,1.0008216e-02
 -1.5146,  2.0404,  0.1495,1.0010235e-02
 -1.7132,  1.8183,  0.1479,1.0012018e-02
 -1.8875,  1.5808,  0.1468,1.0013508e-02
 -2.0450,  1.3338,  0.1468,1.0015082e-02
 -2.1963,  1.0791,  0.1486,1.0014493e-02
 -2.3519,  0.8134,  0.1528,1.0007039e-02
 -2.5150,  0.5272,  0.1595,9.9986312e-03
 -2.6732,  0.2095,  0.1682,9.9983609e-03
 -2.8287, -0.1479,  0.1794,9.3015688e-03
 -2.8579, -0.5243,  0.1856,1.0126208e-02
 -2.8230, -0.9082,  0.1910,1.0690187e-02
 -2.7164, -1.2838,  0.1950,1.0903234e-02
 -2.5348, -1.6321,  0.1971,1.0831168e-02
 -2.2825, -1.9339,  0.1970,1.0576023e-02
 -1.9716, -2.1737,  0.1946,1.0190242e-02
 -1.6192, -2.3419,  0.1901,9.7057972e-03
 -1.2447, -2.4356,  0.1839,9.2098420e-03
 -0.8501, -2.4069,  0.1731,9.9976564e-03
 -0.4931, -2.3756,  0.1656,9.9988208e-03
 -0.1609, -2.3473,  0.1612,1.0000445e-02
  0.1609, -2.3473,  0.1612,1.0000445e-02
  0.4931, -2.3756,  0.1656,9.9988208e-03
  0.8501, -2.4069,  0.1731,9.9976563e-03
  1.2447, -2.4356,  0.1839,9.2098456e-03
  1.6192, -2.3419,  0.1901,9.7058016e-03
  1.9716, -2.1737,  0.1946,1.0190246e-02
  2.2825, -1.9339,  0.1970,1.0576026e-02
  2.5348, -1.6321,  0.1971,1.0831169e-02
  2.7164, -1.2838,  0.1950,1.0903234e-02
  2.8230, -0.9082,  0.1910,1.0690186e-02
  2.8579, -0.5243,  0.1856,1.0126206e-02
  2.8287, -0.1479,  0.1794,9.3015657e-03
  2.6732,  0.2095, -0.1682,9.9983608e-03
  2.5150,  0.5272, -0.1595,9.9986312e-03
  2.3519,  0.8134, -0.1528,1.0007039e-02
  2.1963,  1.0791, -0.1486,1.0014494e-02
  2.0450,  1.3338, -0.1468,1.0015082e-02
  1.8875,  1.5808, -0.1468,1.0013508e-02
  1.7132,  1.8183, -0.1479,1.0012018e-02
  1.5146,  2.0404, -0.1495,1.0010235e-02
  1.2883,  2.2396, -0.1513,1.0008216e-02
  1.0348,  2.4085, -0.1529,1.0006401e-02
  0.7575,  2.5408, -0.1542,1.0005049e-02
  0.4620,  2.6316, -0.1551,1.0004196e-02
  0.1553,  2.6778, -0.1556,1.0003791e-02
 -0.1553,  2.6778, -0.1556,1.0003791e-02
 -0.4620,  2.6316, -0.1551,1.0004196e-02
 -0.7575,  2.5408, -0.1542,1.0005049e-02
 -1.0348,  2.4085, -0.1529,1.0006401e-02
 -1.2883,  2.2396, -0.1513,1.0008216e-02
 -1.5146,  2.0404, -0.1495,1.0010235e-02
 -1.7132,  1.8183, -0.1479,1.0012018e-02
 -1.8875,  1.5808, -0.1468,1.0013508e-02
 -2.0450,  1.3338, -0.1468,1.0015082e-02
 -2.1963,  1.0791, -0.1486,1.0014493e-02
 -2.3519,  0.8134, -0.1528,1.0007039e-02
 -2.5150,  0.5272, -0.1595,9.9986312e-03
 -2.6732,  0.2095, -0.1682,9.9983609e-03
 -2.8287, -0.1479, -0.1794,9.3015688e-03
 -2.8579, -0.5243, -0.1856,1.0126208e-02
 -2.8230, -0.9082, -0.1910,1.0690187e-02
 -2.7164, -1.2838, -0.1950,1.0903234e-02
 -2.5348, -1.6321, -0.1971,1.0831168e-02
 -2.2825, -1.9339, -0.1970,1.0576023e-02
 -1.9716, -2.1737, -0.1946,1.0190242e-02
 -1.6192, -2.3419, -0.1901,9.7057972e-03
 -1.2447, -2.4356, -0.1839,9.2098420e-03
 -0.8501, -2.4069, -0.1731,9.9976564e-03
 -0.4931, -2.3756, -0.1656,9.9988208e-03
 -0.1609, -2.3473, -0.1612,1.0000445e-02
  0.1609, -2.3473, -0.1612,1.0000445e-02
  0.4931, -2.3756, -0.1656,9.9988208e-03
  0.8501, -2.4069, -0.1731,9.9976563e-03
  1.2447, -2.4356, -0.1839,9.2098456e-03
  1.6192, -2.3419, -0.1901,9.7058016e-03
  1.9716, -2.1737, -0.1946,1.0190246e-02
  2.2825, -1.9339, -0.1970,1.0576026e-02
  2.5348, -1.6321, -0.1971,1.0831169e-02
  2.7164, -1.2838, -0.1950,1.0903234e-02
  2.8230, -0.9082, -0.1910,1.0690186e-02
  2.8579, -0.5243, -0.1856,1.0126206e-02
  2.8287, -0.1479, -0.1794,9.3015657e-03
  2.6149,  0.2095, -0.4988,9.9978116e-03
  2.4678,  0.5213, -0.4745,9.9990164e-03
  2.3146,  0.8038, -0.4559,1.0007128e-02
  2.1661,  1.0671, -0.4444,1.0013103e-02
  2.0190,  1.3195, -0.4395,1.0013412e-02
  1.8640,  1.5638, -0.4395,1.0012294e-02
  1.6916,  1.7980, -0.4427,1.0011180e-02
  1.4950,  2.0166, -0.4474,1.0009647e-02
  1.2711,  2.2124, -0.4525,1.0007811e-02
  1.0205,  2.3782, -0.4572,1.0006125e-02
  0.7468,  2.5079, -0.4610,1.0004855e-02
  0.4554,  2.5970, -0.4637,1.0004047e-02
  0.1531,  2.6423, -0.4650,1.0003661e-02
 -0.1531,  2.6423, -0.4650,1.0003661e-02
 -0.4554,  2.5970, -0.4637,1.0004047e-02
 -0.7468,  2.5079, -0.4610,1.0004855e-02
 -1.0205,  2.3782, -0.4572,1.0006125e-02
 -1.2711,  2.2124, -0.4525,1.0007811e-02
 -1.4950,  2.0166, -0.4474,1.0009647e-02
 -1.6916,  1.7980, -0.4427,1.0011180e-02
 -1.8640,  1.5638, -0.4395,1.0012294e-02
 -2.0190,  1.3195, -0.4395,1.0013412e-02
 -2.1661,  1.0671, -0.4444,1.0013103e-02
 -2.3146,  0.8038, -0.4559,1.0007128e-02
 -2.4678,  0.5213, -0.4745,9.9990164e-03
 -2.6149,  0.2095, -0.4988,9.9978116e-03
 -2.7696, -0.1404, -0.5325,9.1094368e-03
 -2.7951, -0.5082, -0.5505,9.8543061e-03
 -2.7580, -0.8825, -0.5658,1.0389636e-02
 -2.6512, -1.2480, -0.5771,1.0621549e-02
 -2.4723, -1.5867, -0.5829,1.0587199e-02
 -2.2257, -1.8806, -0.5824,1.0365468e-02
 -1.9228, -2.1147, -0.5754,1.0008318e-02
 -1.5799, -2.2801, -0.5625,9.5609531e-03
 -1.2155, -2.3736, -0.5446,9.1184131e-03
 -0.8305, -2.3464, -0.5126,9.9975704e-03
 -0.4829, -2.3221, -0.4916,9.9991596e-03
 -0.1578, -2.2989, -0.4794,1.0000660e-02
  0.1578, -2.2989, -0.4794,1.0000660e-02
  0.4829, -2.3221, -0.4916,9.9991595e-03
  0.8305, -2.3464, -0.5126,9.9975703e-03
  1.2155, -2.3736, -0.5446,9.1184162e-03
  1.5799, -2.2801, -0.5625,9.5609571e-03
  1.9228, -2.1147, -0.5754,1.0008322e-02
  2.2257, -1.8806, -0.5824,1.0365470e-02
  2.4723, -1.5867, -0.5829,1.0587201e-02
  2.6512, -1.2480, -0.5771,1.0621550e-02
  2.7580, -0.8825, -0.5658,1.0389635e-02
  2.7951, -0.5082, -0.5505,9.8543041e-03
  2.7696, -0.1404, -0.5325,9.1094342e-03
  2.5034,  0.2095, -0.8134,9.9971065e-03
  2.3712,  0.5217, -0.7771,1.0000266e-02
