  0.2166,  0.0203,  0.3063,1.4577192e+00
  0.2492,  0.0606,  0.3091,1.4298373e+00
  0.2752,  0.1062,  0.3130,1.3968289e+00
  0.2931,  0.1563,  0.3172,1.3661800e+00
  0.3131,  0.2095,  0.2590,1.5300625e+00
  0.3089,  0.2597,  0.2589,1.5400222e+00
  0.2981,  0.3090,  0.2600,1.5392413e+00
  0.2809,  0.3569,  0.2624,1.5278167e+00
  0.2707,  0.4129,  0.2801,1.3753402e+00
  0.2323,  0.4514,  0.2774,1.4195277e+00
  0.1894,  0.4838,  0.2758,1.4553192e+00
  0.1426,  0.5101,  0.2753,1.4785413e+00
  0.0926,  0.5294,  0.2755,1.4909259e+00
  0.0402,  0.5405,  0.2758,1.4962038e+00
 -0.0134,  0.5428,  0.2759,1.4971125e+00
 -0.0667,  0.5360,  0.2757,1.4942381e+00
 -0.1180,  0.5207,  0.2753,1.4858567e+00
 -0.1664,  0.4978,  0.2754,1.4684884e+00
 -0.2114,  0.4684,  0.2765,1.4389088e+00
 -0.2522,  0.4329,  0.2787,1.3979283e+00
 -0.2696,  0.3800,  0.2639,1.5207715e+00
 -0.2904,  0.3332,  0.2611,1.5344086e+00
 -0.3043,  0.2845,  0.2593,1.5412476e+00
 -0.3119,  0.2347,  0.2588,1.5359678e+00
 -0.3124,  0.1843,  0.2593,1.5234497e+00
 -0.3193,  0.1308,  0.2721,1.3791452e+00
 -0.2977,  0.0827,  0.2677,1.4237214e+00
 -0.2698,  0.0389,  0.2641,1.4661881e+00
 -0.2365, -0.0001,  0.2614,1.5012787e+00
 -0.1989, -0.0341,  0.2602,1.5208365e+00
 -0.1577, -0.0636,  0.2609,1.5154470e+00
 -0.1130, -0.0884,  0.2636,1.4841275e+00
 -0.0646, -0.1071,  0.2673,1.4427815e+00
 -0.0131, -0.1162,  0.2696,1.4180557e+00
  0.0392, -0.1130,  0.2688,1.4268221e+00
  0.0893, -0.0987,  0.2655,1.4630752e+00
  0.1358, -0.0766,  0.2620,1.5024688e+00
  0.1787, -0.0494,  0.2602,1.5216540e+00
  0.2182, -0.0177,  0.2606,1.5136576e+00
  0.2538,  0.0188,  0.2626,1.4850641e+00
  0.2845,  0.0602,  0.2658,1.4455370e+00
  0.3094,  0.1062,  0.2698,1.4013527e+00
  0.3275,  0.1563,  0.2745,1.3579818e+00
  0.3393,  0.2095,  0.2153,1.5329189e+00
  0.3345,  0.2587,  0.2146,1.5528387e+00
  0.3239,  0.3070,  0.2147,1.5631449e+00
  0.3085,  0.3541,  0.2162,1.5551090e+00
  0.2876,  0.3998,  0.2189,1.5356229e+00
  0.2763,  0.4571,  0.2354,1.3625376e+00
  0.2351,  0.4920,  0.2332,1.4072868e+00
  0.1905,  0.5217,  0.2321,1.4408054e+00
  0.1429,  0.5458,  0.2319,1.4614030e+00
  0.0926,  0.5636,  0.2323,1.4720196e+00
  0.0401,  0.5739,  0.2326,1.4764632e+00
 -0.0134,  0.5760,  0.2327,1.4772234e+00
 -0.0665,  0.5697,  0.2325,1.4748139e+00
 -0.1181,  0.5556,  0.2321,1.4677057e+00
 -0.1671,  0.5345,  0.2319,1.4525956e+00
 -0.2132,  0.5075,  0.2325,1.4257105e+00
 -0.2562,  0.4752,  0.2342,1.3859321e+00
 -0.2748,  0.4217,  0.2203,1.5259535e+00
 -0.2988,  0.3772,  0.2175,1.5458926e+00
 -0.3168,  0.3307,  0.2153,1.5613589e+00
 -0.3299,  0.2830,  0.2145,1.5600351e+00
 -0.3377,  0.2342,  0.2149,1.5432046e+00
 -0.3391,  0.1847,  0.2158,1.5233903e+00
 -0.3467,  0.1323,  0.2254,1.3864258e+00
 -0.3266,  0.0846,  0.2219,1.4327466e+00
 -0.3018,  0.0401,  0.2196,1.4684718e+00
 -0.2710,  0.0002,  0.2173,1.5081209e+00
 -0.2348, -0.0340,  0.2147,1.5556487e+00
 -0.1956, -0.0640,  0.2134,1.5830430e+00
 -0.1545, -0.0911,  0.2145,1.5682493e+00
 -0.1108, -0.1153,  0.2178,1.5172400e+00
 -0.0635, -0.1344,  0.2219,1.4565997e+00
 -0.0129, -0.1440,  0.2245,1.4218705e+00
  0.0385, -0.1407,  0.2236,1.4340838e+00
  0.0876, -0.1257,  0.2199,1.4858583e+00
  0.1331, -0.1036,  0.2159,1.5460304e+00
  0.1754, -0.0778,  0.2136,1.5811198e+00
  0.2155, -0.0494,  0.2138,1.5739269e+00
  0.2534, -0.0176,  0.2159,1.5321768e+00
  0.2872,  0.0195,  0.2185,1.4867395e+00
  0.3148,  0.0619,  0.2207,1.4513809e+00
  0.3372,  0.1080,  0.2235,1.4110105e+00
  0.3548,  0.1573,  0.2276,1.3605605e+00
  0.3605,  0.2095,  0.1697,1.5317634e+00
  0.3551,  0.2583,  0.1686,1.5603355e+00
  0.3439,  0.3058,  0.1680,1.5852897e+00
  0.3288,  0.3523,  0.1687,1.5876281e+00
  0.3099,  0.3979,  0.1707,1.5659273e+00
  0.2856,  0.4418,  0.1733,1.5382954e+00
  0.2709,  0.4995,  0.1867,1.3600464e+00
  0.2270,  0.5311,  0.1853,1.4023176e+00
  0.1806,  0.5580,  0.1847,1.4310934e+00
  0.1315,  0.5796,  0.1848,1.4475171e+00
  0.0801,  0.5949,  0.1852,1.4554893e+00
  0.0269,  0.6028,  0.1855,1.4585368e+00
 -0.0269,  0.6028,  0.1855,1.4585368e+00
 -0.0801,  0.5949,  0.1852,1.4554893e+00
 -0.1315,  0.5796,  0.1848,1.4475171e+00
 -0.1806,  0.5580,  0.1847,1.4310933e+00
 -0.2270,  0.5311,  0.1853,1.4023173e+00
 -0.2709,  0.4995,  0.1867,1.3600460e+00
 -0.2856,  0.4418,  0.1733,1.5382956e+00
 -0.3099,  0.3979,  0.1707,1.5659276e+00
 -0.3288,  0.3523,  0.1687,1.5876286e+00
 -0.3439,  0.3058,  0.1680,1.5852904e+00
 -0.3551,  0.2583,  0.1686,1.5603364e+00
 -0.3605,  0.2095,  0.1697,1.5317645e+00
 -0.3759,  0.1578,  0.1786,1.3665686e+00
 -0.3621,  0.1080,  0.1770,1.3929209e+00
 -0.3323,  0.0652,  0.1705,1.5166469e+00
 -0.3085,  0.0219,  0.1699,1.5344000e+00
 -0.2816, -0.0196,  0.1708,1.5214137e+00
 -0.2522, -0.0605,  0.1739,1.4671359e+00
 -0.2057, -0.0819,  0.1678,1.5998299e+00
 -0.1631, -0.1052,  0.1668,1.6298856e+00
 -0.1204, -0.1294,  0.1692,1.5759832e+00
 -0.0749, -0.1507,  0.1731,1.4956675e+00
 -0.0255, -0.1640,  0.1762,1.4390948e+00
  0.0255, -0.1640,  0.1762,1.4390957e+00
  0.0749, -0.1507,  0.1731,1.4956702e+00
  0.1204, -0.1294,  0.1692,1.5759884e+00
  0.1631, -0.1052,  0.1668,1.6298933e+00
  0.2057, -0.0819,  0.1678,1.5998392e+00
  0.2522, -0.0605,  0.1739,1.4671449e+00
  0.2816, -0.0196,  0.1708,1.5214110e+00
  0.3085,  0.0219,  0.1699,1.5343962e+00
  0.3323,  0.0652,  0.1705,1.5166446e+00
  0.3621,  0.1080,  0.1770,1.3929275e+00
  0.3759,  0.1578,  0.1786,1.3665728e+00
  0.3766,  0.2095,  0.1224,1.5291659e+00
  0.3707,  0.2583,  0.1215,1.5631717e+00
  0.3585,  0.3056,  0.1206,1.6023912e+00
  0.3428,  0.3515,  0.1206,1.6195420e+00
  0.3246,  0.3969,  0.1218,1.6002931e+00
  0.3023,  0.4415,  0.1238,1.5637378e+00
  0.2740,  0.4835,  0.1259,1.5335249e+00
  0.2531,  0.5394,  0.1351,1.3685053e+00
  0.2069,  0.5678,  0.1344,1.4040919e+00
  0.1582,  0.5915,  0.1344,1.4257685e+00
  0.1072,  0.6097,  0.1346,1.4370571e+00
  0.0542,  0.6212,  0.1349,1.4420273e+00
 -0.0000,  0.6251,  0.1350,1.4433832e+00
 -0.0542,  0.6212,  0.1349,1.4420273e+00
 -0.1072,  0.6097,  0.1346,1.4370571e+00
 -0.1582,  0.5915,  0.1344,1.4257685e+00
 -0.2069,  0.5678,  0.1344,1.4040918e+00
 -0.2531,  0.5394,  0.1351,1.3685051e+00
 -0.2740,  0.4835,  0.1259,1.5335251e+00
 -0.3023,  0.4415,  0.1238,1.5637381e+00
 -0.3246,  0.3969,  0.1218,1.6002936e+00
 -0.3428,  0.3515,  0.1206,1.6195427e+00
 -0.3585,  0.3056,  0.1206,1.6023922e+00
 -0.3707,  0.2583,  0.1215,1.5631729e+00
 -0.3766,  0.2095,  0.1224,1.5291672e+00
 -0.3934,  0.1577,  0.1289,1.3576794e+00
 -0.3625,  0.1124,  0.1219,1.5423729e+00
 -0.3480,  0.0653,  0.1224,1.5330125e+00
 -0.3284,  0.0199,  0.1232,1.5149621e+00
 -0.3012, -0.0216,  0.1234,1.5184484e+00
 -0.2671, -0.0576,  0.1227,1.5442064e+00
 -0.2322, -0.0931,  0.1239,1.5152511e+00
 -0.1860, -0.1126,  0.1208,1.6173265e+00
 -0.1413, -0.1316,  0.1200,1.6523155e+00
 -0.0976, -0.1547,  0.1225,1.5698292e+00
 -0.0504, -0.1737,  0.1256,1.4814180e+00
  0.0000, -0.1812,  0.1269,1.4450517e+00
  0.0504, -0.1737,  0.1256,1.4814202e+00
  0.0976, -0.1547,  0.1225,1.5698342e+00
  0.1413, -0.1316,  0.1200,1.6523238e+00
  0.1860, -0.1126,  0.1208,1.6173368e+00
  0.2322, -0.0931,  0.1239,1.5152490e+00
  0.2671, -0.0576,  0.1227,1.5442029e+00
  0.3012, -0.0216,  0.1234,1.5184470e+00
  0.3284,  0.0199,  0.1232,1.5149606e+00
  0.3480,  0.0653,  0.1224,1.5330087e+00
  0.3625,  0.1124,  0.1219,1.5423684e+00
  0.3934,  0.1577,  0.1289,1.3576853e+00
  0.3873,  0.2095,  0.0739,1.5275101e+00
  0.3813,  0.2577,  0.0733,1.5627089e+00
  0.3687,  0.3042,  0.0726,1.6119190e+00
  0.3524,  0.3490,  0.0723,1.6444656e+00
  0.3347,  0.3935,  0.0729,1.6331383e+00
  0.3142,  0.4378,  0.0741,1.5916298e+00
  0.2884,  0.4803,  0.0755,1.5514096e+00
  0.2562,  0.5192,  0.0767,1.5261130e+00
  0.2297,  0.5714,  0.0818,1.3795666e+00
  0.1821,  0.5965,  0.0816,1.4066313e+00
  0.1323,  0.6168,  0.0817,1.4217436e+00
  0.0804,  0.6312,  0.0819,1.4290550e+00
  0.0270,  0.6387,  0.0820,1.4318737e+00
 -0.0270,  0.6387,  0.0820,1.4318737e+00
 -0.0804,  0.6312,  0.0819,1.4290550e+00
 -0.1323,  0.6168,  0.0817,1.4217436e+00
 -0.1821,  0.5965,  0.0816,1.4066312e+00
 -0.2297,  0.5714,  0.0818,1.3795664e+00
 -0.2562,  0.5192,  0.0767,1.5261131e+00
 -0.2884,  0.4803,  0.0755,1.5514099e+00
 -0.3142,  0.4378,  0.0741,1.5916303e+00
 -0.3347,  0.3935,  0.0729,1.6331390e+00
 -0.3524,  0.3490,  0.0723,1.6444665e+00
 -0.3687,  0.3042,  0.0726,1.6119202e+00
 -0.3813,  0.2577,  0.0733,1.5627104e+00
 -0.3873,  0.2095,  0.0739,1.5275116e+00
 -0.3844,  0.1609,  0.0739,1.5244854e+00
 -0.3764,  0.1129,  0.0741,1.5162190e+00
 -0.3594,  0.0672,  0.0737,1.5411890e+00
 -0.3362,  0.0247,  0.0732,1.5785489e+00
 -0.3112, -0.0166,  0.0734,1.5752416e+00
 -0.2810, -0.0544,  0.0735,1.5749108e+00
 -0.2419, -0.0829,  0.0724,1.6472682e+00
 -0.2197, -0.1368,  0.0782,1.3748262e+00
 -0.1678, -0.1471,  0.0752,1.5090977e+00
 -0.1178, -0.1531,  0.0727,1.6430934e+00
 -0.0733, -0.1749,  0.0746,1.5408583e+00
 -0.0251, -0.1892,  0.0762,1.4674575e+00
  0.0251, -0.1892,  0.0762,1.4674587e+00
  0.0733, -0.1749,  0.0746,1.5408623e+00
  0.1178, -0.1531,  0.0727,1.6431011e+00
  0.1678, -0.1471,  0.0752,1.5090988e+00
  0.2197, -0.1368,  0.0782,1.3748342e+00
  0.2419, -0.0829,  0.0724,1.6472615e+00
  0.2810, -0.0544,  0.0735,1.5749104e+00
  0.3112, -0.0166,  0.0734,1.5752421e+00
  0.3362,  0.0247,  0.0732,1.5785489e+00
  0.3594,  0.0672,  0.0737,1.5411868e+00
  0.3764,  0.1129,  0.0741,1.5162167e+00
  0.3844,  0.1609,  0.0739,1.5244828e+00
  0.3926,  0.2095,  0.0247,1.5272118e+00
  0.3865,  0.2583,  0.0245,1.5628673e+00
  0.3732,  0.3053,  0.0242,1.6182104e+00
  0.3700,  0.3560,  0.0250,1.5095798e+00
  0.3379,  0.3953,  0.0243,1.6500014e+00
  0.3175,  0.4402,  0.0247,1.6042554e+00
  0.2918,  0.4835,  0.0252,1.5586511e+00
  0.2595,  0.5232,  0.0256,1.5298696e+00
  0.2336,  0.5776,  0.0274,1.3717210e+00
  0.1852,  0.6030,  0.0274,1.3998703e+00
  0.1346,  0.6237,  0.0274,1.4155358e+00
  0.0818,  0.6384,  0.0275,1.4230862e+00
  0.0275,  0.6460,  0.0275,1.4259890e+00
 -0.0275,  0.6460,  0.0275,1.4259890e+00
 -0.0818,  0.6384,  0.0275,1.4230862e+00
 -0.1346,  0.6237,  0.0274,1.4155358e+00
 -0.1852,  0.6030,  0.0274,1.3998702e+00
 -0.2336,  0.5776,  0.0274,1.3717208e+00
 -0.2595,  0.5232,  0.0256,1.5298697e+00
 -0.2918,  0.4835,  0.0252,1.5586514e+00
 -0.3175,  0.4402,  0.0247,1.6042560e+00
 -0.3379,  0.3953,  0.0243,1.6500022e+00
 -0.3700,  0.3560,  0.0250,1.5095799e+00
 -0.3732,  0.3053,  0.0242,1.6182118e+00
 -0.3865,  0.2583,  0.0245,1.5628689e+00
 -0.3926,  0.2095,  0.0247,1.5272135e+00
 -0.3881,  0.1605,  0.0246,1.5397339e+00
 -0.3751,  0.1132,  0.0244,1.5832628e+00
 -0.3612,  0.0665,  0.0244,1.5757433e+00
 -0.3424,  0.0213,  0.0246,1.5610248e+00
  0.3246,  0.4453, -0.0252,1.5252074e+00
 -0.2857, -0.0588,  0.0247,1.5651637e+00
 -0.2512, -0.0942,  0.0248,1.5515128e+00
 -0.2106, -0.1223,  0.0247,1.5690526e+00
 -0.1649, -0.1408,  0.0244,1.6355096e+00
 -0.1236, -0.1710,  0.0252,1.5089968e+00
 -0.0741, -0.1791,  0.0249,1.5543060e+00
 -0.0254, -0.1939,  0.0254,1.4752585e+00
  0.0254, -0.1939,  0.0254,1.4752598e+00
  0.0741, -0.1791,  0.0249,1.5543105e+00
  0.1236, -0.1710,  0.0252,1.5089976e+00
  0.1649, -0.1408,  0.0244,1.6355205e+00
  0.2106, -0.1223,  0.0247,1.5690479e+00
  0.2512, -0.0942,  0.0248,1.5515118e+00
  0.2857, -0.0588,  0.0247,1.5651639e+00
 -0.3246,  0.4453, -0.0252,1.5252266e+00
  0.3424,  0.0213,  0.0246,1.5610238e+00
  0.3612,  0.0665,  0.0244,1.5757425e+00
  0.3751,  0.1132,  0.0244,1.5832540e+00
  0.3881,  0.1605,  0.0246,1.5397299e+00
  0.3926,  0.2095, -0.0247,1.5272118e+00
  0.3865,  0.2583, -0.0245,1.5628673e+00
  0.3732,  0.3053, -0.0242,1.6182104e+00
  0.3700,  0.3560, -0.0250,1.5095798e+00
  0.3379,  0.3953, -0.0243,1.6500014e+00
  0.3175,  0.4402, -0.0247,1.6042554e+00
  0.2918,  0.4835, -0.0252,1.5586511e+00
  0.2595,  0.5232, -0.0256,1.5298696e+00
  0.2336,  0.5776, -0.0274,1.3717210e+00
  0.1852,  0.6030, -0.0274,1.3998703e+00
  0.1346,  0.6237, -0.0274,1.4155358e+00
  0.0818,  0.6384, -0.0275,1.4230862e+00
  0.0275,  0.6460, -0.0275,1.4259890e+00
 -0.0275,  0.6460, -0.0275,1.4259890e+00
 -0.0818,  0.6384, -0.0275,1.4230862e+00
 -0.1346,  0.6237, -0.0274,1.4155358e+00
 -0.1852,  0.6030, -0.0274,1.3998702e+00
 -0.2336,  0.5776, -0.0274,1.3717208e+00
 -0.2595,  0.5232, -0.0256,1.5298697e+00
 -0.2918,  0.4835, -0.0252,1.5586514e+00
 -0.3175,  0.4402, -0.0247,1.6042560e+00
 -0.3379,  0.3953, -0.0243,1.6500022e+00
 -0.3700,  0.3560, -0.0250,1.5095799e+00
 -0.3732,  0.3053, -0.0242,1.6182118e+00
 -0.3865,  0.2583, -0.0245,1.5628689e+00
 -0.3926,  0.2095, -0.0247,1.5272135e+00
 -0.3881,  0.1605, -0.0246,1.5397339e+00
 -0.3751,  0.1132, -0.0244,1.5832628e+00
 -0.3612,  0.0665, -0.0244,1.5757433e+00
 -0.3424,  0.0213, -0.0246,1.5610248e+00
  0.3246,  0.4453,  0.0252,1.5252074e+00
 -0.2857, -0.0588, -0.0247,1.5651637e+00
 -0.2512, -0.0942, -0.0248,1.5515128e+00
 -0.2106, -0.1223, -0.0247,1.5690526e+00
 -0.1649, -0.1408, -0.0244,1.6355096e+00
 -0.1236, -0.1710, -0.0252,1.5089968e+00
 -0.0741, -0.1791, -0.0249,1.5543060e+00
 -0.0254, -0.1939, -0.0254,1.4752585e+00
  0.0254, -0.1939, -0.0254,1.4752598e+00
  0.0741, -0.1791, -0.0249,1.5543105e+00
  0.1236, -0.1710, -0.0252,1.5089976e+00
  0.1649, -0.1408, -0.0244,1.6355205e+00
  0.2106, -0.1223, -0.0247,1.5690479e+00
  0.2512, -0.0942, -0.0248,1.5515118e+00
  0.2857, -0.0588, -0.0247,1.5651639e+00
 -0.3246,  0.4453,  0.0252,1.5252266e+00
  0.3424,  0.0213, -0.0246,1.5610238e+00
  0.3612,  0.0665, -0.0244,1.5757425e+00
  0.3751,  0.1132, -0.0244,1.5832540e+00
  0.3881,  0.1605, -0.0246,1.5397299e+00
  0.3873,  0.2095, -0.0739,1.5275101e+00
  0.3813,  0.2577, -0.0733,1.5627089e+00
  0.3687,  0.3042, -0.0726,1.6119190e+00
  0.3524,  0.3490, -0.0723,1.6444656e+00
  0.3347,  0.3935, -0.0729,1.6331383e+00
  0.3142,  0.4378, -0.0741,1.5916298e+00
  0.2884,  0.4803, -0.0755,1.5514096e+00
  0.2562,  0.5192, -0.0767,1.5261130e+00
  0.2297,  0.5714, -0.0818,1.3795666e+00
  0.1821,  0.5965, -0.0816,1.4066313e+00
  0.1323,  0.6168, -0.0817,1.4217436e+00
  0.0804,  0.6312, -0.0819,1.4290550e+00
  0.0270,  0.6387, -0.0820,1.4318737e+00
 -0.0270,  0.6387, -0.0820,1.4318737e+00
 -0.0804,  0.6312, -0.0819,1.4290550e+00
 -0.1323,  0.6168, -0.0817,1.4217436e+00
 -0.1821,  0.5965, -0.0816,1.4066312e+00
 -0.2297,  0.5714, -0.0818,1.3795664e+00
 -0.2562,  0.5192, -0.0767,1.5261131e+00
 -0.2884,  0.4803, -0.0755,1.5514099e+00
 -0.3142,  0.4378, -0.0741,1.5916303e+00
 -0.3347,  0.3935, -0.0729,1.6331390e+00
 -0.3524,  0.3490, -0.0723,1.6444665e+00
 -0.3687,  0.3042, -0.0726,1.6119202e+00
 -0.3813,  0.2577, -0.0733,1.5627104e+00
 -0.3873,  0.2095, -0.0739,1.5275116e+00
 -0.3844,  0.1609, -0.0739,1.5244854e+00
 -0.3764,  0.1129, -0.0741,1.5162190e+00
 -0.3594,  0.0672, -0.0737,1.5411890e+00
 -0.3362,  0.0247, -0.0732,1.5785489e+00
 -0.3112, -0.0166, -0.0734,1.5752416e+00
 -0.2810, -0.0544, -0.0735,1.5749108e+00
 -0.2419, -0.0829, -0.0724,1.6472682e+00
 -0.2197, -0.1368, -0.0782,1.3748262e+00
 -0.1678, -0.1471, -0.0752,1.5090977e+00
 -0.1178, -0.1531, -0.0727,1.6430934e+00
 -0.0733, -0.1749, -0.0746,1.5408583e+00
 -0.0251, -0.1892, -0.0762,1.4674575e+00
  0.0251, -0.1892, -0.0762,1.4674587e+00
  0.0733, -0.1749, -0.0746,1.5408623e+00
  0.1178, -0.1531, -0.0727,1.6431011e+00
  0.1678, -0.1471, -0.0752,1.5090988e+00
  0.2197, -0.1368, -0.0782,1.3748342e+00
  0.2419, -0.0829, -0.0724,1.6472615e+00
  0.2810, -0.0544, -0.0735,1.5749104e+00
  0.3112, -0.0166, -0.0734,1.5752421e+00
  0.3362,  0.0247, -0.0732,1.5785489e+00
  0.3594,  0.0672, -0.0737,1.5411868e+00
  0.3764,  0.1129, -0.0741,1.5162167e+00
  0.3844,  0.1609, -0.0739,1.5244828e+00
  0.3766,  0.2095, -0.1224,1.5291659e+00
  0.3707,  0.2583, -0.1215,1.5631717e+00
  0.3585,  0.3056, -0.1206,1.6023912e+00
