x,y,z,p
  0.0189,  0.6535,  1.1224,2.4706755e-01
 -0.0564,  0.6502,  1.1223,2.4704703e-01
 -0.1300,  0.6341,  1.1216,2.4694726e-01
 -0.1997,  0.6057,  1.1206,2.4678003e-01
 -0.2635,  0.5658,  1.1193,2.4656786e-01
 -0.3195,  0.5157,  1.1178,2.4634378e-01
 -0.3662,  0.4570,  1.1164,2.4614649e-01
 -0.4024,  0.3914,  1.1152,2.4600946e-01
 -0.4270,  0.3207,  1.1143,2.4594745e-01
 -0.4393,  0.2469,  1.1137,2.4594779e-01
 -0.4392,  0.1721,  1.1132,2.4597226e-01
 -0.4264,  0.0985,  1.1129,2.4596808e-01
 -0.4014,  0.0280,  1.1126,2.4588122e-01
 -0.3648, -0.0371,  1.1122,2.4566749e-01
 -0.3178, -0.0951,  1.1117,2.4530265e-01
 -0.2616, -0.1442,  1.1111,2.4479593e-01
 -0.1979, -0.1831,  1.1105,2.4420617e-01
 -0.1287, -0.2108,  1.1101,2.4364807e-01
 -0.0558, -0.2264,  1.1099,2.4326814e-01
  0.0186, -0.2295,  1.1098,2.4318513e-01
  0.0926, -0.2201,  1.1100,2.4342691e-01
  0.1639, -0.1984,  1.1103,2.4391419e-01
  0.2306, -0.1650,  1.1108,2.4450548e-01
  0.2907, -0.1208,  1.1114,2.4506468e-01
  0.3425, -0.0671,  1.1120,2.4550435e-01
  0.3845, -0.0053,  1.1125,2.4579233e-01
  0.4154,  0.0627,  1.1128,2.4593809e-01
  0.4344,  0.1350,  1.1131,2.4597724e-01
  0.5089,  0.2095,  1.0815,2.4635390e-01
  0.5036,  0.2836,  1.0817,2.4621627e-01
  0.4877,  0.3562,  1.0822,2.4612486e-01
  0.4615,  0.4258,  1.0831,2.4611463e-01
  0.4255,  0.4910,  1.0843,2.4619790e-01
  0.3805,  0.5504,  1.0857,2.4636189e-01
  0.3273,  0.6027,  1.0872,2.4657546e-01
  0.2669,  0.6468,  1.0887,2.4680071e-01
  0.2006,  0.6816,  1.0901,2.4700330e-01
  0.1299,  0.7062,  1.0911,2.4715774e-01
  0.0562,  0.7201,  1.0917,2.4724813e-01
 -0.0188,  0.7229,  1.0919,2.4726657e-01
 -0.0933,  0.7146,  1.0915,2.4721160e-01
 -0.1657,  0.6952,  1.0906,2.4708775e-01
 -0.2344,  0.6654,  1.0894,2.4690666e-01
 -0.2979,  0.6259,  1.0880,2.4668894e-01
 -0.3548,  0.5775,  1.0864,2.4646483e-01
 -0.4041,  0.5215,  1.0850,2.4627145e-01
 -0.4447,  0.4591,  1.0837,2.4614482e-01
 -0.4758,  0.3915,  1.0826,2.4610822e-01
 -0.4969,  0.3202,  1.0819,2.4616216e-01
 -0.5076,  0.2466,  1.0816,2.4628213e-01
 -0.5076,  0.1723,  1.0815,2.4642531e-01
 -0.4968,  0.0988,  1.0815,2.4654175e-01
 -0.4754,  0.0277,  1.0816,2.4658371e-01
 -0.4438, -0.0396,  1.0814,2.4651033e-01
 -0.4026, -0.1014,  1.0810,2.4628966e-01
 -0.3529, -0.1565,  1.0804,2.4590283e-01
 -0.2956, -0.2037,  1.0796,2.4535483e-01
 -0.2321, -0.2420,  1.0789,2.4469173e-01
 -0.1638, -0.2707,  1.0783,2.4401428e-01
 -0.0921, -0.2893,  1.0779,2.4346872e-01
 -0.0185, -0.2973,  1.0778,2.4320148e-01
  0.0555, -0.2946,  1.0778,2.4329300e-01
  0.1283, -0.2813,  1.0781,2.4371510e-01
  0.1985, -0.2576,  1.0786,2.4434638e-01
  0.2646, -0.2240,  1.0792,2.4503271e-01
  0.3251, -0.1811,  1.0800,2.4564728e-01
  0.3788, -0.1299,  1.0807,2.4611744e-01
  0.4243, -0.0712,  1.0813,2.4641998e-01
  0.4608, -0.0065,  1.0815,2.4656367e-01
  0.4874,  0.0629,  1.0816,2.4657478e-01
  0.5035,  0.1354,  1.0815,2.4648998e-01
  0.5747,  0.2095,  1.0454,2.4681550e-01
  0.5699,  0.2830,  1.0452,2.4657040e-01
  0.5559,  0.3553,  1.0454,2.4636245e-01
  0.5330,  0.4253,  1.0460,2.4623223e-01
  0.5015,  0.4919,  1.0469,2.4620481e-01
  0.4618,  0.5542,  1.0482,2.4628246e-01
  0.4146,  0.6110,  1.0497,2.4644532e-01
  0.3604,  0.6614,  1.0514,2.4665955e-01
  0.3001,  0.7045,  1.0530,2.4688805e-01
  0.2346,  0.7396,  1.0544,2.4709875e-01
  0.1651,  0.7658,  1.0556,2.4726828e-01
  0.0927,  0.7828,  1.0565,2.4738197e-01
  0.0186,  0.7902,  1.0568,2.4743193e-01
 -0.0558,  0.7877,  1.0567,2.4741520e-01
 -0.1292,  0.7755,  1.0561,2.4733273e-01
 -0.2003,  0.7538,  1.0551,2.4718976e-01
 -0.2679,  0.7231,  1.0537,2.4699730e-01
 -0.3309,  0.6839,  1.0522,2.4677420e-01
 -0.3883,  0.6370,  1.0505,2.4654837e-01
 -0.4391,  0.5833,  1.0490,2.4635515e-01
 -0.4826,  0.5237,  1.0475,2.4623129e-01
 -0.5183,  0.4591,  1.0464,2.4620496e-01
 -0.5456,  0.3906,  1.0456,2.4628558e-01
 -0.5640,  0.3193,  1.0453,2.4645901e-01
 -0.5735,  0.2463,  1.0453,2.4669115e-01
 -0.5736,  0.1727,  1.0456,2.4693774e-01
 -0.5645,  0.0996,  1.0461,2.4715450e-01
 -0.5460,  0.0282,  1.0466,2.4730316e-01
 -0.5185, -0.0402,  1.0468,2.4735245e-01
 -0.4823, -0.1044,  1.0467,2.4727594e-01
 -0.4380, -0.1633,  1.0462,2.4705012e-01
 -0.3864, -0.2159,  1.0454,2.4665656e-01
 -0.3285, -0.2614,  1.0443,2.4609169e-01
 -0.2653, -0.2990,  1.0433,2.4538469e-01
 -0.1979, -0.3283,  1.0424,2.4461641e-01
 -0.1274, -0.3489,  1.0418,2.4392259e-01
 -0.0550, -0.3604,  1.0415,2.4346398e-01
  0.0184, -0.3628,  1.0415,2.4336504e-01
  0.0914, -0.3558,  1.0416,2.4365443e-01
  0.1630, -0.3397,  1.0421,2.4425012e-01
  0.2321, -0.3147,  1.0428,2.4500085e-01
  0.2975, -0.2812,  1.0438,2.4575228e-01
  0.3581, -0.2396,  1.0449,2.4639473e-01
  0.4130, -0.1905,  1.0458,2.4687506e-01
  0.4611, -0.1346,  1.0465,2.4718303e-01
  0.5014, -0.0729,  1.0468,2.4733145e-01
  0.5334, -0.0064,  1.0467,2.4734196e-01
  0.5564,  0.0636,  1.0463,2.4723944e-01
  0.5702,  0.1360,  1.0458,2.4705241e-01
  0.6380,  0.2095,  1.0054,2.4732049e-01
  0.6333,  0.2835,  1.0047,2.4698521e-01
  0.6203,  0.3565,  1.0045,2.4667197e-01
  0.5992,  0.4276,  1.0047,2.4642538e-01
  0.5702,  0.4959,  1.0055,2.4628171e-01
  0.5337,  0.5605,  1.0066,2.4625808e-01
  0.4900,  0.6207,  1.0080,2.4634760e-01
  0.4397,  0.6756,  1.0097,2.4652317e-01
  0.3833,  0.7243,  1.0114,2.4674736e-01
  0.3215,  0.7663,  1.0131,2.4698287e-01
  0.2551,  0.8008,  1.0147,2.4719931e-01
  0.1849,  0.8272,  1.0160,2.4737547e-01
  0.1121,  0.8451,  1.0169,2.4749843e-01
  0.0375,  0.8541,  1.0174,2.4756133e-01
 -0.0375,  0.8541,  1.0174,2.4756133e-01
 -0.1121,  0.8451,  1.0169,2.4749843e-01
 -0.1849,  0.8272,  1.0160,2.4737547e-01
 -0.2551,  0.8008,  1.0147,2.4719931e-01
 -0.3215,  0.7663,  1.0131,2.4698286e-01
 -0.3833,  0.7243,  1.0114,2.4674735e-01
 -0.4397,  0.6756,  1.0097,2.4652316e-01
 -0.4900,  0.6207,  1.0080,2.4634760e-01
 -0.5337,  0.5605,  1.0066,2.4625808e-01
 -0.5702,  0.4959,  1.0055,2.4628171e-01
 -0.5992,  0.4276,  1.0047,2.4642538e-01
 -0.6203,  0.3565,  1.0045,2.4667197e-01
 -0.6333,  0.2835,  1.0047,2.4698521e-01
 -0.6380,  0.2095,  1.0054,2.4732050e-01
 -0.6343,  0.1354,  1.0063,2.4763543e-01
 -0.6221,  0.0621,  1.0074,2.4789589e-01
 -0.6013, -0.0094,  1.0084,2.4807696e-01
 -0.5722, -0.0779,  1.0090,2.4816018e-01
 -0.5350, -0.1424,  1.0090,2.4812898e-01
 -0.4903, -0.2019,  1.0085,2.4796449e-01
 -0.4388, -0.2556,  1.0075,2.4764463e-01
 -0.3813, -0.3026,  1.0061,2.4715007e-01
 -0.3188, -0.3426,  1.0046,2.4647993e-01
 -0.2522, -0.3751,  1.0032,2.4567510e-01
 -0.1824, -0.3998,  1.0022,2.4483770e-01
 -0.1104, -0.4164,  1.0015,2.4412665e-01
 -0.0369, -0.4248,  1.0012,2.4371405e-01
  0.0369, -0.4248,  1.0012,2.4371405e-01
  0.1104, -0.4164,  1.0015,2.4412665e-01
  0.1824, -0.3998,  1.0022,2.4483770e-01
  0.2522, -0.3751,  1.0032,2.4567511e-01
  0.3188, -0.3426,  1.0046,2.4647994e-01
  0.3813, -0.3026,  1.0061,2.4715007e-01
  0.4388, -0.2556,  1.0075,2.4764463e-01
  0.4903, -0.2019,  1.0085,2.4796449e-01
  0.5350, -0.1424,  1.0090,2.4812898e-01
  0.5722, -0.0779,  1.0090,2.4816018e-01
  0.6013, -0.0094,  1.0084,2.4807696e-01
  0.6221,  0.0621,  1.0074,2.4789589e-01
  0.6343,  0.1354,  1.0063,2.4763543e-01
  0.6987,  0.2095,  0.9617,2.4783765e-01
  0.6939,  0.2837,  0.9605,2.4744156e-01
  0.6815,  0.3569,  0.9598,2.4704654e-01
  0.6619,  0.4285,  0.9596,2.4669678e-01
  0.6352,  0.4977,  0.9600,2.4643603e-01
  0.6015,  0.5639,  0.9609,2.4629584e-01
  0.5612,  0.6264,  0.9622,2.4628578e-01
  0.5145,  0.6845,  0.9638,2.4639132e-01
  0.4620,  0.7374,  0.9656,2.4658028e-01
  0.4040,  0.7847,  0.9674,2.4681355e-01
  0.3412,  0.8255,  0.9692,2.4705475e-01
  0.2743,  0.8594,  0.9709,2.4727558e-01
  0.2039,  0.8858,  0.9722,2.4745696e-01
  0.1310,  0.9044,  0.9733,2.4758761e-01
  0.0565,  0.9148,  0.9738,2.4766164e-01
 -0.0188,  0.9169,  0.9740,2.4767656e-01
 -0.0939,  0.9106,  0.9736,2.4763192e-01
 -0.1677,  0.8961,  0.9728,2.4752909e-01
 -0.2395,  0.8735,  0.9716,2.4737206e-01
 -0.3082,  0.8433,  0.9701,2.4716911e-01
 -0.3732,  0.8059,  0.9683,2.4693514e-01
 -0.4336,  0.7618,  0.9665,2.4669379e-01
 -0.4890,  0.7116,  0.9647,2.4647778e-01
 -0.5386,  0.6560,  0.9630,2.4632581e-01
 -0.5821,  0.5957,  0.9615,2.4627492e-01
 -0.6192,  0.5312,  0.9604,2.4634968e-01
 -0.6494,  0.4634,  0.9598,2.4655288e-01
 -0.6726,  0.3929,  0.9596,2.4686313e-01
 -0.6886,  0.3204,  0.9600,2.4724127e-01
 -0.6972,  0.2467,  0.9610,2.4764199e-01
 -0.6983,  0.1723,  0.9624,2.4802428e-01
 -0.6916,  0.0981,  0.9642,2.4835700e-01
 -0.6770,  0.0249,  0.9659,2.4861994e-01
 -0.6546, -0.0465,  0.9674,2.4880193e-01
 -0.6243, -0.1149,  0.9684,2.4889684e-01
 -0.5865, -0.1796,  0.9687,2.4889828e-01
 -0.5415, -0.2394,  0.9682,2.4879401e-01
 -0.4901, -0.2938,  0.9669,2.4856271e-01
 -0.4330, -0.3420,  0.9651,2.4817602e-01
 -0.3711, -0.3836,  0.9630,2.4760968e-01
 -0.3053, -0.4184,  0.9610,2.4686527e-01
 -0.2364, -0.4462,  0.9593,2.4599739e-01
 -0.1652, -0.4667,  0.9581,2.4513038e-01
 -0.0923, -0.4799,  0.9574,2.4444252e-01
 -0.0185, -0.4856,  0.9571,2.4410846e-01
  0.0555, -0.4837,  0.9572,2.4422266e-01
  0.1289, -0.4742,  0.9577,2.4475215e-01
  0.2011, -0.4573,  0.9586,2.4555341e-01
  0.2712, -0.4332,  0.9601,2.4644065e-01
  0.3387, -0.4019,  0.9620,2.4725787e-01
  0.4026, -0.3637,  0.9641,2.4791614e-01
  0.4622, -0.3187,  0.9660,2.4839061e-01
  0.5166, -0.2674,  0.9676,2.4869593e-01
  0.5648, -0.2101,  0.9685,2.4886047e-01
  0.6063, -0.1478,  0.9686,2.4890982e-01
  0.6404, -0.0811,  0.9680,2.4886059e-01
  0.6668, -0.0111,  0.9667,2.4872150e-01
  0.6853,  0.0613,  0.9650,2.4849806e-01
  0.6959,  0.1351,  0.9633,2.4819834e-01
  0.7567,  0.2095,  0.9147,2.4833547e-01
  0.7515,  0.2835,  0.9128,2.4791114e-01
  0.7396,  0.3566,  0.9115,2.4746534e-01
  0.7211,  0.4283,  0.9109,2.4703773e-01
  0.6963,  0.4979,  0.9110,2.4667389e-01
  0.6651,  0.5650,  0.9116,2.4641581e-01
  0.6278,  0.6290,  0.9127,2.4628980e-01
  0.5846,  0.6892,  0.9141,2.4629842e-01
  0.5357,  0.7452,  0.9158,2.4642109e-01
  0.4816,  0.7964,  0.9177,2.4662238e-01
  0.4227,  0.8421,  0.9196,2.4686299e-01
  0.3593,  0.8818,  0.9215,2.4710817e-01
  0.2923,  0.9151,  0.9232,2.4733187e-01
  0.2220,  0.9415,  0.9246,2.4751705e-01
  0.1494,  0.9606,  0.9257,2.4765387e-01
  0.0751,  0.9722,  0.9264,2.4773735e-01
 -0.0000,  0.9760,  0.9266,2.4776536e-01
 -0.0751,  0.9722,  0.9264,2.4773735e-01
 -0.1494,  0.9606,  0.9257,2.4765387e-01
 -0.2220,  0.9415,  0.9246,2.4751705e-01
 -0.2923,  0.9151,  0.9232,2.4733187e-01
 -0.3593,  0.8818,  0.9215,2.4710816e-01
 -0.4227,  0.8421,  0.9196,2.4686298e-01
 -0.4816,  0.7964,  0.9177,2.4662238e-01
 -0.5357,  0.7452,  0.9158,2.4642108e-01
 -0.5846,  0.6892,  0.9141,2.4629842e-01
 -0.6278,  0.6290,  0.9127,2.4628980e-01
 -0.6651,  0.5650,  0.9116,2.4641581e-01
 -0.6963,  0.4979,  0.9110,2.4667389e-01
 -0.7211,  0.4283,  0.9109,2.4703773e-01
 -0.7396,  0.3566,  0.9115,2.4746534e-01
 -0.7515,  0.2835,  0.9128,2.4791114e-01
 -0.7567,  0.2095,  0.9147,2.4833548e-01
 -0.7549,  0.1351,  0.9169,2.4870911e-01
 -0.7460,  0.0611,  0.9195,2.4901401e-01
 -0.7299, -0.0119,  0.9219,2.4924275e-01
 -0.7062, -0.0830,  0.9240,2.4939639e-01
 -0.6752, -0.1514,  0.9254,2.4948016e-01
 -0.6369, -0.2161,  0.9259,2.4949745e-01
 -0.5918, -0.2762,  0.9254,2.4944373e-01
 -0.5405, -0.3310,  0.9240,2.4930197e-01
 -0.4837, -0.3799,  0.9217,2.4904159e-01
 -0.4224, -0.4227,  0.9191,2.4862414e-01
 -0.3573, -0.4590,  0.9163,2.4801986e-01
 -0.2893, -0.4889,  0.9138,2.4723522e-01
 -0.2190, -0.5124,  0.9119,2.4634176e-01
 -0.1469, -0.5293,  0.9105,2.4548584e-01
 -0.0738, -0.5395,  0.9097,2.4485879e-01
  0.0000, -0.5429,  0.9095,2.4462754e-01
  0.0738, -0.5395,  0.9097,2.4485880e-01
  0.1469, -0.5293,  0.9105,2.4548584e-01
  0.2190, -0.5124,  0.9119,2.4634177e-01
  0.2893, -0.4889,  0.9138,2.4723523e-01
  0.3573, -0.4590,  0.9163,2.4801986e-01
  0.4224, -0.4227,  0.9191,2.4862414e-01
  0.4837, -0.3799,  0.9217,2.4904159e-01
  0.5405, -0.3310,  0.9240,2.4930197e-01
  0.5918, -0.2762,  0.9254,2.4944373e-01
  0.6369, -0.2161,  0.9259,2.4949745e-01
  0.6752, -0.1514,  0.9254,2.4948016e-01
  0.7062, -0.0830,  0.9240,2.4939638e-01
  0.7299, -0.0119,  0.9219,2.4924275e-01
  0.7460,  0.0611,  0.9195,2.4901401e-01
  0.7549,  0.1351,  0.9169,2.4870910e-01
  0.8118,  0.2095,  0.8645,2.4878780e-01
  0.8061,  0.2831,  0.8620,2.4836551e-01
  0.7944,  0.3558,  0.8602,2.4790114e-01
  0.7768,  0.4271,  0.8590,2.4742768e-01
  0.7534,  0.4967,  0.8587,2.4698704e-01
  0.7244,  0.5642,  0.8589,2.4662501e-01
  0.6898,  0.6290,  0.8597,2.4638076e-01
  0.6498,  0.6907,  0.8610,2.4627503e-01
  0.6044,  0.7488,  0.8626,2.4630412e-01
  0.5540,  0.8027,  0.8644,2.4644293e-01
  0.4989,  0.8521,  0.8663,2.4665441e-01
  0.4394,  0.8963,  0.8683,2.4690008e-01
  0.3759,  0.9350,  0.8701,2.4714729e-01
  0.3090,  0.9677,  0.8719,2.4737228e-01
  0.2392,  0.9939,  0.8733,2.4755982e-01
  0.1671,  1.0135,  0.8745,2.4770136e-01
  0.0933,  1.0261,  0.8752,2.4779268e-01
  0.0187,  1.0315,  0.8755,2.4783203e-01
 -0.0561,  1.0297,  0.8754,2.4781890e-01
 -0.1304,  1.0207,  0.8749,2.4775344e-01
 -0.2034,  1.0046,  0.8739,2.4763668e-01
 -0.2744,  0.9816,  0.8726,2.4747139e-01
 -0.3429,  0.9521,  0.8710,2.4726369e-01
 -0.4081,  0.9164,  0.8692,2.4702519e-01
 -0.4697,  0.8749,  0.8673,2.4677520e-01
 -0.5270,  0.8280,  0.8653,2.4654206e-01
 -0.5798,  0.7763,  0.8635,2.4636198e-01
 -0.6277,  0.7202,  0.8618,2.4627388e-01
 -0.6705,  0.6602,  0.8603,2.4631023e-01
 -0.7078,  0.5969,  0.8593,2.4648632e-01
 -0.7396,  0.5308,  0.8587,2.4679345e-01
 -0.7658,  0.4622,  0.8588,2.4720038e-01
 -0.7863,  0.3917,  0.8595,2.4766311e-01
 -0.8010,  0.3196,  0.8610,2.4813676e-01
 -0.8097,  0.2464,  0.8632,2.4858360e-01
 -0.8124,  0.1725,  0.8660,2.4897556e-01
 -0.8086,  0.0984,  0.8692,2.4929465e-01
 -0.7983,  0.0246,  0.8726,2.4953385e-01
 -0.7810, -0.0482,  0.8758,2.4969745e-01
 -0.7567, -0.1192,  0.8785,2.4979816e-01
 -0.7252, -0.1875,  0.8804,2.4985105e-01
 -0.6867, -0.2522,  0.8811,2.4986711e-01
 -0.6415, -0.3124,  0.8806,2.4984834e-01
 -0.5903, -0.3675,  0.8790,2.4978406e-01
 -0.5337, -0.4169,  0.8763,2.4964793e-01
 -0.4728, -0.4603,  0.8730,2.4939781e-01
 -0.4083, -0.4976,  0.8695,2.4898449e-01
 -0.3409, -0.5289,  0.8661,2.4837420e-01
 -0.2715, -0.5543,  0.8632,2.4758185e-01
 -0.2004, -0.5739,  0.8610,2.4669871e-01
 -0.1281, -0.5875,  0.8596,2.4589098e-01
 -0.0550, -0.5951,  0.8588,2.4535468e-01
  0.0184, -0.5966,  0.8587,2.4523887e-01
  0.0916, -0.5921,  0.8591,2.4557752e-01
  0.1644, -0.5814,  0.8602,2.4627305e-01
  0.2361, -0.5648,  0.8620,2.4714269e-01
  0.3064, -0.5424,  0.8646,2.4799705e-01
  0.3749, -0.5140,  0.8678,2.4870459e-01
  0.4409, -0.4797,  0.8713,2.4921439e-01
  0.5038, -0.4393,  0.8747,2.4954022e-01
  0.5626, -0.3929,  0.8778,2.4972728e-01
  0.6166, -0.3406,  0.8800,2.4982314e-01
  0.6649, -0.2829,  0.8810,2.4986241e-01
  0.7068, -0.2203,  0.8809,2.4986331e-01
  0.7418, -0.1537,  0.8796,2.4982973e-01
  0.7697, -0.0840,  0.8772,2.4975470e-01
  0.7905, -0.0120,  0.8742,2.4962444e-01
  0.8043,  0.0614,  0.8709,2.4942422e-01
  0.8113,  0.1354,  0.8676,2.4914492e-01
  0.8642,  0.2095,  0.8115,2.4917629e-01
  0.8576,  0.2835,  0.8083,2.4877544e-01
  0.8455,  0.3565,  0.8058,2.4831354e-01
  0.8280,  0.4282,  0.8042,2.4781913e-01
  0.8053,  0.4982,  0.8034,2.4732906e-01
  0.7774,  0.5664,  0.8033,2.4688817e-01
  0.7444,  0.6322,  0.8038,2.4654283e-01
  0.7062,  0.6952,  0.8049,2.4632869e-01
  0.6630,  0.7551,  0.8064,2.4625932e-01
  0.6150,  0.8114,  0.8081,2.4632297e-01
  0.5623,  0.8636,  0.8100,2.4648860e-01
  0.5052,  0.9112,  0.8120,2.4671688e-01
  0.4441,  0.9538,  0.8139,2.4697008e-01
  0.3793,  0.9910,  0.8158,2.4721804e-01
  0.3114,  1.0224,  0.8175,2.4743979e-01
  0.2408,  1.0477,  0.8189,2.4762253e-01
  0.1681,  1.0664,  0.8200,2.4775942e-01
  0.0939,  1.0785,  0.8208,2.4784734e-01
  0.0188,  1.0837,  0.8211,2.4788515e-01
 -0.0564,  1.0819,  0.8210,2.4787254e-01
 -0.1311,  1.0733,  0.8205,2.4780960e-01
 -0.2046,  1.0579,  0.8195,2.4769696e-01
 -0.2764,  1.0359,  0.8183,2.4753657e-01
 -0.3457,  1.0075,  0.8167,2.4733315e-01
 -0.4121,  0.9731,  0.8149,2.4709623e-01
 -0.4751,  0.9332,  0.8129,2.4684246e-01
 -0.5343,  0.8880,  0.8110,2.4659739e-01
 -0.5892,  0.8380,  0.8090,2.4639543e-01
 -0.6396,  0.7837,  0.8072,2.4627612e-01
 -0.6852,  0.7256,  0.8056,2.4627608e-01
 -0.7259,  0.6641,  0.8043,2.4641790e-01
 -0.7615,  0.5996,  0.8035,2.4670092e-01
 -0.7920,  0.5326,  0.8032,2.4709948e-01
 -0.8173,  0.4634,  0.8037,2.4757091e-01
 -0.8374,  0.3925,  0.8049,2.4806831e-01
 -0.8522,  0.3201,  0.8070,2.4855052e-01
 -0.8616,  0.2466,  0.8098,2.4898498e-01
