x,y,z,p
1.3025e+00,-2.3740e-05,2.2532e+00,1.0000007e-02
1.2450e+00,3.1963e-01,2.2220e+00,1.0000011e-02
1.1198e+00,6.1558e-01,2.2083e+00,1.0000013e-02
9.3601e-01,8.7895e-01,2.2196e+00,1.0000011e-02
6.9686e-01,1.0981e+00,2.2496e+00,1.0000007e-02
4.0741e-01,1.2538e+00,2.2821e+00,1.0000004e-02
8.3381e-02,1.3253e+00,2.2994e+00,1.0000003e-02
-2.4810e-01,1.3006e+00,2.2923e+00,1.0000003e-02
-5.5725e-01,1.1842e+00,2.2646e+00,1.0000006e-02
-8.2253e-01,9.9425e-01,2.2312e+00,1.0000009e-02
-1.0346e+00,7.5168e-01,2.2102e+00,1.0000012e-02
-1.1906e+00,4.7136e-01,2.2132e+00,1.0000012e-02
-1.2842e+00,1.6220e-01,2.2384e+00,1.0000009e-02
-1.3026e+00,-1.6458e-01,2.2722e+00,1.0000005e-02
-1.2330e+00,-4.8821e-01,2.2962e+00,1.0000003e-02
-1.0734e+00,-7.7993e-01,2.2975e+00,1.0000003e-02
-8.3803e-01,-1.0130e+00,2.2754e+00,1.0000005e-02
-5.5191e-01,-1.1729e+00,2.2418e+00,1.0000008e-02
-2.4012e-01,-1.2588e+00,2.2149e+00,1.0000012e-02
8.0270e-02,-1.2759e+00,2.2093e+00,1.0000013e-02
3.9824e-01,-1.2257e+00,2.2281e+00,1.0000010e-02
7.0025e-01,-1.1034e+00,2.2611e+00,1.0000006e-02
9.6434e-01,-9.0560e-01,2.2903e+00,1.0000003e-02
1.1639e+00,-6.3988e-01,2.2999e+00,1.0000003e-02
1.2784e+00,-3.2827e-01,2.2848e+00,1.0000004e-02
1.6092e+00,-2.3740e-05,2.0988e+00,1.0000003e-02
1.5405e+00,3.2742e-01,2.0516e+00,1.0000010e-02
1.4198e+00,6.3212e-01,2.0231e+00,1.0000017e-02
1.2581e+00,9.1401e-01,2.0243e+00,1.0000016e-02
1.0553e+00,1.1721e+00,2.0547e+00,1.0000009e-02
8.0598e-01,1.3960e+00,2.1026e+00,1.0000003e-02
5.0861e-01,1.5653e+00,2.1493e+00,1.0000001e-02
1.7415e-01,1.6569e+00,2.1771e+00,1.0000000e-02
-1.7407e-01,1.6561e+00,2.1759e+00,1.0000000e-02
-5.0791e-01,1.5632e+00,2.1462e+00,1.0000001e-02
-8.0458e-01,1.3935e+00,2.0987e+00,1.0000003e-02
-1.0538e+00,1.1703e+00,2.0516e+00,1.0000010e-02
-1.2574e+00,9.1350e-01,2.0231e+00,1.0000017e-02
-1.4206e+00,6.3247e-01,2.0243e+00,1.0000016e-02
-1.5427e+00,3.2789e-01,2.0548e+00,1.0000009e-02
-1.6120e+00,-2.3740e-05,2.1026e+00,1.0000003e-02
-1.6099e+00,-3.4222e-01,2.1493e+00,1.0000001e-02
-1.5221e+00,-6.7769e-01,2.1771e+00,1.0000000e-02
-1.3472e+00,-9.7883e-01,2.1759e+00,1.0000000e-02
-1.0998e+00,-1.2215e+00,2.1462e+00,1.0000001e-02
-8.0457e-01,-1.3936e+00,2.0987e+00,1.0000003e-02
-4.8666e-01,-1.4978e+00,2.0516e+00,1.0000010e-02
-1.6245e-01,-1.5457e+00,2.0231e+00,1.0000017e-02
1.6255e-01,-1.5465e+00,2.0243e+00,1.0000016e-02
4.8737e-01,-1.5000e+00,2.0547e+00,1.0000009e-02
8.0598e-01,-1.3960e+00,2.1026e+00,1.0000003e-02
1.1013e+00,-1.2232e+00,2.1493e+00,1.0000001e-02
1.3479e+00,-9.7933e-01,2.1771e+00,1.0000000e-02
1.5213e+00,-6.7734e-01,2.1760e+00,1.0000000e-02
1.6077e+00,-3.4176e-01,2.1462e+00,1.0000001e-02
1.9057e+00,-2.3740e-05,1.9133e+00,1.0000001e-02
1.8190e+00,3.3008e-01,1.8526e+00,1.0000005e-02
1.6929e+00,6.3535e-01,1.8095e+00,1.0000015e-02
1.5420e+00,9.2127e-01,1.7967e+00,1.0000020e-02
1.3678e+00,1.1949e+00,1.8180e+00,1.0000012e-02
1.1612e+00,1.4560e+00,1.8672e+00,1.0000003e-02
9.1027e-01,1.6915e+00,1.9295e+00,1.0000000e-02
6.1014e-01,1.8778e+00,1.9865e+00,1.0005072e-02
2.6964e-01,1.9905e+00,2.0230e+00,1.0002141e-02
-9.0399e-02,2.0129e+00,2.0296e+00,1.0001804e-02
-4.4316e-01,1.9416e+00,2.0047e+00,1.0003365e-02
-7.6412e-01,1.7877e+00,1.9543e+00,1.0009564e-02
-1.0389e+00,1.5739e+00,1.8922e+00,1.0000001e-02
-1.2665e+00,1.3246e+00,1.8355e+00,1.0000008e-02
-1.4568e+00,1.0584e+00,1.8015e+00,1.0000018e-02
-1.6213e+00,7.8073e-01,1.8002e+00,1.0000019e-02
-1.7633e+00,4.8663e-01,1.8319e+00,1.0000009e-02
-1.8738e+00,1.6862e-01,1.8874e+00,1.0000002e-02
-1.9324e+00,-1.7394e-01,1.9501e+00,1.0000000e-02
-1.9170e+00,-5.2908e-01,2.0016e+00,1.0003622e-02
-1.8147e+00,-8.7392e-01,2.0288e+00,1.0001847e-02
-1.6263e+00,-1.1816e+00,2.0247e+00,1.0002056e-02
-1.3669e+00,-1.4297e+00,1.9902e+00,1.0004682e-02
-1.0607e+00,-1.6070e+00,1.9343e+00,1.0000000e-02
-7.3365e-01,-1.7165e+00,1.8717e+00,1.0000003e-02
-4.0476e-01,-1.7734e+00,1.8210e+00,1.0000012e-02
-8.0607e-02,-1.7949e+00,1.7972e+00,1.0000020e-02
2.4245e-01,-1.7898e+00,1.8073e+00,1.0000016e-02
5.7007e-01,-1.7545e+00,1.8484e+00,1.0000006e-02
9.0087e-01,-1.6741e+00,1.9084e+00,1.0000001e-02
1.2208e+00,-1.5309e+00,1.9690e+00,1.0007261e-02
1.5063e+00,-1.3160e+00,2.0139e+00,1.0002699e-02
1.7308e+00,-1.0341e+00,2.0310e+00,1.0001743e-02
1.8747e+00,-7.0363e-01,2.0163e+00,1.0002542e-02
1.9305e+00,-3.5036e-01,1.9733e+00,1.0006675e-02
2.1856e+00,-2.3740e-05,1.6920e+00,1.0005424e-02
2.0745e+00,3.3711e-01,1.6226e+00,1.0000001e-02
1.9317e+00,6.4487e-01,1.5687e+00,1.0000009e-02
1.7770e+00,9.3260e-01,1.5441e+00,1.0000018e-02
1.6147e+00,1.2133e+00,1.5548e+00,1.0000013e-02
1.4355e+00,1.4944e+00,1.5982e+00,1.0000003e-02
1.2220e+00,1.7704e+00,1.6635e+00,1.0000000e-02
9.5870e-01,2.0204e+00,1.7340e+00,1.0001833e-02
6.4204e-01,2.2166e+00,1.7930e+00,1.0000474e-02
2.8335e-01,2.3336e+00,1.8287e+00,1.0000335e-02
-9.4957e-02,2.3563e+00,1.8348e+00,1.0000320e-02
-4.6584e-01,2.2818e+00,1.8106e+00,1.0000387e-02
-8.0409e-01,2.1202e+00,1.7598e+00,1.0000926e-02
-1.0928e+00,1.8927e+00,1.6920e+00,1.0005423e-02
-1.3292e+00,1.6279e+00,1.6226e+00,1.0000001e-02
-1.5243e+00,1.3504e+00,1.5687e+00,1.0000009e-02
-1.6962e+00,1.0726e+00,1.5441e+00,1.0000018e-02
-1.8581e+00,7.9165e-01,1.5548e+00,1.0000013e-02
-2.0120e+00,4.9589e-01,1.5982e+00,1.0000003e-02
-2.1442e+00,1.7308e-01,1.6636e+00,1.0000000e-02
-2.2291e+00,-1.7998e-01,1.7340e+00,1.0001834e-02
-2.2407e+00,-5.5230e-01,1.7930e+00,1.0000475e-02
-2.1627e+00,-9.2145e-01,1.8287e+00,1.0000336e-02
-1.9931e+00,-1.2604e+00,1.8348e+00,1.0000320e-02
-1.7432e+00,-1.5444e+00,1.8106e+00,1.0000388e-02
-1.4341e+00,-1.7565e+00,1.7598e+00,1.0000928e-02
-1.0928e+00,-1.8928e+00,1.6920e+00,1.0005428e-02
-7.4525e-01,-1.9651e+00,1.6226e+00,1.0000001e-02
-4.0735e-01,-1.9953e+00,1.5687e+00,1.0000009e-02
-8.0806e-02,-2.0052e+00,1.5441e+00,1.0000018e-02
2.4345e-01,-2.0050e+00,1.5548e+00,1.0000013e-02
5.7651e-01,-1.9904e+00,1.5982e+00,1.0000003e-02
9.2218e-01,-1.9435e+00,1.6635e+00,1.0000000e-02
1.2704e+00,-1.8405e+00,1.7340e+00,1.0001836e-02
1.5986e+00,-1.6643e+00,1.7930e+00,1.0000475e-02
1.8793e+00,-1.4122e+00,1.8286e+00,1.0000336e-02
2.0881e+00,-1.0959e+00,1.8348e+00,1.0000320e-02
2.2091e+00,-7.3751e-01,1.8106e+00,1.0000388e-02
2.2382e+00,-3.6377e-01,1.7598e+00,1.0000928e-02
2.4373e+00,-2.3740e-05,1.4307e+00,1.0000660e-02
2.3025e+00,3.3883e-01,1.3609e+00,1.0007257e-02
2.1418e+00,6.4436e-01,1.3034e+00,1.0000002e-02
1.9786e+00,9.2749e-01,1.2707e+00,1.0000010e-02
1.8212e+00,1.2049e+00,1.2697e+00,1.0000011e-02
1.6627e+00,1.4898e+00,1.3007e+00,1.0000003e-02
1.4849e+00,1.7843e+00,1.3571e+00,1.0008090e-02
1.2664e+00,2.0751e+00,1.4267e+00,1.0000768e-02
9.9210e-01,2.3346e+00,1.4938e+00,1.0000046e-02
6.6253e-01,2.5342e+00,1.5462e+00,1.0000051e-02
2.9175e-01,2.6515e+00,1.5768e+00,1.0000322e-02
-9.7717e-02,2.6737e+00,1.5819e+00,1.0000396e-02
-4.8001e-01,2.5987e+00,1.5610e+00,1.0000148e-02
-8.3060e-01,2.4347e+00,1.5165e+00,1.0000002e-02
-1.1312e+00,2.2001e+00,1.4539e+00,1.0000273e-02
-1.3750e+00,1.9219e+00,1.3836e+00,1.0003586e-02
-1.5710e+00,1.6294e+00,1.3203e+00,1.0000001e-02
-1.7390e+00,1.3428e+00,1.2782e+00,1.0000008e-02
-1.8997e+00,1.0661e+00,1.2664e+00,1.0000012e-02
-2.0652e+00,7.8983e-01,1.2871e+00,1.0000005e-02
-2.2338e+00,4.9758e-01,1.3363e+00,1.0000000e-02
-2.3874e+00,1.7471e-01,1.4031e+00,1.0001841e-02
-2.4965e+00,-1.8275e-01,1.4725e+00,1.0000132e-02
-2.5331e+00,-5.6431e-01,1.5309e+00,1.0000006e-02
-2.4805e+00,-9.4874e-01,1.5693e+00,1.0000230e-02
-2.3349e+00,-1.3104e+00,1.5831e+00,1.0000415e-02
-2.1038e+00,-1.6245e+00,1.5708e+00,1.0000247e-02
-1.8043e+00,-1.8715e+00,1.5337e+00,1.0000011e-02
-1.4599e+00,-2.0406e+00,1.4762e+00,1.0000113e-02
-1.0974e+00,-2.1345e+00,1.4071e+00,1.0001594e-02
-7.4067e-01,-2.1711e+00,1.3397e+00,1.0000000e-02
-4.0220e-01,-2.1775e+00,1.2892e+00,1.0000005e-02
-7.9577e-02,-2.1774e+00,1.2667e+00,1.0000012e-02
2.4003e-01,-2.1815e+00,1.2767e+00,1.0000008e-02
5.7125e-01,-2.1851e+00,1.3172e+00,1.0000001e-02
9.2177e-01,-2.1691e+00,1.3796e+00,1.0004082e-02
1.2855e+00,-2.1064e+00,1.4500e+00,1.0000317e-02
1.6423e+00,-1.9735e+00,1.5133e+00,1.0000005e-02
1.9659e+00,-1.7615e+00,1.5591e+00,1.0000132e-02
2.2307e+00,-1.4759e+00,1.5814e+00,1.0000388e-02
2.4167e+00,-1.1329e+00,1.5778e+00,1.0000336e-02
2.5119e+00,-7.5574e-01,1.5486e+00,1.0000063e-02
2.5151e+00,-3.7016e-01,1.4972e+00,1.0000036e-02
2.6453e+00,-2.3740e-05,1.1287e+00,1.0000031e-02
2.4897e+00,3.4218e-01,1.0665e+00,1.0000827e-02
2.3101e+00,6.4724e-01,1.0129e+00,1.0000000e-02
2.1345e+00,9.2714e-01,9.7904e-01,1.0000003e-02
1.9746e+00,1.2008e+00,9.7143e-01,1.0000005e-02
1.8254e+00,1.4851e+00,9.9128e-01,1.0000002e-02
1.6697e+00,1.7878e+00,1.0351e+00,1.0004622e-02
1.4833e+00,2.1013e+00,1.0943e+00,1.0000076e-02
1.2438e+00,2.4004e+00,1.1561e+00,1.0000267e-02
9.4349e-01,2.6547e+00,1.2097e+00,1.0002052e-02
5.8977e-01,2.8381e+00,1.2480e+00,1.0004732e-02
2.0061e-01,2.9328e+00,1.2673e+00,1.0006361e-02
-2.0044e-01,2.9303e+00,1.2660e+00,1.0006257e-02
-5.8823e-01,2.8307e+00,1.2444e+00,1.0004444e-02
-9.3951e-01,2.6435e+00,1.2041e+00,1.0001755e-02
-1.2369e+00,2.3872e+00,1.1491e+00,1.0000178e-02
-1.4743e+00,2.0886e+00,1.0869e+00,1.0000167e-02
-1.6608e+00,1.7782e+00,1.0289e+00,1.0006104e-02
-1.8193e+00,1.4801e+00,9.8759e-01,1.0000002e-02
-1.9736e+00,1.2002e+00,9.7089e-01,1.0000006e-02
-2.1398e+00,9.2941e-01,9.8172e-01,1.0000003e-02
-2.3209e+00,6.5026e-01,1.0181e+00,1.0009548e-02
-2.5047e+00,3.4424e-01,1.0736e+00,1.0000506e-02
-2.6607e+00,-2.3740e-05,1.1360e+00,1.0000068e-02
-2.7566e+00,-3.7891e-01,1.1933e+00,1.0001260e-02
-2.7692e+00,-7.7591e-01,1.2372e+00,1.0003881e-02
-2.6881e+00,-1.1677e+00,1.2631e+00,1.0006004e-02
-2.5144e+00,-1.5291e+00,1.2687e+00,1.0006491e-02
-2.2582e+00,-1.8372e+00,1.2538e+00,1.0005218e-02
-1.9371e+00,-2.0741e+00,1.2194e+00,1.0002631e-02
-1.5744e+00,-2.2305e+00,1.1687e+00,1.0000493e-02
-1.1966e+00,-2.3093e+00,1.1078e+00,1.0000005e-02
-8.2769e-01,-2.3289e+00,1.0470e+00,1.0002579e-02
-4.8208e-01,-2.3199e+00,9.9891e-01,1.0000001e-02
-1.5800e-01,-2.3099e+00,9.7341e-01,1.0000005e-02
1.5823e-01,-2.3133e+00,9.7504e-01,1.0000004e-02
4.8408e-01,-2.3295e+00,1.0035e+00,1.0000001e-02
8.3248e-01,-2.3424e+00,1.0537e+00,1.0001793e-02
1.2038e+00,-2.3232e+00,1.1152e+00,1.0000000e-02
1.5826e+00,-2.2420e+00,1.1753e+00,1.0000654e-02
1.9443e+00,-2.0819e+00,1.2244e+00,1.0002957e-02
2.2628e+00,-1.8409e+00,1.2566e+00,1.0005454e-02
2.5152e+00,-1.5295e+00,1.2691e+00,1.0006526e-02
2.6842e+00,-1.1659e+00,1.2610e+00,1.0005832e-02
2.7604e+00,-7.7346e-01,1.2329e+00,1.0003560e-02
2.7436e+00,-3.7713e-01,1.1871e+00,1.0001023e-02
2.7951e+00,-2.3740e-05,7.9211e-01,1.0001352e-02
2.6240e+00,3.4543e-01,7.4388e-01,1.0000137e-02
2.4297e+00,6.5103e-01,7.0126e-01,1.0001784e-02
2.2435e+00,9.2927e-01,6.7296e-01,1.0000000e-02
2.0789e+00,1.2002e+00,6.6391e-01,1.0000001e-02
1.9326e+00,1.4829e+00,6.7545e-01,1.0000000e-02
1.7887e+00,1.7887e+00,7.0586e-01,1.0001087e-02
1.6220e+00,2.1138e+00,7.4968e-01,1.0000223e-02
1.4065e+00,2.4361e+00,7.9795e-01,1.0001680e-02
1.1284e+00,2.7242e+00,8.4201e-01,1.0006622e-02
7.9046e-01,2.9500e+00,8.7628e-01,1.0000000e-02
4.0711e-01,3.0923e+00,8.9736e-01,1.0000001e-02
-3.5000e-07,3.1391e+00,9.0391e-01,1.0000001e-02
-4.0638e-01,3.0868e+00,8.9554e-01,1.0000001e-02
-7.8765e-01,2.9395e+00,8.7275e-01,1.0000000e-02
-1.1226e+00,2.7101e+00,8.3706e-01,1.0005852e-02
-1.3975e+00,2.4206e+00,7.9210e-01,1.0001350e-02
-1.6112e+00,2.0997e+00,7.4387e-01,1.0000137e-02
-1.7787e+00,1.7787e+00,7.0125e-01,1.0001785e-02
-1.9265e+00,1.4783e+00,6.7295e-01,1.0000000e-02
-2.0789e+00,1.2002e+00,6.6391e-01,1.0000001e-02
-2.2506e+00,9.3221e-01,6.7545e-01,1.0000000e-02
-2.4435e+00,6.5470e-01,7.0587e-01,1.0001086e-02
-2.6417e+00,3.4776e-01,7.4968e-01,1.0000224e-02
-2.8131e+00,-2.3740e-05,7.9795e-01,1.0001682e-02
-2.9234e+00,-3.8490e-01,8.4201e-01,1.0006627e-02
-2.9500e+00,-7.9048e-01,8.7627e-01,1.0000000e-02
-2.8816e+00,-1.1936e+00,8.9735e-01,1.0000001e-02
-2.7185e+00,-1.5696e+00,9.0389e-01,1.0000001e-02
-2.4700e+00,-1.8953e+00,8.9552e-01,1.0000001e-02
-2.1518e+00,-2.1519e+00,8.7272e-01,1.0000000e-02
-1.7857e+00,-2.3272e+00,8.3703e-01,1.0005852e-02
-1.3975e+00,-2.4205e+00,7.9208e-01,1.0001350e-02
-1.0128e+00,-2.4451e+00,7.4385e-01,1.0000136e-02
-6.5103e-01,-2.4297e+00,7.0123e-01,1.0001786e-02
-3.1696e-01,-2.4075e+00,6.7294e-01,1.0000000e-02
-3.5000e-07,-2.4005e+00,6.6390e-01,1.0000001e-02
3.1796e-01,-2.4152e+00,6.7543e-01,1.0000000e-02
6.5470e-01,-2.4434e+00,7.0584e-01,1.0001088e-02
1.0196e+00,-2.4616e+00,7.4965e-01,1.0000223e-02
1.4065e+00,-2.4361e+00,7.9792e-01,1.0001680e-02
1.7950e+00,-2.3393e+00,8.4198e-01,1.0006622e-02
2.1595e+00,-2.1595e+00,8.7625e-01,1.0000000e-02
2.4744e+00,-1.8987e+00,8.9734e-01,1.0000001e-02
2.7185e+00,-1.5696e+00,9.0389e-01,1.0000001e-02
2.8764e+00,-1.1915e+00,8.9553e-01,1.0000001e-02
2.9395e+00,-7.8767e-01,8.7274e-01,1.0000000e-02
2.9083e+00,-3.8291e-01,8.3706e-01,1.0005857e-02
2.8769e+00,-2.3740e-05,4.3274e-01,1.0003636e-02
2.7014e+00,3.4124e-01,4.0335e-01,1.0001525e-02
2.5040e+00,6.4290e-01,3.7710e-01,1.0000225e-02
2.3150e+00,9.1656e-01,3.5891e-01,1.0001914e-02
2.1488e+00,1.1813e+00,3.5170e-01,1.0006247e-02
2.0040e+00,1.4560e+00,3.5647e-01,1.0003027e-02
1.8672e+00,1.7534e+00,3.7257e-01,1.0000020e-02
1.7161e+00,2.0744e+00,3.9751e-01,1.0001376e-02
1.5246e+00,2.4023e+00,4.2670e-01,1.0002781e-02
1.2744e+00,2.7082e+00,4.5490e-01,1.0009335e-02
9.6295e-01,2.9636e+00,4.7838e-01,1.0000001e-02
5.9993e-01,3.1449e+00,4.9469e-01,1.0000002e-02
2.0370e-01,3.2377e+00,5.0278e-01,1.0000003e-02
-2.0352e-01,3.2348e+00,5.0223e-01,1.0000003e-02
-5.9832e-01,3.1365e+00,4.9305e-01,1.0000002e-02
-9.5870e-01,2.9505e+00,4.7575e-01,1.0000001e-02
-1.2668e+00,2.6921e+00,4.5151e-01,1.0008215e-02
-1.5140e+00,2.3856e+00,4.2293e-01,1.0002392e-02
-1.7043e+00,2.0601e+00,3.9397e-01,1.0001253e-02
-1.8572e+00,1.7440e+00,3.6994e-01,1.0000008e-02
-1.9986e+00,1.4521e+00,3.5520e-01,1.0003742e-02
-2.1500e+00,1.1820e+00,3.5196e-01,1.0006035e-02
-2.3236e+00,9.1994e-01,3.6066e-01,1.0001306e-02
-2.5192e+00,6.4680e-01,3.8009e-01,1.0000424e-02
-2.7206e+00,3.4367e-01,4.0704e-01,1.0001608e-02
-2.8964e+00,-2.3740e-05,4.3644e-01,1.0004307e-02
-3.0140e+00,-3.8078e-01,4.6345e-01,1.0000000e-02
-3.0502e+00,-7.8319e-01,4.8467e-01,1.0000001e-02
-2.9945e+00,-1.1856e+00,4.9832e-01,1.0000003e-02
-2.8464e+00,-1.5648e+00,5.0355e-01,1.0000003e-02
-2.6131e+00,-1.8986e+00,5.0009e-01,1.0000003e-02
-2.3088e+00,-2.1682e+00,4.8812e-01,1.0000002e-02
-1.9528e+00,-2.3606e+00,4.6835e-01,1.0000000e-02
-1.5684e+00,-2.4714e+00,4.4230e-01,1.0005606e-02
-1.1810e+00,-2.5098e+00,4.1305e-01,1.0001787e-02
-8.1193e-01,-2.4989e+00,3.8515e-01,1.0000779e-02
-4.7140e-01,-2.4712e+00,3.6383e-01,1.0000545e-02
-1.5432e-01,-2.4529e+00,3.5278e-01,1.0005381e-02
1.5458e-01,-2.4570e+00,3.5355e-01,1.0004817e-02
4.7356e-01,-2.4825e+00,3.6604e-01,1.0000235e-02
8.1726e-01,-2.5153e+00,3.8844e-01,1.0000985e-02
1.1894e+00,-2.5276e+00,4.1682e-01,1.0001960e-02
1.5784e+00,-2.4872e+00,4.4587e-01,1.0006541e-02
1.9626e+00,-2.3723e+00,4.7126e-01,1.0000001e-02
2.3164e+00,-2.1753e+00,4.9010e-01,1.0000002e-02
2.6171e+00,-1.9014e+00,5.0102e-01,1.0000003e-02
2.8455e+00,-1.5644e+00,5.0337e-01,1.0000003e-02
2.9883e+00,-1.1832e+00,4.9703e-01,1.0000002e-02
3.0385e+00,-7.8017e-01,4.8235e-01,1.0000001e-02
2.9975e+00,-3.7869e-01,4.6028e-01,1.0000000e-02
2.8878e+00,-2.3740e-05,6.5621e-02,1.0003968e-02
2.7122e+00,3.4261e-01,5.5929e-02,1.0002843e-02
2.5162e+00,6.4603e-01,4.7377e-02,1.0002577e-02
2.3288e+00,9.2201e-01,4.1515e-02,1.0000253e-02
2.1628e+00,1.1890e+00,3.9212e-02,1.0000070e-02
2.0163e+00,1.4649e+00,4.0735e-02,1.0000070e-02
1.8768e+00,1.7624e+00,4.5911e-02,1.0002066e-02
1.7232e+00,2.0830e+00,5.4017e-02,1.0003042e-02
1.5303e+00,2.4114e+00,6.3622e-02,1.0003193e-02
1.2795e+00,2.7191e+00,7.3000e-02,1.0009821e-02
9.6730e-01,2.9770e+00,8.0873e-02,1.0000001e-02
6.0291e-01,3.1605e+00,8.6367e-02,1.0000002e-02
2.0476e-01,3.2546e+00,8.9101e-02,1.0000003e-02
-2.0457e-01,3.2516e+00,8.8913e-02,1.0000003e-02
-6.0126e-01,3.1519e+00,8.5813e-02,1.0000002e-02
-9.6296e-01,2.9637e+00,7.9990e-02,1.0000001e-02
-1.2718e+00,2.7028e+00,7.1867e-02,1.0008635e-02
-1.5197e+00,2.3947e+00,6.2374e-02,1.0002886e-02
-1.7115e+00,2.0688e+00,5.2863e-02,1.0003133e-02
-1.8669e+00,1.7532e+00,4.5065e-02,1.0001716e-02
-2.0111e+00,1.4611e+00,4.0329e-02,1.0000017e-02
-2.1639e+00,1.1896e+00,3.9294e-02,1.0000055e-02
-2.3371e+00,9.2529e-01,4.2077e-02,1.0000438e-02
-2.5311e+00,6.4986e-01,4.8345e-02,1.0002831e-02
-2.7313e+00,3.4502e-01,5.7141e-02,1.0002724e-02
-2.9074e+00,-2.3740e-05,6.6851e-02,1.0004617e-02
-3.0266e+00,-3.8237e-01,7.5863e-02,1.0000000e-02
-3.0645e+00,-7.8685e-01,8.2990e-02,1.0000001e-02
-3.0097e+00,-1.1917e+00,8.7593e-02,1.0000003e-02
-2.8613e+00,-1.5730e+00,8.9360e-02,1.0000003e-02
-2.6265e+00,-1.9083e+00,8.8192e-02,1.0000003e-02
-2.3198e+00,-2.1785e+00,8.4153e-02,1.0000002e-02
-1.9612e+00,-2.3707e+00,7.7504e-02,1.0000000e-02
-1.5744e+00,-2.4809e+00,6.8796e-02,1.0005922e-02
-1.1855e+00,-2.5194e+00,5.9115e-02,1.0002616e-02
-8.1560e-01,-2.5102e+00,4.9987e-02,1.0003099e-02
-4.7404e-01,-2.4850e+00,4.3097e-02,1.0000847e-02
-1.5531e-01,-2.4687e+00,3.9555e-02,1.0000019e-02
1.5556e-01,-2.4725e+00,3.9801e-02,1.0000002e-02
4.7615e-01,-2.4961e+00,4.3806e-02,1.0001159e-02
8.2086e-01,-2.5264e+00,5.1060e-02,1.0003168e-02
1.1939e+00,-2.5373e+00,6.0357e-02,1.0002640e-02
1.5845e+00,-2.4969e+00,6.9986e-02,1.0006884e-02
1.9711e+00,-2.3826e+00,7.8482e-02,1.0000000e-02
2.3276e+00,-2.1858e+00,8.4821e-02,1.0000002e-02
2.6305e+00,-1.9112e+00,8.8504e-02,1.0000003e-02
2.8604e+00,-1.5725e+00,8.9298e-02,1.0000003e-02
3.0033e+00,-1.1891e+00,8.7159e-02,1.0000003e-02
3.0525e+00,-7.8377e-01,8.2211e-02,1.0000001e-02
3.0098e+00,-3.8025e-01,7.4800e-02,1.0000000e-02
2.8322e+00,-2.3740e-05,-2.9425e-01,1.0002156e-02
2.6691e+00,3.3717e-01,-2.8533e-01,1.0003262e-02
2.4868e+00,6.3849e-01,-2.7760e-01,1.0003705e-02
2.3098e+00,9.1449e-01,-2.7236e-01,1.0001621e-02
