x,y,z,p
-1.6482e-01,-3.7577e-01,9.2026e-01,2.4988301e-01
-3.3767e-02,-4.0752e-01,9.1669e-01,2.4983408e-01
1.0052e-01,-3.9696e-01,9.1814e-01,2.4985460e-01
2.2509e-01,-3.4455e-01,9.2337e-01,2.4991826e-01
3.2613e-01,-2.5386e-01,9.2775e-01,2.4995367e-01
3.9065e-01,-1.3414e-01,9.2714e-01,2.4994968e-01
5.4140e-01,-2.3740e-05,8.6875e-01,2.4998381e-01
5.1968e-01,1.3341e-01,8.5989e-01,2.4993444e-01
4.6837e-01,2.5747e-01,8.5616e-01,2.4989154e-01
3.9085e-01,3.6700e-01,8.5921e-01,2.4992786e-01
2.8979e-01,4.5661e-01,8.6770e-01,2.4998067e-01
1.6877e-01,5.1941e-01,8.7740e-01,2.4999675e-01
3.4480e-02,5.4803e-01,8.8281e-01,2.4999896e-01
-1.0267e-01,5.3818e-01,8.8058e-01,2.4999831e-01
-2.3131e-01,4.9153e-01,8.7211e-01,2.4999108e-01
-3.4289e-01,4.1446e-01,8.6243e-01,2.4995499e-01
-4.3263e-01,3.1430e-01,8.5666e-01,2.4989835e-01
-4.9762e-01,1.9700e-01,8.5746e-01,2.4990840e-01
-5.3481e-01,6.7539e-02,8.6448e-01,2.4996725e-01
-5.4022e-01,-6.8269e-02,8.7440e-01,2.4999416e-01
-5.1005e-01,-2.0197e-01,8.8179e-01,2.4999870e-01
-4.4399e-01,-3.2260e-01,8.8220e-01,2.4999881e-01
-3.4742e-01,-4.1999e-01,8.7536e-01,2.4999515e-01
-2.2975e-01,-4.8826e-01,8.6545e-01,2.4997193e-01
-1.0034e-01,-5.2600e-01,8.5793e-01,2.4991392e-01
3.3569e-02,-5.3360e-01,8.5643e-01,2.4989516e-01
1.6609e-01,-5.1119e-01,8.6159e-01,2.4994889e-01
2.9079e-01,-4.5823e-01,8.7108e-01,2.4998925e-01
3.9915e-01,-3.7485e-01,8.7994e-01,2.4999807e-01
4.8128e-01,-2.6461e-01,8.8296e-01,2.4999900e-01
5.2946e-01,-1.3597e-01,8.7826e-01,2.4999726e-01
6.6678e-01,-2.3740e-05,8.0168e-01,2.4999959e-01
6.4231e-01,1.3650e-01,7.8775e-01,2.4998937e-01
5.9466e-01,2.6474e-01,7.7988e-01,2.4995401e-01
5.2681e-01,3.8273e-01,7.8020e-01,2.4995650e-01
4.3982e-01,4.8845e-01,7.8864e-01,2.4999113e-01
3.3382e-01,5.7817e-01,8.0286e-01,2.4999971e-01
2.0973e-01,6.4545e-01,8.1808e-01,2.4996251e-01
7.1679e-02,6.8196e-01,8.2777e-01,2.4999111e-01
-7.1647e-02,6.8165e-01,8.2735e-01,2.4999289e-01
-2.0950e-01,6.4475e-01,8.1705e-01,2.4994583e-01
-3.3338e-01,5.7741e-01,8.0166e-01,2.4999959e-01
-4.3939e-01,4.8797e-01,7.8774e-01,2.4998936e-01
-5.2662e-01,3.8259e-01,7.7987e-01,2.4995400e-01
-5.9488e-01,2.6483e-01,7.8020e-01,2.4995651e-01
-6.4295e-01,1.3664e-01,7.8865e-01,2.4999114e-01
-6.6765e-01,-2.3740e-05,8.0287e-01,2.4999971e-01
-6.6387e-01,-1.4113e-01,8.1809e-01,2.4996260e-01
-6.2647e-01,-2.7894e-01,8.2779e-01,2.4999109e-01
-5.5453e-01,-4.0292e-01,8.2736e-01,2.4999289e-01
-4.5364e-01,-5.0385e-01,8.1707e-01,2.4994584e-01
-3.3339e-01,-5.7747e-01,8.0167e-01,2.4999959e-01
-2.0292e-01,-6.2454e-01,7.8774e-01,2.4998936e-01
-6.8042e-02,-6.4740e-01,7.7987e-01,2.4995398e-01
6.8066e-02,-6.4763e-01,7.8020e-01,2.4995648e-01
2.0312e-01,-6.2516e-01,7.8864e-01,2.4999112e-01
3.3382e-01,-5.7822e-01,8.0287e-01,2.4999971e-01
4.5414e-01,-5.0440e-01,8.1809e-01,2.4996251e-01
5.5478e-01,-4.0310e-01,8.2779e-01,2.4999111e-01
6.2618e-01,-2.7882e-01,8.2737e-01,2.4999287e-01
6.6315e-01,-1.4098e-01,8.1707e-01,2.4994595e-01
7.8617e-01,-2.3740e-05,7.2112e-01,2.4999865e-01
7.5601e-01,1.3717e-01,7.0215e-01,2.4999968e-01
7.0866e-01,2.6594e-01,6.8998e-01,2.4999096e-01
6.4702e-01,3.8655e-01,6.8655e-01,2.4998045e-01
5.7166e-01,4.9942e-01,6.9230e-01,2.4999482e-01
4.8159e-01,6.0387e-01,7.0647e-01,2.4999993e-01
3.7501e-01,6.9687e-01,7.2667e-01,2.4996278e-01
2.5086e-01,7.7205e-01,7.4842e-01,2.4976893e-01
1.1089e-01,8.1857e-01,7.6361e-01,2.4999999e-01
-3.7189e-02,8.2804e-01,7.6662e-01,2.4999999e-01
-1.8214e-01,7.9797e-01,7.5556e-01,2.4999999e-01
-3.1441e-01,7.3558e-01,7.3583e-01,2.4986709e-01
-4.2957e-01,6.5075e-01,7.1431e-01,2.4994788e-01
-5.2776e-01,5.5197e-01,6.9719e-01,2.4999856e-01
-6.1072e-01,4.4369e-01,6.8781e-01,2.4998519e-01
-6.7984e-01,3.2737e-01,6.8746e-01,2.4998398e-01
-7.3526e-01,2.0289e-01,6.9618e-01,2.4999809e-01
-7.7528e-01,6.9752e-02,7.1286e-01,2.4991056e-01
-7.9517e-01,-7.1591e-02,7.3413e-01,2.4988496e-01
-7.8784e-01,-2.1745e-01,7.5426e-01,2.4999999e-01
-7.4651e-01,-3.5952e-01,7.6626e-01,2.4999999e-01
-6.6888e-01,-4.8600e-01,7.6437e-01,2.4999999e-01
-5.6201e-01,-5.8784e-01,7.4996e-01,2.4976147e-01
-4.3686e-01,-6.6184e-01,7.2840e-01,2.4994605e-01
-3.0409e-01,-7.1148e-01,7.0786e-01,2.4999996e-01
-1.6909e-01,-7.4084e-01,6.9311e-01,2.4999577e-01
-3.3820e-02,-7.5308e-01,6.8667e-01,2.4998093e-01
1.0153e-01,-7.4954e-01,6.8938e-01,2.4998962e-01
2.3708e-01,-7.2967e-01,7.0092e-01,2.4999952e-01
3.7181e-01,-6.9096e-01,7.1948e-01,2.4999965e-01
5.0208e-01,-6.2962e-01,7.4147e-01,2.4981505e-01
6.1922e-01,-5.4102e-01,7.5955e-01,2.4999999e-01
7.1210e-01,-4.2549e-01,7.6729e-01,2.4999999e-01
7.7077e-01,-2.8930e-01,7.6062e-01,2.4999999e-01
7.9388e-01,-1.4409e-01,7.4314e-01,2.4980204e-01
8.9795e-01,-2.3740e-05,6.2678e-01,2.4999998e-01
8.5821e-01,1.3945e-01,6.0322e-01,2.4999962e-01
8.0675e-01,2.6931e-01,5.8755e-01,2.4999940e-01
7.4604e-01,3.9153e-01,5.8096e-01,2.4999495e-01
6.7631e-01,5.0819e-01,5.8378e-01,2.4999785e-01
5.9636e-01,6.2086e-01,5.9613e-01,2.4983185e-01
5.0320e-01,7.2899e-01,6.1675e-01,2.4984360e-01
3.9364e-01,8.2956e-01,6.4357e-01,2.4999998e-01
2.6515e-01,9.1538e-01,6.7235e-01,2.5000000e-01
1.1804e-01,9.7210e-01,6.9406e-01,2.5000042e-01
-3.9637e-02,9.8355e-01,6.9828e-01,2.5000069e-01
-1.9309e-01,9.4578e-01,6.8251e-01,2.5000007e-01
-3.3063e-01,8.7178e-01,6.5528e-01,2.4999998e-01
-4.4896e-01,7.7760e-01,6.2676e-01,2.4999998e-01
-5.4988e-01,6.7346e-01,6.0321e-01,2.4999960e-01
-6.3662e-01,5.6397e-01,5.8754e-01,2.4999940e-01
-7.1212e-01,4.5029e-01,5.8096e-01,2.4999495e-01
-7.7828e-01,3.3157e-01,5.8379e-01,2.4999786e-01
-8.3589e-01,2.0601e-01,5.9614e-01,2.4983218e-01
-8.8297e-01,7.1257e-02,6.1677e-01,2.4984346e-01
-9.1530e-01,-7.3914e-02,6.4360e-01,2.4999998e-01
-9.2537e-01,-2.2811e-01,6.7238e-01,2.5000000e-01
-9.0094e-01,-3.8388e-01,6.9409e-01,2.5000042e-01
-8.3201e-01,-5.2615e-01,6.9831e-01,2.5000069e-01
-7.2257e-01,-6.4016e-01,6.8253e-01,2.5000007e-01
-5.8970e-01,-7.2227e-01,6.5529e-01,2.4999998e-01
-4.4897e-01,-7.7766e-01,6.2677e-01,2.4999998e-01
-3.0831e-01,-8.1298e-01,6.0321e-01,2.4999960e-01
-1.7013e-01,-8.3335e-01,5.8754e-01,2.4999940e-01
-3.3926e-02,-8.4189e-01,5.8095e-01,2.4999494e-01
1.0197e-01,-8.3982e-01,5.8378e-01,2.4999785e-01
2.3952e-01,-8.2693e-01,5.9613e-01,2.4983159e-01
3.7974e-01,-8.0032e-01,6.1675e-01,2.4984372e-01
5.2163e-01,-7.5573e-01,6.4358e-01,2.4999998e-01
6.6020e-01,-6.8736e-01,6.7236e-01,2.5000000e-01
7.8289e-01,-5.8833e-01,6.9408e-01,2.5000042e-01
8.7165e-01,-4.5750e-01,6.9831e-01,2.5000069e-01
9.1567e-01,-3.0572e-01,6.8255e-01,2.5000007e-01
9.2036e-01,-1.4960e-01,6.5531e-01,2.4999998e-01
9.9906e-01,-2.3740e-05,5.1796e-01,2.4999995e-01
9.4787e-01,1.3947e-01,4.9195e-01,2.4999998e-01
8.9121e-01,2.6810e-01,4.7456e-01,2.4994644e-01
8.2999e-01,3.8906e-01,4.6567e-01,2.4999945e-01
7.6417e-01,5.0555e-01,4.6542e-01,2.4999938e-01
6.9231e-01,6.2029e-01,4.7385e-01,2.4992000e-01
6.1190e-01,7.3525e-01,4.9100e-01,2.4977100e-01
5.1904e-01,8.5045e-01,5.1624e-01,2.4999995e-01
4.1025e-01,9.6538e-01,5.4963e-01,2.5000010e-01
2.8059e-01,1.0733e+00,5.8796e-01,2.5001187e-01
1.2705e-01,1.1546e+00,6.2111e-01,2.5005555e-01
-4.2828e-02,1.1719e+00,6.2813e-01,2.5005960e-01
-2.0566e-01,1.1134e+00,6.0249e-01,2.5002914e-01
-3.4616e-01,1.0147e+00,5.6431e-01,2.5000115e-01
-4.6434e-01,9.0313e-01,5.2841e-01,2.4999997e-01
-5.6454e-01,7.8906e-01,4.9967e-01,2.4999995e-01
-6.5120e-01,6.7541e-01,4.7935e-01,2.4999664e-01
-7.2801e-01,5.6213e-01,4.6765e-01,2.4999978e-01
-7.9785e-01,4.4775e-01,4.6455e-01,2.4999910e-01
-8.6260e-01,3.2989e-01,4.7003e-01,2.4999994e-01
-9.2324e-01,2.0564e-01,4.8420e-01,2.4992592e-01
-9.7889e-01,7.1621e-02,5.0682e-01,2.4999994e-01
-1.0275e+00,-7.5227e-02,5.3775e-01,2.4999998e-01
-1.0630e+00,-2.3681e-01,5.7506e-01,2.5000388e-01
-1.0713e+00,-4.0977e-01,6.1184e-01,2.5004328e-01
-1.0251e+00,-5.7533e-01,6.2992e-01,2.5005931e-01
-9.1001e-01,-7.0271e-01,6.1358e-01,2.5004587e-01
-7.5827e-01,-7.8651e-01,5.7725e-01,2.5000481e-01
-6.0126e-01,-8.4043e-01,5.3971e-01,2.4999999e-01
-4.4989e-01,-8.7506e-01,5.0834e-01,2.4999994e-01
-3.0595e-01,-8.9684e-01,4.8528e-01,2.4990309e-01
-1.6791e-01,-9.0906e-01,4.7059e-01,2.4999996e-01
-3.3419e-02,-9.1444e-01,4.6463e-01,2.4999913e-01
1.0053e-01,-9.1365e-01,4.6724e-01,2.4999974e-01
2.3695e-01,-9.0636e-01,4.7845e-01,2.4999990e-01
3.7861e-01,-8.9097e-01,4.9828e-01,2.4999995e-01
5.2752e-01,-8.6439e-01,5.2657e-01,2.4999996e-01
6.8361e-01,-8.2146e-01,5.6214e-01,2.5000086e-01
8.4090e-01,-7.5348e-01,6.0047e-01,2.5002620e-01
9.7711e-01,-6.4647e-01,6.2745e-01,2.5005936e-01
1.0537e+00,-4.9399e-01,6.2247e-01,2.5005667e-01
1.0657e+00,-3.2064e-01,5.9018e-01,2.5001390e-01
1.0411e+00,-1.5324e-01,5.5175e-01,2.5000016e-01
1.0842e+00,-2.3740e-05,3.9412e-01,2.4999995e-01
1.0206e+00,1.4026e-01,3.6873e-01,2.4999989e-01
9.5771e-01,2.6831e-01,3.5195e-01,2.4991580e-01
8.9441e-01,3.8847e-01,3.4280e-01,2.4985726e-01
8.2938e-01,5.0434e-01,3.4071e-01,2.4999993e-01
7.6155e-01,6.1955e-01,3.4591e-01,2.4999099e-01
6.8832e-01,7.3699e-01,3.5847e-01,2.4999996e-01
6.0673e-01,8.5952e-01,3.7902e-01,2.4999991e-01
5.1311e-01,9.9024e-01,4.0876e-01,2.5000013e-01
4.0320e-01,1.1345e+00,4.5050e-01,2.5004018e-01
2.7191e-01,1.3085e+00,5.1283e-01,2.5000006e-01
1.0255e-01,1.4992e+00,5.9107e-01,2.4998603e-01
-1.0155e-01,1.4845e+00,5.8415e-01,2.4998665e-01
-2.6824e-01,1.2908e+00,5.0433e-01,2.4984210e-01
-3.9914e-01,1.1231e+00,4.4480e-01,2.5002631e-01
-5.0917e-01,9.8263e-01,4.0472e-01,2.5000003e-01
-6.0323e-01,8.5456e-01,3.7616e-01,2.4999990e-01
-6.8594e-01,7.3444e-01,3.5684e-01,2.4975305e-01
-7.5996e-01,6.1825e-01,3.4495e-01,2.4996942e-01
-8.2913e-01,5.0418e-01,3.4057e-01,2.4999993e-01
-8.9570e-01,3.8903e-01,3.4346e-01,2.4990311e-01
-9.6102e-01,2.6924e-01,3.5357e-01,2.4986512e-01
-1.0259e+00,1.4099e-01,3.7124e-01,2.4999989e-01
-1.0919e+00,-2.3740e-05,3.9773e-01,2.4999997e-01
-1.1601e+00,-1.5948e-01,4.3497e-01,2.5001040e-01
-1.2379e+00,-3.4686e-01,4.8886e-01,2.5004511e-01
-1.3343e+00,-5.7959e-01,5.6848e-01,2.4999049e-01
-1.3001e+00,-7.9063e-01,5.9996e-01,2.4998635e-01
-1.0654e+00,-8.6683e-01,5.3026e-01,2.4999970e-01
-8.3803e-01,-8.9734e-01,4.6169e-01,2.5007323e-01
-6.5279e-01,-9.2482e-01,4.1660e-01,2.5000077e-01
-4.8950e-01,-9.4471e-01,3.8460e-01,2.4999993e-01
-3.4036e-01,-9.5771e-01,3.6220e-01,2.4999993e-01
-2.0064e-01,-9.6554e-01,3.4798e-01,2.4999677e-01
-6.6317e-02,-9.6954e-01,3.4122e-01,2.4999996e-01
6.6407e-02,-9.7087e-01,3.4185e-01,2.4976761e-01
2.0119e-01,-9.6822e-01,3.4927e-01,2.4998036e-01
3.4192e-01,-9.6209e-01,3.6439e-01,2.4999991e-01
4.9265e-01,-9.5079e-01,3.8782e-01,2.4999994e-01
6.5832e-01,-9.3265e-01,4.2111e-01,2.5000168e-01
8.4748e-01,-9.0745e-01,4.6820e-01,2.5008988e-01
1.0819e+00,-8.8018e-01,5.4021e-01,2.4999855e-01
1.3046e+00,-7.9335e-01,6.0241e-01,2.4998663e-01
1.3154e+00,-5.7138e-01,5.5879e-01,2.4999370e-01
1.2222e+00,-3.4246e-01,4.8119e-01,2.5008722e-01
1.1495e+00,-1.5801e-01,4.2992e-01,2.5000579e-01
1.1462e+00,-2.3740e-05,2.5635e-01,2.4999998e-01
1.0729e+00,1.4123e-01,2.3556e-01,2.4999982e-01
1.0047e+00,2.6919e-01,2.2190e-01,2.4999994e-01
9.3901e-01,3.8893e-01,2.1418e-01,2.4999723e-01
8.7410e-01,5.0464e-01,2.1188e-01,2.4996375e-01
8.0794e-01,6.1993e-01,2.1483e-01,2.4998737e-01
7.3840e-01,7.3838e-01,2.2323e-01,2.4999992e-01
6.6276e-01,8.6370e-01,2.3767e-01,2.4999983e-01
5.7792e-01,1.0010e+00,2.5949e-01,2.5000004e-01
4.8133e-01,1.1620e+00,2.9261e-01,2.5005063e-01
3.7839e-01,1.4122e+00,3.5897e-01,2.4999834e-01
2.4056e-01,1.8272e+00,4.8276e-01,2.4997787e-01
-3.5000e-07,1.9480e+00,5.1689e-01,2.4995418e-01
-2.3637e-01,1.7954e+00,4.7234e-01,2.4992750e-01
-3.6841e-01,1.3749e+00,3.4644e-01,2.5000013e-01
-4.7547e-01,1.1479e+00,2.8763e-01,2.5002952e-01
-5.7307e-01,9.9256e-01,2.5634e-01,2.4999998e-01
-6.5877e-01,8.5850e-01,2.3555e-01,2.4999982e-01
-7.3549e-01,7.3546e-01,2.2190e-01,2.4999994e-01
-8.0634e-01,6.1870e-01,2.1417e-01,2.4999726e-01
-8.7410e-01,5.0464e-01,2.1188e-01,2.4996375e-01
-9.4088e-01,3.8970e-01,2.1483e-01,2.4998732e-01
-1.0087e+00,2.7025e-01,2.2324e-01,2.4999992e-01
-1.0794e+00,1.4208e-01,2.3769e-01,2.4999983e-01
-1.1559e+00,-2.3740e-05,2.5951e-01,2.5000004e-01
-1.2471e+00,-1.6421e-01,2.9264e-01,2.5005069e-01
-1.4124e+00,-3.7848e-01,3.5904e-01,2.4999832e-01
-1.7028e+00,-7.0535e-01,4.8280e-01,2.4997807e-01
-1.6871e+00,-9.7405e-01,5.1689e-01,2.4995376e-01
-1.4367e+00,-1.1024e+00,4.7232e-01,2.4992754e-01
-1.0065e+00,-1.0065e+00,3.4643e-01,2.5000013e-01
-7.5635e-01,-9.8572e-01,2.8763e-01,2.5002946e-01
-5.7307e-01,-9.9260e-01,2.5634e-01,2.4999998e-01
-4.1412e-01,-9.9980e-01,2.3555e-01,2.4999982e-01
-2.6921e-01,-1.0047e+00,2.2189e-01,2.4999994e-01
-1.3266e-01,-1.0077e+00,2.1417e-01,2.4999731e-01
-3.5000e-07,-1.0093e+00,2.1188e-01,2.4996348e-01
1.3292e-01,-1.0097e+00,2.1483e-01,2.4998747e-01
2.7027e-01,-1.0087e+00,2.2323e-01,2.4999992e-01
4.1662e-01,-1.0058e+00,2.3767e-01,2.4999983e-01
5.7792e-01,-1.0010e+00,2.5949e-01,2.5000004e-01
7.6568e-01,-9.9787e-01,2.9261e-01,2.5005052e-01
1.0338e+00,-1.0338e+00,3.5896e-01,2.4999834e-01
1.4621e+00,-1.1219e+00,4.8274e-01,2.4997789e-01
1.6871e+00,-9.7405e-01,5.1690e-01,2.4995369e-01
1.6732e+00,-6.9309e-01,4.7239e-01,2.4992803e-01
1.3751e+00,-3.6849e-01,3.4650e-01,2.5000013e-01
1.2319e+00,-1.6221e-01,2.8766e-01,2.5002957e-01
1.1790e+00,-2.3740e-05,1.0885e-01,2.4999997e-01
1.1038e+00,1.3942e-01,9.6169e-02,2.4999976e-01
1.0348e+00,2.6566e-01,8.7727e-02,2.4999985e-01
9.6926e-01,3.8373e-01,8.2795e-02,2.4990130e-01
9.0493e-01,4.9747e-01,8.0926e-02,2.4999508e-01
8.4063e-01,6.1073e-01,8.2149e-02,2.4994387e-01
7.7382e-01,7.2664e-01,8.6433e-02,2.4999990e-01
7.0232e-01,8.4893e-01,9.4116e-02,2.4999973e-01
6.2325e-01,9.8206e-01,1.0582e-01,2.4999993e-01
5.3414e-01,1.1351e+00,1.2324e-01,2.5001121e-01
4.3787e-01,1.3476e+00,1.5424e-01,2.4992021e-01
3.4601e-01,1.8139e+00,2.3619e-01,2.4986691e-01
1.2989e-01,2.0645e+00,2.7855e-01,2.4999997e-01
-1.2907e-01,2.0515e+00,2.7606e-01,2.4999985e-01
-3.3566e-01,1.7596e+00,2.2564e-01,2.4999836e-01
-4.2849e-01,1.3187e+00,1.4845e-01,2.5011975e-01
-5.2817e-01,1.1224e+00,1.2057e-01,2.5000520e-01
-6.1831e-01,9.7428e-01,1.0406e-01,2.4999991e-01
-6.9836e-01,8.4414e-01,9.2930e-02,2.4999972e-01
-7.7104e-01,7.2403e-01,8.5704e-02,2.4999993e-01
-8.3923e-01,6.0971e-01,8.1819e-02,2.4996211e-01
-9.0523e-01,4.9763e-01,8.0991e-02,2.4999364e-01
-9.7155e-01,3.8464e-01,8.3265e-02,2.4986586e-01
-1.0392e+00,2.6680e-01,8.8601e-02,2.4999982e-01
-1.1109e+00,1.4031e-01,9.7527e-02,2.4999979e-01
-1.1895e+00,-2.3740e-05,1.1085e-01,2.5000004e-01
-1.2857e+00,-1.6244e-01,1.3114e-01,2.5005928e-01
-1.4748e+00,-3.7870e-01,1.7440e-01,2.4999632e-01
-1.8182e+00,-7.1991e-01,2.5698e-01,2.4999953e-01
-1.8286e+00,-1.0053e+00,2.8200e-01,2.4989764e-01
-1.6205e+00,-1.1774e+00,2.6605e-01,2.4997177e-01
-1.1804e+00,-1.1085e+00,1.9282e-01,2.4997961e-01
-8.4505e-01,-1.0215e+00,1.3683e-01,2.5012277e-01
-6.4704e-01,-1.0196e+00,1.1429e-01,2.5000046e-01
-4.8194e-01,-1.0242e+00,9.9856e-02,2.4999984e-01
-3.3401e-01,-1.0280e+00,9.0125e-02,2.4999977e-01
-1.9665e-01,-1.0309e+00,8.4132e-02,2.4979394e-01
-6.4931e-02,-1.0321e+00,8.1198e-02,2.4998802e-01
6.4995e-02,-1.0331e+00,8.1394e-02,2.4998121e-01
1.9715e-01,-1.0335e+00,8.4640e-02,2.4999996e-01
3.3567e-01,-1.0331e+00,9.1150e-02,2.4999974e-01
4.8539e-01,-1.0315e+00,1.0140e-01,2.4999987e-01
6.5349e-01,-1.0298e+00,1.1659e-01,2.5000127e-01
8.5846e-01,-1.0377e+00,1.4084e-01,2.5016159e-01
1.2302e+00,-1.1553e+00,2.0587e-01,2.4998535e-01
1.6398e+00,-1.1914e+00,2.7059e-01,2.4975749e-01
1.8248e+00,-1.0032e+00,2.8117e-01,2.5000002e-01
1.7841e+00,-7.0642e-01,2.4999e-01,2.4999098e-01
1.4293e+00,-3.6701e-01,1.6544e-01,2.5000017e-01
1.2691e+00,-1.6034e-01,1.2794e-01,2.5003332e-01
1.1822e+00,-2.3740e-05,-4.1690e-02,2.4999993e-01
1.1106e+00,1.4027e-01,-4.5640e-02,2.4999970e-01
1.0429e+00,2.6774e-01,-4.8324e-02,2.4999984e-01
9.7775e-01,3.8709e-01,-4.9904e-02,2.4987413e-01
9.1309e-01,5.0195e-01,-5.0509e-02,2.4998127e-01
8.4808e-01,6.1614e-01,-5.0113e-02,2.4991849e-01
7.8009e-01,7.3253e-01,-4.8738e-02,2.4999989e-01
7.0694e-01,8.5452e-01,-4.6289e-02,2.4999968e-01
6.2548e-01,9.8558e-01,-4.2623e-02,2.4999990e-01
5.3248e-01,1.1316e+00,-3.7384e-02,2.5000280e-01
4.2582e-01,1.3105e+00,-2.9369e-02,2.5017109e-01
3.1238e-01,1.6375e+00,-1.1180e-02,2.4997986e-01
1.2227e-01,1.9434e+00,6.4459e-03,2.4998989e-01
-1.2120e-01,1.9264e+00,5.3757e-03,2.4997686e-01
-3.0227e-01,1.5845e+00,-1.4577e-02,2.4998348e-01
-4.1946e-01,1.2910e+00,-3.0664e-02,2.5014350e-01
-5.2719e-01,1.1203e+00,-3.8165e-02,2.5000117e-01
-6.2085e-01,9.7827e-01,-4.3168e-02,2.4999988e-01
-7.0313e-01,8.4992e-01,-4.6665e-02,2.4999969e-01
-7.7738e-01,7.2998e-01,-4.8973e-02,2.4999992e-01
-8.4670e-01,6.1514e-01,-5.0220e-02,2.4993864e-01
-9.1339e-01,5.0211e-01,-5.0488e-02,2.4997886e-01
-9.7999e-01,3.8798e-01,-4.9753e-02,2.4983865e-01
-1.0472e+00,2.6885e-01,-4.8044e-02,2.4999980e-01
-1.1173e+00,1.4112e-01,-4.5211e-02,2.4999973e-01
-1.1919e+00,-2.3740e-05,-4.1078e-02,2.4999996e-01
-1.2762e+00,-1.6124e-01,-3.5137e-02,2.5001893e-01
-1.3994e+00,-3.5932e-01,-2.5167e-02,2.4988818e-01
-1.6731e+00,-6.6244e-01,-2.8548e-03,2.4999697e-01
-1.7268e+00,-9.4932e-01,7.9091e-03,2.4999786e-01
-1.5065e+00,-1.0946e+00,1.0912e-03,2.4981710e-01
-1.0909e+00,-1.0244e+00,-2.1914e-02,2.5000022e-01
-8.3568e-01,-1.0102e+00,-3.3582e-02,2.5004861e-01
-6.4752e-01,-1.0204e+00,-4.0036e-02,2.5000004e-01
-4.8446e-01,-1.0296e+00,-4.4480e-02,2.4999978e-01
-3.3649e-01,-1.0356e+00,-4.7558e-02,2.4999975e-01
-1.9833e-01,-1.0397e+00,-4.9473e-02,2.4976860e-01
-6.5515e-02,-1.0413e+00,-5.0421e-02,2.4997051e-01
6.5577e-02,-1.0424e+00,-5.0357e-02,2.4996147e-01
1.9881e-01,-1.0422e+00,-4.9314e-02,2.4999995e-01
3.3809e-01,-1.0406e+00,-4.7231e-02,2.4999972e-01
4.8773e-01,-1.0365e+00,-4.3996e-02,2.4999982e-01
6.5339e-01,-1.0296e+00,-3.9347e-02,2.5000022e-01
8.4634e-01,-1.0231e+00,-3.2530e-02,2.5007942e-01
1.1197e+00,-1.0515e+00,-1.9428e-02,2.4999804e-01
1.5310e+00,-1.1123e+00,2.9943e-03,2.4991308e-01
1.7220e+00,-9.4670e-01,7.5665e-03,2.4999674e-01
1.6296e+00,-6.4522e-01,-5.7963e-03,2.4999147e-01
1.3719e+00,-3.5226e-01,-2.6954e-02,2.5009353e-01
1.2620e+00,-1.5946e-01,-3.6034e-02,2.5000963e-01
1.1607e+00,-2.3740e-05,-1.8909e-01,2.4999988e-01
1.0987e+00,1.3878e-01,-1.8574e-01,2.4999972e-01
1.0362e+00,2.6603e-01,-1.8337e-01,2.4999992e-01
