x,y,z,p
1.0222e-01,-1.6110e-01,2.3095e-01,1.5000781e+00
1.3910e-01,-1.3065e-01,2.3103e-01,1.5000492e+00
1.6723e-01,-9.1958e-02,2.3106e-01,1.5000409e+00
1.8482e-01,-4.7476e-02,2.3102e-01,1.5000542e+00
2.3206e-01,-2.3740e-05,2.0333e-01,1.5000172e+00
2.2690e-01,4.8206e-02,2.0322e-01,1.5000431e+00
2.1187e-01,9.4307e-02,2.0315e-01,1.5000628e+00
1.8763e-01,1.3630e-01,2.0315e-01,1.5000619e+00
1.5522e-01,1.7237e-01,2.0322e-01,1.5000411e+00
1.1603e-01,2.0095e-01,2.0334e-01,1.5000156e+00
7.1737e-02,2.2076e-01,2.0346e-01,1.5000028e+00
2.4264e-02,2.3084e-01,2.0344e-01,1.5013518e+00
-2.4264e-02,2.3083e-01,2.0343e-01,1.5014283e+00
-7.1736e-02,2.2076e-01,2.0345e-01,1.5000033e+00
-1.1603e-01,2.0094e-01,2.0333e-01,1.5000172e+00
-1.5522e-01,1.7236e-01,2.0322e-01,1.5000432e+00
-1.8763e-01,1.3630e-01,2.0315e-01,1.5000628e+00
-2.1187e-01,9.4308e-02,2.0315e-01,1.5000619e+00
-2.2691e-01,4.8207e-02,2.0322e-01,1.5000411e+00
-2.3206e-01,-2.3740e-05,2.0334e-01,1.5000156e+00
-2.2707e-01,-4.8290e-02,2.0346e-01,1.5000028e+00
-2.1206e-01,-9.4441e-02,2.0344e-01,1.5013474e+00
-1.8779e-01,-1.3646e-01,2.0343e-01,1.5014243e+00
-1.5533e-01,-1.7254e-01,2.0345e-01,1.5000033e+00
-1.1603e-01,-2.0099e-01,2.0333e-01,1.5000172e+00
-7.1684e-02,-2.2064e-01,2.0322e-01,1.5000431e+00
-2.4243e-02,-2.3067e-01,2.0315e-01,1.5000628e+00
2.4242e-02,-2.3068e-01,2.0315e-01,1.5000619e+00
7.1685e-02,-2.2065e-01,2.0322e-01,1.5000411e+00
1.1603e-01,-2.0100e-01,2.0334e-01,1.5000156e+00
1.5534e-01,-1.7254e-01,2.0346e-01,1.5000028e+00
1.8780e-01,-1.3647e-01,2.0344e-01,1.5013479e+00
2.1206e-01,-9.4438e-02,2.0343e-01,1.5014237e+00
2.2707e-01,-4.8289e-02,2.0345e-01,1.5000033e+00
2.6931e-01,-2.3740e-05,1.7072e-01,1.5012892e+00
2.6493e-01,4.8053e-02,1.7066e-01,1.5000081e+00
2.5200e-01,9.4553e-02,1.7056e-01,1.5000210e+00
2.3104e-01,1.3802e-01,1.7054e-01,1.5000256e+00
2.0271e-01,1.7708e-01,1.7058e-01,1.5000181e+00
1.6790e-01,2.1051e-01,1.7069e-01,1.5000051e+00
1.2766e-01,2.3720e-01,1.7081e-01,1.5005061e+00
8.3293e-02,2.5633e-01,1.7097e-01,1.5000266e+00
3.6193e-02,2.6716e-01,1.7106e-01,1.5000102e+00
-1.2098e-02,2.6935e-01,1.7107e-01,1.5000316e+00
-5.9978e-02,2.6276e-01,1.7096e-01,1.5008965e+00
-1.0591e-01,2.4776e-01,1.7089e-01,1.5000238e+00
-1.4838e-01,2.2476e-01,1.7075e-01,1.5000016e+00
-1.8605e-01,1.9457e-01,1.7062e-01,1.5000126e+00
-2.1774e-01,1.5818e-01,1.7055e-01,1.5000238e+00
-2.4249e-01,1.1675e-01,1.7054e-01,1.5000243e+00
-2.5951e-01,7.1596e-02,1.7061e-01,1.5000137e+00
-2.6824e-01,2.4119e-02,1.7074e-01,1.5000021e+00
-2.6838e-01,-2.4178e-02,1.7088e-01,1.5000551e+00
-2.5983e-01,-7.1733e-02,1.7097e-01,1.5005792e+00
-2.4294e-01,-1.1702e-01,1.7107e-01,1.5000279e+00
-2.1814e-01,-1.5851e-01,1.7106e-01,1.5000138e+00
-1.8628e-01,-1.9485e-01,1.7098e-01,1.5000704e+00
-1.4842e-01,-2.2487e-01,1.7083e-01,1.5003454e+00
-1.0584e-01,-2.4765e-01,1.7070e-01,1.5000043e+00
-5.9900e-02,-2.6246e-01,1.7059e-01,1.5000171e+00
-1.2075e-02,-2.6889e-01,1.7054e-01,1.5000254e+00
3.6130e-02,-2.6675e-01,1.7056e-01,1.5000218e+00
8.3201e-02,-2.5609e-01,1.7065e-01,1.5000092e+00
1.2765e-01,-2.3723e-01,1.7079e-01,1.5000005e+00
1.6803e-01,-2.1072e-01,1.7092e-01,1.5002506e+00
2.0303e-01,-1.7741e-01,1.7104e-01,1.5000017e+00
2.3148e-01,-1.3832e-01,1.7108e-01,1.5000398e+00
2.5242e-01,-9.4759e-02,1.7104e-01,1.5000028e+00
2.6518e-01,-4.8146e-02,1.7093e-01,1.5001454e+00
3.0222e-01,-2.3740e-05,1.3395e-01,1.5000128e+00
2.9805e-01,4.8415e-02,1.3374e-01,1.5012376e+00
2.8636e-01,9.5579e-02,1.3369e-01,1.5000050e+00
2.6726e-01,1.4025e-01,1.3364e-01,1.5000089e+00
2.4132e-01,1.8132e-01,1.3366e-01,1.5000071e+00
2.0919e-01,2.1776e-01,1.3375e-01,1.5000016e+00
1.7164e-01,2.4864e-01,1.3389e-01,1.5000236e+00
1.2961e-01,2.7312e-01,1.3405e-01,1.5000261e+00
8.4161e-02,2.9053e-01,1.3419e-01,1.5000267e+00
3.6474e-02,3.0037e-01,1.3427e-01,1.5001869e+00
-1.2186e-02,3.0235e-01,1.3428e-01,1.5001203e+00
-6.0518e-02,2.9641e-01,1.3422e-01,1.5000979e+00
-1.0721e-01,2.8268e-01,1.3406e-01,1.5009590e+00
-1.5111e-01,2.6171e-01,1.3395e-01,1.5000124e+00
-1.9098e-01,2.3388e-01,1.3374e-01,1.5012415e+00
-2.2598e-01,2.0017e-01,1.3369e-01,1.5000050e+00
-2.5511e-01,1.6130e-01,1.3364e-01,1.5000089e+00
-2.7771e-01,1.1830e-01,1.3366e-01,1.5000071e+00
-2.9320e-01,7.2244e-02,1.3375e-01,1.5000016e+00
-3.0116e-01,2.4289e-02,1.3389e-01,1.5000233e+00
-3.0135e-01,-2.4352e-02,1.3405e-01,1.5000264e+00
-2.9371e-01,-7.2417e-02,1.3419e-01,1.5000269e+00
-2.7838e-01,-1.1863e-01,1.3427e-01,1.5001883e+00
-2.5577e-01,-1.6176e-01,1.3428e-01,1.5001264e+00
-2.2646e-01,-2.0065e-01,1.3423e-01,1.5000980e+00
-1.9122e-01,-2.3423e-01,1.3406e-01,1.5009627e+00
-1.5111e-01,-2.6175e-01,1.3395e-01,1.5000125e+00
-1.0708e-01,-2.8237e-01,1.3374e-01,1.5012404e+00
-6.0388e-02,-2.9582e-01,1.3369e-01,1.5000050e+00
-1.2154e-02,-3.0162e-01,1.3364e-01,1.5000089e+00
3.6386e-02,-2.9969e-01,1.3366e-01,1.5000071e+00
8.4015e-02,-2.9008e-01,1.3375e-01,1.5000016e+00
1.2953e-01,-2.7300e-01,1.3389e-01,1.5000235e+00
1.7174e-01,-2.4884e-01,1.3405e-01,1.5000262e+00
2.0955e-01,-2.1819e-01,1.3419e-01,1.5000268e+00
2.4191e-01,-1.8181e-01,1.3427e-01,1.5001880e+00
2.6796e-01,-1.4066e-01,1.3428e-01,1.5001272e+00
2.8698e-01,-9.5831e-02,1.3423e-01,1.5000980e+00
2.9843e-01,-4.8524e-02,1.3406e-01,1.5009667e+00
3.3013e-01,-2.3740e-05,9.3443e-02,1.5002307e+00
3.2640e-01,4.8012e-02,9.3304e-02,1.5000019e+00
3.1575e-01,9.4971e-02,9.3187e-02,1.5000006e+00
2.9846e-01,1.3989e-01,9.3121e-02,1.5000026e+00
2.7490e-01,1.8185e-01,9.3119e-02,1.5000027e+00
2.4557e-01,2.2000e-01,9.3182e-02,1.5000007e+00
2.1103e-01,2.5355e-01,9.3296e-02,1.5000081e+00
1.7197e-01,2.8177e-01,9.3438e-02,1.5001209e+00
1.2921e-01,3.0402e-01,9.3589e-02,1.5001554e+00
-8.3582e-02,-3.1973e-01,-3.2577e-01,1.5000231e+00
-3.6131e-02,-3.2839e-01,-3.2571e-01,1.5000023e+00
1.2064e-02,-3.3013e-01,-3.2570e-01,1.5000025e+00
6.0013e-02,-3.2493e-01,-3.2574e-01,1.5000043e+00
1.0672e-01,-3.1285e-01,-3.2583e-01,1.5001834e+00
-1.5099e-01,2.9366e-01,9.3504e-02,1.5000023e+00
-1.9200e-01,2.6835e-01,9.3350e-02,1.5000428e+00
-2.2886e-01,2.3735e-01,9.3186e-02,1.5008559e+00
-2.6092e-01,2.0145e-01,9.3136e-02,1.5000020e+00
-2.8744e-01,1.6129e-01,9.3113e-02,1.5000029e+00
-3.0792e-01,1.1775e-01,9.3154e-02,1.5000014e+00
-3.2193e-01,7.1688e-02,9.3242e-02,1.5002741e+00
-3.2917e-01,2.4069e-02,9.3393e-02,1.5000008e+00
-3.2941e-01,-2.4134e-02,9.3545e-02,1.5000309e+00
3.2259e-01,7.1835e-02,-3.2580e-01,1.5000981e+00
3.0857e-01,1.1800e-01,-3.2573e-01,1.5000025e+00
2.8806e-01,1.6164e-01,-3.2570e-01,1.5000027e+00
2.6148e-01,2.0189e-01,-3.2572e-01,1.5000024e+00
2.2938e-01,2.3789e-01,-3.2580e-01,1.5000879e+00
-1.9219e-01,-2.6866e-01,9.3553e-02,1.5000465e+00
-1.5092e-01,-2.9357e-01,9.3401e-02,1.5000022e+00
-1.0650e-01,-3.1219e-01,9.3253e-02,1.5001944e+00
-5.9883e-02,-3.2422e-01,9.3158e-02,1.5000013e+00
-1.2038e-02,-3.2942e-01,9.3113e-02,1.5000029e+00
3.6053e-02,-3.2769e-01,9.3133e-02,1.5000021e+00
8.3394e-02,-3.1901e-01,9.3174e-02,1.5010025e+00
1.2905e-01,-3.0371e-01,9.3343e-02,1.5000112e+00
1.7202e-01,-2.8189e-01,9.3495e-02,1.5000012e+00
-2.1143e-01,2.5404e-01,-3.2583e-01,1.5003910e+00
-2.4608e-01,2.2046e-01,-3.2575e-01,1.5000052e+00
-2.7550e-01,1.8224e-01,-3.2570e-01,1.5000025e+00
-2.9911e-01,1.4019e-01,-3.2571e-01,1.5000023e+00
-3.1643e-01,9.5176e-02,-3.2577e-01,1.5000171e+00
3.2685e-01,-4.8126e-02,9.3596e-02,1.5001797e+00
3.5283e-01,-2.3740e-05,4.9965e-02,1.5000146e+00
3.4924e-01,4.7978e-02,4.9820e-02,1.5004037e+00
3.3923e-01,9.5025e-02,4.9714e-02,1.5003615e+00
3.2302e-01,1.4029e-01,4.9659e-02,1.5000007e+00
3.0088e-01,1.8295e-01,4.9644e-02,1.5000009e+00
2.7316e-01,2.2221e-01,4.9642e-02,1.5012845e+00
2.4054e-01,2.5753e-01,4.9770e-02,1.5000081e+00
2.0338e-01,2.8809e-01,4.9887e-02,1.5001037e+00
1.6238e-01,3.1335e-01,5.0020e-02,1.5002107e+00
-1.1820e-01,-3.3260e-01,-2.8215e-01,1.5000007e+00
-7.1774e-02,-3.4542e-01,-2.8207e-01,1.5000012e+00
-2.4066e-02,-3.5185e-01,-2.8201e-01,1.5004264e+00
2.4068e-02,-3.5188e-01,-2.8202e-01,1.5000390e+00
7.1777e-02,-3.4543e-01,-2.8208e-01,1.5000017e+00
1.1820e-01,-3.3262e-01,-2.8216e-01,1.5000015e+00
-1.6237e-01,3.1333e-01,5.0007e-02,1.5001179e+00
-2.0336e-01,2.8807e-01,4.9875e-02,1.5000209e+00
-2.4052e-01,2.5751e-01,4.9756e-02,1.5000421e+00
-2.7314e-01,2.2219e-01,4.9629e-02,1.5014694e+00
-3.0088e-01,1.8295e-01,4.9643e-02,1.5000009e+00
-3.2304e-01,1.4029e-01,4.9665e-02,1.5000006e+00
-3.3927e-01,9.5034e-02,4.9730e-02,1.5002113e+00
-3.4930e-01,4.7986e-02,4.9848e-02,1.5000005e+00
-3.5286e-01,-2.3740e-05,4.9980e-02,1.5000411e+00
3.4974e-01,4.8047e-02,-2.8219e-01,1.5000110e+00
3.3974e-01,9.5167e-02,-2.8209e-01,1.5000017e+00
3.2349e-01,1.4049e-01,-2.8203e-01,1.5001295e+00
3.0133e-01,1.8322e-01,-2.8202e-01,1.5000024e+00
2.7357e-01,2.2254e-01,-2.8202e-01,1.5010567e+00
2.4088e-01,2.5789e-01,-2.8213e-01,1.5000005e+00
2.0364e-01,2.8847e-01,-2.8223e-01,1.5001441e+00
-1.6225e-01,-3.1315e-01,4.9886e-02,1.5010226e+00
-1.1803e-01,-3.3213e-01,4.9788e-02,1.5001831e+00
-7.1658e-02,-3.4486e-01,4.9669e-02,1.5009148e+00
-2.4033e-02,-3.5136e-01,4.9648e-02,1.5000008e+00
2.4032e-02,-3.5137e-01,4.9651e-02,1.5000008e+00
7.1664e-02,-3.4489e-01,4.9685e-02,1.5007093e+00
1.1804e-01,-3.3217e-01,4.9807e-02,1.5000063e+00
1.6230e-01,-3.1324e-01,4.9935e-02,1.5000013e+00
-2.0363e-01,2.8845e-01,-2.8222e-01,1.5000986e+00
-2.4086e-01,2.5788e-01,-2.8212e-01,1.5000007e+00
-2.7360e-01,2.2257e-01,-2.8204e-01,1.5003530e+00
-3.0133e-01,1.8322e-01,-2.8202e-01,1.5000054e+00
-3.2351e-01,1.4050e-01,-2.8204e-01,1.5000068e+00
-3.3976e-01,9.5173e-02,-2.8210e-01,1.5000014e+00
-3.4976e-01,4.8050e-02,-2.8220e-01,1.5000332e+00
3.7003e-01,-2.3740e-05,4.1658e-03,1.5000673e+00
3.6655e-01,4.8234e-02,4.0637e-03,1.5000053e+00
3.5686e-01,9.5597e-02,3.9767e-03,1.5000551e+00
3.4111e-01,1.4127e-01,3.8987e-03,1.5010227e+00
3.1967e-01,1.8454e-01,3.8723e-03,1.5013999e+00
2.9293e-01,2.2475e-01,3.9061e-03,1.5009124e+00
2.6126e-01,2.6124e-01,3.9866e-03,1.5000152e+00
2.2509e-01,2.9332e-01,4.0749e-03,1.5000347e+00
1.8503e-01,3.2047e-01,4.1779e-03,1.5001079e+00
-1.4158e-01,-3.4183e-01,-2.3627e-01,1.5008121e+00
-9.5707e-02,-3.5720e-01,-2.3621e-01,1.5000051e+00
-4.8235e-02,-3.6640e-01,-2.3614e-01,1.5011958e+00
4.8247e-02,-3.6650e-01,-2.3617e-01,1.5000023e+00
9.5703e-02,-3.5719e-01,-2.3621e-01,1.5005219e+00
1.4158e-01,-3.4183e-01,-2.3627e-01,1.5012665e+00
-1.8502e-01,3.2043e-01,4.1657e-03,1.5000670e+00
-2.2507e-01,2.9329e-01,4.0636e-03,1.5000053e+00
-2.6124e-01,2.6122e-01,3.9766e-03,1.5000556e+00
-2.9291e-01,2.2474e-01,3.8987e-03,1.5010241e+00
-3.1968e-01,1.8454e-01,3.8723e-03,1.5013998e+00
-3.4113e-01,1.4128e-01,3.9062e-03,1.5009110e+00
-3.5689e-01,9.5605e-02,3.9867e-03,1.5000150e+00
-3.6659e-01,4.8239e-02,4.0750e-03,1.5000352e+00
-3.7007e-01,-2.3740e-05,4.1781e-03,1.5001075e+00
3.6680e-01,4.8266e-02,-2.3627e-01,1.5008121e+00
3.5718e-01,9.5682e-02,-2.3621e-01,1.5000048e+00
3.4141e-01,1.4139e-01,-2.3614e-01,1.5012097e+00
2.9325e-01,2.2500e-01,-2.3617e-01,1.5000023e+00
2.6147e-01,2.6144e-01,-2.3621e-01,1.5005236e+00
2.2522e-01,2.9349e-01,-2.3627e-01,1.5012676e+00
-1.8502e-01,-3.2048e-01,4.1658e-03,1.5000670e+00
-1.4149e-01,-3.4160e-01,4.0636e-03,1.5000053e+00
-9.5621e-02,-3.5689e-01,3.9766e-03,1.5000556e+00
-4.8192e-02,-3.6608e-01,3.8987e-03,1.5010244e+00
-3.5000e-07,-3.6915e-01,3.8723e-03,1.5014010e+00
4.8194e-02,-3.6610e-01,3.9061e-03,1.5009127e+00
9.5628e-02,-3.5691e-01,3.9867e-03,1.5000152e+00
1.4150e-01,-3.4163e-01,4.0750e-03,1.5000347e+00
1.8503e-01,-3.2051e-01,4.1780e-03,1.5001079e+00
-2.2522e-01,2.9349e-01,-2.3627e-01,1.5008130e+00
-2.6147e-01,2.6145e-01,-2.3621e-01,1.5000052e+00
-2.9318e-01,2.2494e-01,-2.3614e-01,1.5011929e+00
-3.4150e-01,1.4143e-01,-2.3617e-01,1.5000023e+00
-3.5717e-01,9.5680e-02,-2.3621e-01,1.5005176e+00
-3.6680e-01,4.8266e-02,-2.3627e-01,1.5012625e+00
3.8159e-01,-2.3740e-05,-4.3272e-02,1.5000951e+00
3.7825e-01,4.7761e-02,-4.3336e-02,1.5000135e+00
3.6900e-01,9.4721e-02,-4.3390e-02,1.5000167e+00
3.5399e-01,1.4013e-01,-4.3437e-02,1.5006960e+00
3.3355e-01,1.8335e-01,-4.3456e-02,1.5010265e+00
3.0799e-01,2.2374e-01,-4.3443e-02,1.5008208e+00
2.7768e-01,2.6073e-01,-4.3401e-02,1.5000916e+00
2.4292e-01,2.9361e-01,-4.3368e-02,1.5014447e+00
2.0443e-01,3.2211e-01,-4.3285e-02,1.5000321e+00
-1.6245e-01,-3.4524e-01,-1.8885e-01,1.5000017e+00
-1.1781e-01,-3.6260e-01,-1.8879e-01,1.5000004e+00
-7.1397e-02,-3.7430e-01,-1.8875e-01,1.5000090e+00
2.4014e-02,3.8168e-01,-4.3108e-02,1.5013950e+00
7.1399e-02,-3.7431e-01,-1.8875e-01,1.5000512e+00
1.1782e-01,-3.6263e-01,-1.8880e-01,1.5000006e+00
1.6246e-01,-3.4528e-01,-1.8885e-01,1.5000097e+00
-2.0441e-01,3.2207e-01,-4.3293e-02,1.5000095e+00
-2.4294e-01,2.9364e-01,-4.3360e-02,1.5003426e+00
-2.7765e-01,2.6071e-01,-4.3407e-02,1.5001704e+00
-3.0798e-01,2.2373e-01,-4.3447e-02,1.5008813e+00
-3.3355e-01,1.8335e-01,-4.3455e-02,1.5010170e+00
-3.5402e-01,1.4014e-01,-4.3432e-02,1.5006038e+00
-3.6904e-01,9.4729e-02,-4.3384e-02,1.5000020e+00
-3.7829e-01,4.7765e-02,-4.3329e-02,1.5000781e+00
-3.8163e-01,-2.3740e-05,-4.3266e-02,1.5002616e+00
3.7838e-01,4.7777e-02,-1.8882e-01,1.5005399e+00
3.6918e-01,9.4765e-02,-1.8877e-01,1.5000255e+00
3.5422e-01,1.4022e-01,-1.8874e-01,1.5000008e+00
3.3378e-01,1.8348e-01,-1.8873e-01,1.5000320e+00
2.7782e-01,2.6086e-01,-1.8877e-01,1.5000135e+00
2.4305e-01,2.9377e-01,-1.8880e-01,1.5008995e+00
2.0451e-01,3.2223e-01,-1.8887e-01,1.5001353e+00
-1.6236e-01,-3.4505e-01,-4.3325e-02,1.5007322e+00
-1.1774e-01,-3.6240e-01,-4.3381e-02,1.5005665e+00
-7.1356e-02,-3.7408e-01,-4.3423e-02,1.5004385e+00
-2.3901e-02,-3.7992e-01,-4.3453e-02,1.5009861e+00
2.3901e-02,-3.7993e-01,-4.3451e-02,1.5009546e+00
7.1361e-02,-3.7411e-01,-4.3417e-02,1.5003308e+00
1.1776e-01,-3.6247e-01,-4.3367e-02,1.5000100e+00
1.6240e-01,-3.4514e-01,-4.3307e-02,1.5000008e+00
-2.0449e-01,3.2220e-01,-1.8886e-01,1.5000586e+00
-2.4300e-01,2.9372e-01,-1.8879e-01,1.5013720e+00
2.7872e-01,-2.6176e-01,-4.3127e-02,1.5001433e+00
-3.3379e-01,1.8348e-01,-1.8873e-01,1.5000050e+00
-3.5424e-01,1.4023e-01,-1.8874e-01,1.5000086e+00
-3.6920e-01,9.4771e-02,-1.8878e-01,1.5001249e+00
-3.7840e-01,4.7780e-02,-1.8882e-01,1.5007276e+00
3.8742e-01,-2.3740e-05,-9.1691e-02,1.5000382e+00
3.8402e-01,4.8489e-02,-9.1713e-02,1.5000008e+00
3.7462e-01,9.6162e-02,-9.1732e-02,1.5000681e+00
3.5937e-01,1.4226e-01,-9.1748e-02,1.5007858e+00
3.3862e-01,1.8613e-01,-9.1754e-02,1.5010180e+00
3.1267e-01,2.2714e-01,-9.1750e-02,1.5008815e+00
2.8190e-01,2.6470e-01,-9.1735e-02,1.5001923e+00
2.4667e-01,2.9815e-01,-9.1718e-02,1.5002153e+00
2.0755e-01,3.2702e-01,-9.1695e-02,1.5000056e+00
-1.6488e-01,-3.5040e-01,-1.4043e-01,1.5000234e+00
-1.1956e-01,-3.6801e-01,-1.4041e-01,1.5000006e+00
-7.2458e-02,-3.7986e-01,-1.4039e-01,1.5000436e+00
-2.4273e-02,-3.8583e-01,-1.4039e-01,1.5000018e+00
2.4271e-02,-3.8581e-01,-1.4038e-01,1.5003479e+00
7.2457e-02,-3.7986e-01,-1.4039e-01,1.5003260e+00
1.1954e-01,-3.6794e-01,-1.4040e-01,1.5013690e+00
1.6489e-01,-3.5044e-01,-1.4043e-01,1.5000521e+00
-2.0753e-01,3.2699e-01,-9.1698e-02,1.5000012e+00
-2.4666e-01,2.9813e-01,-9.1719e-02,1.5000265e+00
-2.8187e-01,2.6467e-01,-9.1738e-02,1.5002913e+00
-3.1266e-01,2.2713e-01,-9.1751e-02,1.5009248e+00
-3.3862e-01,1.8614e-01,-9.1753e-02,1.5010125e+00
-3.5940e-01,1.4227e-01,-9.1746e-02,1.5007105e+00
-3.7465e-01,9.6171e-02,-9.1729e-02,1.5000237e+00
-3.8406e-01,4.8494e-02,-9.1710e-02,1.5000074e+00
-3.8747e-01,-2.3740e-05,-9.1688e-02,1.5000578e+00
3.8397e-01,4.8483e-02,-1.4041e-01,1.5013828e+00
3.7468e-01,9.6177e-02,-1.4040e-01,1.5000006e+00
3.5948e-01,1.4230e-01,-1.4039e-01,1.5000797e+00
3.3874e-01,1.8620e-01,-1.4038e-01,1.5000128e+00
3.1277e-01,2.2722e-01,-1.4039e-01,1.5000171e+00
2.8193e-01,2.6473e-01,-1.4040e-01,1.5003252e+00
2.4669e-01,2.9817e-01,-1.4041e-01,1.5006306e+00
-2.0765e-01,-3.2723e-01,-9.1683e-02,1.5001563e+00
-1.6485e-01,-3.5035e-01,-9.1706e-02,1.5001213e+00
-1.1955e-01,-3.6795e-01,-9.1726e-02,1.5000005e+00
-7.2439e-02,-3.7976e-01,-9.1743e-02,1.5005656e+00
-2.4265e-02,-3.8569e-01,-9.1753e-02,1.5009943e+00
2.4265e-02,-3.8570e-01,-9.1752e-02,1.5009744e+00
7.2444e-02,-3.7979e-01,-9.1741e-02,1.5004627e+00
1.1956e-01,-3.6798e-01,-9.1724e-02,1.5000852e+00
1.6486e-01,-3.5037e-01,-9.1705e-02,1.5004821e+00
-2.0754e-01,3.2701e-01,-1.4043e-01,1.5002474e+00
-2.4666e-01,2.9814e-01,-1.4041e-01,1.5007259e+00
-2.8190e-01,2.6470e-01,-1.4040e-01,1.5004852e+00
-3.1276e-01,2.2721e-01,-1.4039e-01,1.5000028e+00
-3.3874e-01,1.8620e-01,-1.4039e-01,1.5000194e+00
3.6105e-01,-1.4297e-01,-9.1634e-02,1.5001557e+00
-3.7471e-01,9.6185e-02,-1.4040e-01,1.5000009e+00
-3.8411e-01,4.8501e-02,-1.4042e-01,1.5000019e+00
3.8747e-01,-2.3740e-05,-1.4044e-01,1.5000006e+00
3.8407e-01,4.8495e-02,-1.4042e-01,1.5000210e+00
3.7465e-01,9.6171e-02,-1.4040e-01,1.5003622e+00
3.5940e-01,1.4227e-01,-1.4038e-01,1.5012365e+00
3.3865e-01,1.8615e-01,-1.4038e-01,1.5014158e+00
3.1269e-01,2.2716e-01,-1.4038e-01,1.5013167e+00
2.8192e-01,2.6472e-01,-1.4040e-01,1.5005852e+00
