x,y,z,p
2.2708e+00,-3.1737e-01,1.2233e-01,1.5000022e+00
2.9825e+00,-7.5752e-02,-1.2241e-01,1.5005048e+00
2.9606e+00,-3.1609e-02,-1.2238e-01,1.5000204e+00
2.9332e+00,9.2825e-03,-1.2234e-01,1.5000003e+00
2.9007e+00,4.6260e-02,-1.2232e-01,1.5000027e+00
2.4047e+00,-5.1936e-01,1.2263e-01,1.5000219e+00
2.4900e+00,-5.6860e-01,1.2262e-01,1.5000077e+00
2.5368e+00,-5.8435e-01,1.2258e-01,1.5000004e+00
2.6836e+00,-5.9336e-01,1.2238e-01,1.5009162e+00
2.5368e+00,1.4465e-01,-1.2264e-01,1.5000003e+00
2.4900e+00,1.2881e-01,-1.2265e-01,1.5000094e+00
2.4458e+00,1.0693e-01,-1.2264e-01,1.5000036e+00
2.4048e+00,7.9405e-02,-1.2260e-01,1.5000022e+00
2.9007e+00,-4.8617e-01,1.2234e-01,1.5000004e+00
2.3352e+00,-4.4952e-01,-1.2255e-01,1.5000005e+00
2.3677e+00,-4.8674e-01,-1.2261e-01,1.5000006e+00
2.4047e+00,-5.1936e-01,-1.2264e-01,1.5000006e+00
2.4458e+00,-5.4678e-01,-1.2264e-01,1.5005107e+00
2.4900e+00,-5.6860e-01,-1.2263e-01,1.5000134e+00
2.5852e+00,1.5412e-01,1.2258e-01,1.5007523e+00
2.4900e+00,1.2881e-01,1.2264e-01,1.5000035e+00
2.4458e+00,1.0693e-01,1.2262e-01,1.5000003e+00
2.8636e+00,-5.1858e-01,-1.2232e-01,1.5000010e+00
2.9007e+00,-4.8611e-01,-1.2232e-01,1.5013679e+00
2.9333e+00,-4.4922e-01,-1.2239e-01,1.5000004e+00
2.9608e+00,-4.0833e-01,-1.2244e-01,1.5000017e+00
2.9827e+00,-3.6417e-01,-1.2248e-01,1.5000041e+00
2.9987e+00,-3.1751e-01,-1.2252e-01,1.5000003e+00
3.0083e+00,-2.6914e-01,-1.2253e-01,1.5000023e+00
2.9929e+00,-2.1992e-01,-1.6866e-01,1.5000004e+00
2.2799e+00,-2.6865e-01,1.6839e-01,1.5000004e+00
2.9794e+00,-1.2328e-01,-1.6857e-01,1.5007133e+00
2.9630e+00,-7.7240e-02,-1.6853e-01,1.5000300e+00
2.9403e+00,-3.3936e-02,-1.6844e-01,1.5011715e+00
2.9121e+00,5.9678e-03,-1.6844e-01,1.5000012e+00
2.3896e+00,-4.8206e-01,1.6878e-01,1.5000037e+00
2.4276e+00,-5.1301e-01,1.6881e-01,1.5000040e+00
2.4694e+00,-5.3845e-01,1.6881e-01,1.5000009e+00
2.5144e+00,-5.5788e-01,1.6877e-01,1.5001255e+00
2.5615e+00,-5.7089e-01,1.6867e-01,1.5013798e+00
2.6100e+00,1.3782e-01,-1.6874e-01,1.5000061e+00
2.5615e+00,1.3127e-01,-1.6879e-01,1.5001599e+00
2.7543e+00,-5.5720e-01,1.6843e-01,1.5001023e+00
2.7991e+00,-5.3769e-01,1.6841e-01,1.5000003e+00
2.4277e+00,7.3038e-02,-1.6875e-01,1.5010690e+00
2.8788e+00,-4.8153e-01,1.6843e-01,1.5000003e+00
2.3565e+00,6.2187e-03,-1.6862e-01,1.5000122e+00
2.9405e+00,-4.0602e-01,1.6853e-01,1.5000156e+00
2.9630e+00,-3.6264e-01,1.6856e-01,1.5008489e+00
2.9795e+00,-3.1660e-01,1.6862e-01,1.5003098e+00
2.9895e+00,-1.7113e-01,1.6861e-01,1.5002447e+00
2.9630e+00,-7.7240e-02,1.6852e-01,1.5000257e+00
2.3283e+00,-4.0613e-01,-1.6864e-01,1.5000035e+00
2.9121e+00,5.9678e-03,1.6843e-01,1.5000003e+00
2.3896e+00,-4.8206e-01,-1.6879e-01,1.5000062e+00
