x,y,z,p
1.8118e+00,3.8095e+00,3.4022e+00,9.9993381e-04
1.1353e+00,3.7331e+00,3.4975e+00,9.9993655e-04
4.5372e-01,3.5572e+00,3.6081e+00,9.9996403e-04
-2.1537e-01,3.2705e+00,3.7277e+00,9.9997207e-04
-8.2474e-01,2.8447e+00,3.8232e+00,9.9996683e-04
-1.3195e+00,2.2804e+00,3.8701e+00,9.9994074e-04
-1.6792e+00,1.6180e+00,3.8790e+00,9.9988670e-04
-1.9165e+00,9.0179e-01,3.8776e+00,9.9984200e-04
-2.0380e+00,1.5728e-01,3.8780e+00,9.9983053e-04
-2.0375e+00,-5.9708e-01,3.8776e+00,9.9984290e-04
-1.9182e+00,-1.3420e+00,3.8790e+00,9.9988868e-04
-1.6685e+00,-2.0532e+00,3.8693e+00,9.9994213e-04
-1.2690e+00,-2.6883e+00,3.8207e+00,9.9996726e-04
-7.3486e-01,-3.2049e+00,3.7239e+00,9.9997202e-04
-1.2085e-01,-3.5946e+00,3.6041e+00,9.9996343e-04
5.2265e-01,-3.8777e+00,3.4941e+00,9.9993556e-04
1.1775e+00,-4.0616e+00,3.3990e+00,9.9993464e-04
1.8371e+00,-4.1256e+00,3.2977e+00,9.9995706e-04
2.4806e+00,-4.0390e+00,3.1620e+00,9.9995837e-04
3.0685e+00,-3.7941e+00,2.9786e+00,9.9994304e-04
3.5651e+00,-3.4328e+00,2.7672e+00,9.9993468e-04
3.9733e+00,-3.0414e+00,2.5836e+00,9.9996326e-04
4.3360e+00,-2.6851e+00,2.4780e+00,9.9998434e-04
4.6877e+00,-2.3575e+00,2.4520e+00,9.9996958e-04
5.0279e+00,-2.0185e+00,2.4767e+00,9.9996642e-04
5.3329e+00,-1.6361e+00,2.5211e+00,9.9997652e-04
5.5718e+00,-1.2006e+00,2.5618e+00,9.9998252e-04
5.7188e+00,-7.2118e-01,2.5851e+00,9.9998520e-04
6.1783e+00,-2.1992e-01,2.2490e+00,9.9999374e-04
6.1030e+00,2.9054e-01,2.2249e+00,9.9999197e-04
5.9271e+00,7.7069e-01,2.1821e+00,9.9998798e-04
5.6727e+00,1.2044e+00,2.1295e+00,9.9998123e-04
5.3732e+00,1.5920e+00,2.0840e+00,9.9998005e-04
5.0677e+00,1.9602e+00,2.0733e+00,9.9999277e-04
4.7873e+00,2.3670e+00,2.1358e+00,9.9998371e-04
4.5214e+00,2.8719e+00,2.2987e+00,9.9994122e-04
4.1893e+00,3.4390e+00,2.5230e+00,9.9995206e-04
3.7225e+00,3.9417e+00,2.7298e+00,9.9998307e-04
3.1307e+00,4.2900e+00,2.8794e+00,9.9999291e-04
2.4635e+00,4.4596e+00,2.9717e+00,9.9999388e-04
1.7670e+00,4.4765e+00,3.0308e+00,9.9999059e-04
1.0582e+00,4.4005e+00,3.0981e+00,9.9999236e-04
3.1962e-01,4.2825e+00,3.2128e+00,9.9999714e-04
-4.5908e-01,4.1041e+00,3.3741e+00,9.9999869e-04
-1.2191e+00,3.7770e+00,3.5234e+00,9.9999944e-04
-1.8713e+00,3.2593e+00,3.6127e+00,9.9999960e-04
-2.3878e+00,2.5987e+00,3.6549e+00,9.9999945e-04
-2.7999e+00,1.8586e+00,3.6924e+00,9.9999954e-04
-3.1170e+00,1.0613e+00,3.7394e+00,9.9999986e-04
-3.2766e+00,2.1271e-01,3.7613e+00,9.9914470e-04
-3.2326e+00,-6.4934e-01,3.7333e+00,9.9999983e-04
-3.0353e+00,-1.4829e+00,3.6863e+00,9.9999950e-04
-2.7378e+00,-2.2747e+00,3.6502e+00,9.9999947e-04
-2.3178e+00,-2.9992e+00,3.6039e+00,9.9999961e-04
-1.7378e+00,-3.5961e+00,3.5057e+00,9.9999937e-04
-1.0300e+00,-4.0207e+00,3.3505e+00,9.9999853e-04
-2.9333e-01,-4.3122e+00,3.1933e+00,9.9999676e-04
4.1062e-01,-4.5453e+00,3.0865e+00,9.9999148e-04
1.0964e+00,-4.7284e+00,3.0231e+00,9.9999113e-04
1.7868e+00,-4.8089e+00,2.9615e+00,9.9999404e-04
2.4698e+00,-4.7270e+00,2.8622e+00,9.9999228e-04
3.1005e+00,-4.4550e+00,2.7039e+00,9.9998023e-04
3.6273e+00,-4.0175e+00,2.4910e+00,9.9994678e-04
4.0337e+00,-3.5125e+00,2.2704e+00,9.9994655e-04
4.3757e+00,-3.0731e+00,2.1212e+00,9.9998705e-04
4.7223e+00,-2.7288e+00,2.0714e+00,9.9999195e-04
5.0861e+00,-2.4166e+00,2.0890e+00,9.9997880e-04
5.4428e+00,-2.0779e+00,2.1370e+00,9.9998230e-04
5.7577e+00,-1.6840e+00,2.1890e+00,9.9998871e-04
5.9987e+00,-1.2321e+00,2.2296e+00,9.9999234e-04
6.1431e+00,-7.3629e-01,2.2506e+00,9.9999385e-04
6.5582e+00,-2.1992e-01,1.8464e+00,9.9999782e-04
6.4770e+00,3.0822e-01,1.8251e+00,9.9999688e-04
6.2911e+00,8.0462e-01,1.7869e+00,9.9999449e-04
6.0200e+00,1.2506e+00,1.7369e+00,9.9998974e-04
5.6956e+00,1.6416e+00,1.6859e+00,9.9998602e-04
5.3628e+00,1.9997e+00,1.6551e+00,9.9999521e-04
5.0739e+00,2.3921e+00,1.6818e+00,9.9999406e-04
4.8570e+00,2.9287e+00,1.8135e+00,9.9993769e-04
4.6208e+00,3.6136e+00,2.0317e+00,9.9995432e-04
4.2290e+00,4.2668e+00,2.2407e+00,9.9999454e-04
3.6697e+00,4.7617e+00,2.3942e+00,9.9999937e-04
2.9952e+00,5.0539e+00,2.4875e+00,9.9999976e-04
2.2677e+00,5.1427e+00,2.5293e+00,9.9999965e-04
1.5340e+00,5.0760e+00,2.5453e+00,9.9999936e-04
7.9338e-01,4.9604e+00,2.5870e+00,9.9999979e-04
-2.3086e-02,4.9089e+00,2.7182e+00,9.9999987e-04
-9.4918e-01,4.8570e+00,2.9242e+00,9.9921338e-04
-1.8394e+00,4.5704e+00,3.0843e+00,9.9987991e-04
-2.5554e+00,4.0023e+00,3.1483e+00,9.9997177e-04
-3.0956e+00,3.2646e+00,3.1558e+00,9.9997255e-04
-3.5652e+00,2.4730e+00,3.1807e+00,9.9998478e-04
-4.0300e+00,1.6474e+00,3.2568e+00,9.9999982e-04
-4.3694e+00,7.4274e-01,3.3268e+00,9.9945617e-04
-4.4136e+00,-2.1992e-01,3.3166e+00,9.9979180e-04
-4.1814e+00,-1.1567e+00,3.2375e+00,9.9999911e-04
-3.8536e+00,-2.0378e+00,3.1706e+00,9.9997875e-04
-3.5156e+00,-2.8913e+00,3.1552e+00,9.9997397e-04
-3.0695e+00,-3.6886e+00,3.1414e+00,9.9996595e-04
-2.4057e+00,-4.3204e+00,3.0575e+00,9.9981241e-04
-1.5409e+00,-4.6906e+00,2.8785e+00,9.9999993e-04
-6.5000e-01,-4.8730e+00,2.6801e+00,9.9999988e-04
1.1968e-01,-5.0732e+00,2.5722e+00,9.9999971e-04
8.2556e-01,-5.3097e+00,2.5418e+00,9.9999939e-04
1.5434e+00,-5.4707e+00,2.5236e+00,9.9999970e-04
2.2760e+00,-5.4607e+00,2.4719e+00,9.9999974e-04
2.9776e+00,-5.2358e+00,2.3658e+00,9.9999906e-04
3.5852e+00,-4.7951e+00,2.1989e+00,9.9999078e-04
4.0446e+00,-4.1878e+00,1.9815e+00,9.9993863e-04
4.3694e+00,-3.5682e+00,1.7745e+00,9.9995642e-04
4.6791e+00,-3.1166e+00,1.6684e+00,9.9999597e-04
5.0402e+00,-2.7958e+00,1.6585e+00,9.9999337e-04
5.4308e+00,-2.4949e+00,1.6963e+00,9.9998589e-04
5.8093e+00,-2.1506e+00,1.7485e+00,9.9999101e-04
6.1364e+00,-1.7410e+00,1.7966e+00,9.9999519e-04
6.3821e+00,-1.2700e+00,1.8314e+00,9.9999718e-04
6.5262e+00,-7.5483e-01,1.8485e+00,9.9999790e-04
6.8714e+00,-2.1992e-01,1.3767e+00,9.9999930e-04
6.7851e+00,3.2652e-01,1.3602e+00,9.9999887e-04
6.5900e+00,8.3995e-01,1.3306e+00,9.9999758e-04
6.3036e+00,1.2999e+00,1.2904e+00,9.9999443e-04
5.9561e+00,1.6979e+00,1.2462e+00,9.9999034e-04
5.5946e+00,2.0515e+00,1.2123e+00,9.9999622e-04
5.2869e+00,2.4325e+00,1.2188e+00,9.9999799e-04
5.1027e+00,2.9967e+00,1.3174e+00,9.9992852e-04
4.9485e+00,3.7881e+00,1.5037e+00,9.9996512e-04
4.6140e+00,4.5591e+00,1.6807e+00,9.9999909e-04
4.0776e+00,5.1660e+00,1.8117e+00,9.9956101e-04
3.3956e+00,5.5613e+00,1.8946e+00,9.9987384e-04
2.6345e+00,5.7290e+00,1.9329e+00,9.9980188e-04
1.8571e+00,5.6846e+00,1.9351e+00,9.9944532e-04
1.0984e+00,5.5127e+00,1.9284e+00,9.9954756e-04
2.9188e-01,5.4356e+00,1.9890e+00,9.9956389e-04
-7.4630e-01,5.6357e+00,2.1970e+00,9.9958710e-04
-1.8540e+00,5.6295e+00,2.3956e+00,9.9999988e-04
-2.7798e+00,5.1943e+00,2.4879e+00,9.9997646e-04
-3.4358e+00,4.4380e+00,2.4861e+00,9.9998735e-04
-3.8710e+00,3.5360e+00,2.4408e+00,9.9999954e-04
-4.3615e+00,2.6779e+00,2.4604e+00,9.9999859e-04
-5.0474e+00,1.8384e+00,2.5840e+00,9.9985794e-04
-5.5403e+00,8.5631e-01,2.6791e+00,9.9999990e-04
-5.5617e+00,-2.1992e-01,2.6631e+00,9.9912837e-04
-5.1359e+00,-1.2429e+00,2.5465e+00,9.9995140e-04
-4.6270e+00,-2.1656e+00,2.4426e+00,9.9999958e-04
-4.3374e+00,-3.1078e+00,2.4519e+00,9.9999876e-04
-4.0131e+00,-4.0579e+00,2.4941e+00,9.9997907e-04
-3.4041e+00,-4.8535e+00,2.4731e+00,9.9998689e-04
-2.4832e+00,-5.3376e+00,2.3516e+00,9.9999834e-04
-1.3589e+00,-5.4242e+00,2.1314e+00,9.9918433e-04
-3.7978e-01,-5.4408e+00,1.9588e+00,9.9974642e-04
3.6375e-01,-5.7019e+00,1.9280e+00,9.9939543e-04
1.0915e+00,-5.9785e+00,1.9371e+00,9.9956675e-04
1.8605e+00,-6.0987e+00,1.9266e+00,9.9984521e-04
2.6345e+00,-5.9956e+00,1.8766e+00,9.9985052e-04
3.3499e+00,-5.6541e+00,1.7809e+00,9.9924433e-04
3.9382e+00,-5.0854e+00,1.6367e+00,9.9999713e-04
4.3426e+00,-4.3438e+00,1.4503e+00,9.9993571e-04
4.6024e+00,-3.6284e+00,1.2788e+00,9.9996548e-04
4.9022e+00,-3.1753e+00,1.2104e+00,9.9999847e-04
5.2880e+00,-2.8734e+00,1.2193e+00,9.9999406e-04
5.7064e+00,-2.5771e+00,1.2581e+00,9.9999102e-04
6.1052e+00,-2.2238e+00,1.3022e+00,9.9999554e-04
6.4443e+00,-1.7980e+00,1.3399e+00,9.9999806e-04
6.6957e+00,-1.3081e+00,1.3661e+00,9.9999904e-04
6.8413e+00,-7.7376e-01,1.3787e+00,9.9999935e-04
7.0944e+00,-2.1992e-01,8.5076e-01,9.9999975e-04
7.0067e+00,3.3241e-01,8.4066e-01,9.9999954e-04
6.8104e+00,8.5227e-01,8.2243e-01,9.9999885e-04
6.5209e+00,1.3188e+00,7.9736e-01,9.9999684e-04
6.1647e+00,1.7209e+00,7.6849e-01,9.9999315e-04
5.7862e+00,2.0700e+00,7.4316e-01,9.9999631e-04
5.4570e+00,2.4306e+00,7.3862e-01,9.9999930e-04
5.2789e+00,2.9766e+00,7.9137e-01,9.9993796e-04
5.1966e+00,3.8173e+00,9.1214e-01,9.9996482e-04
4.9348e+00,4.6686e+00,1.0306e+00,9.9999972e-04
4.4493e+00,5.3656e+00,1.1203e+00,9.9997586e-04
3.7945e+00,5.8609e+00,1.1809e+00,9.9999214e-04
3.0340e+00,6.1303e+00,1.2138e+00,9.9999859e-04
2.2326e+00,6.1675e+00,1.2209e+00,9.9998790e-04
1.4470e+00,6.0049e+00,1.2089e+00,9.9995487e-04
6.7747e-01,5.8031e+00,1.2081e+00,1.0000138e-03
-3.1614e-01,6.0504e+00,1.3219e+00,9.9937926e-04
-1.5573e+00,6.3853e+00,1.4923e+00,9.9998930e-04
-2.6794e+00,6.2034e+00,1.5903e+00,9.9940354e-04
-3.5659e+00,5.6026e+00,1.6225e+00,9.9955361e-04
-4.1430e+00,4.7042e+00,1.5981e+00,9.9971859e-04
-4.4612e+00,3.6810e+00,1.5446e+00,9.9998223e-04
-5.0655e+00,2.8287e+00,1.5798e+00,9.9992485e-04
-6.0074e+00,1.9989e+00,1.7020e+00,9.9999721e-04
-6.5507e+00,9.4044e-01,1.7661e+00,9.9998759e-04
-6.5585e+00,-2.1992e-01,1.7536e+00,9.9998952e-04
-6.0261e+00,-1.3140e+00,1.6652e+00,9.9999947e-04
-5.2369e+00,-2.2409e+00,1.5502e+00,9.9998959e-04
-4.9710e+00,-3.2311e+00,1.5604e+00,9.9994119e-04
-4.7688e+00,-4.2899e+00,1.6116e+00,9.9963080e-04
-4.2304e+00,-5.2075e+00,1.6187e+00,9.9948656e-04
-3.3504e+00,-5.8401e+00,1.5661e+00,9.9957635e-04
-2.1915e+00,-6.0535e+00,1.4442e+00,9.9948378e-04
-9.2161e-01,-5.8234e+00,1.2660e+00,9.9933605e-04
-5.0036e-02,-5.9248e+00,1.2027e+00,9.9999402e-04
6.6804e-01,-6.2720e+00,1.2139e+00,9.9995323e-04
1.4349e+00,-6.5081e+00,1.2212e+00,9.9999719e-04
2.2375e+00,-6.5296e+00,1.2060e+00,9.9999544e-04
3.0177e+00,-6.3113e+00,1.1643e+00,9.9999600e-04
3.7095e+00,-5.8554e+00,1.0944e+00,9.9984154e-04
4.2463e+00,-5.1805e+00,9.9497e-01,9.9999813e-04
4.5759e+00,-4.3456e+00,8.6979e-01,9.9991901e-04
4.7836e+00,-3.6065e+00,7.6512e-01,9.9998539e-04
5.0941e+00,-3.1931e+00,7.3607e-01,9.9999902e-04
5.5016e+00,-2.9124e+00,7.5029e-01,9.9999418e-04
5.9341e+00,-2.6172e+00,7.7802e-01,9.9999431e-04
6.3378e+00,-2.2559e+00,8.0617e-01,9.9999772e-04
6.6762e+00,-1.8201e+00,8.2922e-01,9.9999917e-04
6.9244e+00,-1.3214e+00,8.4489e-01,9.9999964e-04
7.0666e+00,-7.7984e-01,8.5220e-01,9.9999977e-04
7.2102e+00,-2.1992e-01,2.8788e-01,9.9999987e-04
7.1189e+00,3.4660e-01,2.8437e-01,9.9999973e-04
6.9150e+00,8.7914e-01,2.7804e-01,9.9999923e-04
6.6140e+00,1.3557e+00,2.6928e-01,9.9999760e-04
6.2432e+00,1.7640e+00,2.5908e-01,9.9999426e-04
5.8491e+00,2.1156e+00,2.4999e-01,9.9999698e-04
5.5127e+00,2.4829e+00,2.4840e-01,9.9999959e-04
5.3579e+00,3.0721e+00,2.6880e-01,9.9991634e-04
5.2996e+00,3.9796e+00,3.1292e-01,9.9998118e-04
5.0282e+00,4.8670e+00,3.5370e-01,9.9934601e-04
4.5210e+00,5.5862e+00,3.8408e-01,9.9998419e-04
3.8392e+00,6.0954e+00,4.0449e-01,9.9995764e-04
3.0490e+00,6.3692e+00,4.1537e-01,9.9998547e-04
2.2181e+00,6.3988e+00,4.1723e-01,9.9999972e-04
1.4073e+00,6.2129e+00,4.1201e-01,9.9999993e-04
6.1376e-01,5.9992e+00,4.1140e-01,1.0000251e-03
-4.9031e-01,6.4206e+00,4.6172e-01,9.9987198e-04
-1.8000e+00,6.7677e+00,5.2067e-01,9.9966652e-04
-2.9651e+00,6.5488e+00,5.5268e-01,9.9993603e-04
-3.8867e+00,5.9039e+00,5.6281e-01,9.9972560e-04
-4.4788e+00,4.9482e+00,5.5317e-01,9.9997793e-04
-4.7586e+00,3.8444e+00,5.3078e-01,9.9997045e-04
-5.4620e+00,2.9857e+00,5.4785e-01,9.9946108e-04
-6.5205e+00,2.1307e+00,5.9466e-01,9.9998624e-04
-7.0855e+00,1.0080e+00,6.1638e-01,9.9999742e-04
-7.0965e+00,-2.1992e-01,6.1221e-01,9.9999337e-04
-6.5385e+00,-1.3787e+00,5.8170e-01,9.9999284e-04
-5.5830e+00,-2.3298e+00,5.3377e-01,9.9997754e-04
-5.3144e+00,-3.3671e+00,5.3787e-01,9.9990816e-04
-5.1427e+00,-4.4955e+00,5.5836e-01,9.9997858e-04
-4.5892e+00,-5.4682e+00,5.6176e-01,9.9980410e-04
-3.6785e+00,-6.1482e+00,5.4485e-01,9.9959661e-04
-2.4793e+00,-6.4014e+00,5.0473e-01,9.9996231e-04
-1.1005e+00,-6.1053e+00,4.3854e-01,9.9930130e-04
-1.3447e-01,-6.1042e+00,4.0914e-01,1.0000004e-03
6.0013e-01,-6.4810e+00,4.1418e-01,9.9999886e-04
1.3908e+00,-6.7393e+00,4.1755e-01,9.9999722e-04
2.2224e+00,-6.7690e+00,4.1284e-01,9.9997716e-04
3.0326e+00,-6.5480e+00,3.9891e-01,9.9995306e-04
3.7523e+00,-6.0797e+00,3.7531e-01,9.9999905e-04
4.3120e+00,-5.3827e+00,3.4152e-01,9.9999959e-04
4.6506e+00,-4.5044e+00,2.9790e-01,9.9993956e-04
4.8374e+00,-3.6912e+00,2.5866e-01,9.9997861e-04
5.1412e+00,-3.2501e+00,2.4742e-01,9.9999935e-04
5.5609e+00,-2.9680e+00,2.5256e-01,9.9999509e-04
6.0095e+00,-2.6721e+00,2.6246e-01,9.9999535e-04
6.4282e+00,-2.3055e+00,2.7236e-01,9.9999833e-04
6.7784e+00,-1.8606e+00,2.8040e-01,9.9999947e-04
7.0352e+00,-1.3498e+00,2.8584e-01,9.9999980e-04
7.1820e+00,-7.9440e-01,2.8837e-01,9.9999988e-04
7.2102e+00,-2.1992e-01,-2.8789e-01,9.9999987e-04
7.1189e+00,3.4660e-01,-2.8439e-01,9.9999973e-04
6.9150e+00,8.7914e-01,-2.7805e-01,9.9999923e-04
6.6140e+00,1.3557e+00,-2.6929e-01,9.9999760e-04
6.2432e+00,1.7640e+00,-2.5909e-01,9.9999426e-04
5.8491e+00,2.1156e+00,-2.5000e-01,9.9999698e-04
5.5127e+00,2.4829e+00,-2.4841e-01,9.9999959e-04
