  3.1300  -1.1762  -0.5068
  3.2595  -1.1054  -0.5100
  3.3939  -1.0331  -0.5236
  3.5373  -0.9545  -0.5477
  3.6913  -0.8626  -0.5821
  3.8529  -0.7492  -0.6251
  4.0046  -0.6038  -0.6696
  4.1066  -0.4223  -0.6992
  3.8444  -0.2199  -0.7678
  3.7972  -0.0488  -0.7459
  3.7108   0.1039  -0.7133
  3.6053   0.2352  -0.6805
  3.4935   0.3484  -0.6537
  3.3811   0.4490  -0.6362
  3.2692   0.5428  -0.6298
  3.1560   0.6347  -0.6354
  3.0375   0.7286  -0.6540
  2.9081   0.8266  -0.6864
  2.7610   0.9300  -0.7342
  2.5885   1.0370  -0.7982
  2.3839   1.1366  -0.8755
  2.1531   1.1912  -0.9462
  1.9379   1.1349  -0.9668
  1.7916   0.9582  -0.9193
  1.7145   0.7343  -0.8412
  1.6743   0.5215  -0.7699
  1.6510   0.3320  -0.7157
  3.7156  -0.6334   0.7346
  3.8058  -0.4809   0.7616
  3.8464  -0.3086   0.7712
  3.8267  -0.1327   0.7586
  3.7572   0.0302   0.7300
  1.5714  -0.6265  -0.7223
  1.5644  -0.8205  -0.7788
  1.5715  -1.0407  -0.8523
  1.6184  -1.2738  -0.9290
  1.7467  -1.4609  -0.9683
  1.9585  -1.5347  -0.9382
  2.1947  -1.5089  -0.8643
  2.4089  -1.4414  -0.7883
  2.5927  -1.3640  -0.7265
  2.7518  -1.2866  -0.6810
  2.8937  -1.2116  -0.6505
  3.0251  -1.1391  -0.6338
  3.1518  -1.0676  -0.6302
  3.2776  -0.9927  -0.6380
  3.4054  -0.9107  -0.6569
  3.5344  -0.8153  -0.6848
  3.6591  -0.7002  -0.7181
  3.7660  -0.5603  -0.7499
  3.8340  -0.3965  -0.7695
  3.6422  -0.2199  -0.8337
  3.6109  -0.0612  -0.8184
  3.5450   0.0841  -0.7942
  3.4576   0.2121  -0.7690
  3.3586   0.3242  -0.7493
  3.2534   0.4245  -0.7392
  3.1434   0.5173  -0.7411
  3.0264   0.6061  -0.7564
  2.8984   0.6914  -0.7849
  2.7548   0.7713  -0.8260
  2.5918   0.8387  -0.8765
  2.4106   0.8765  -0.9257
  2.2234   0.8641  -0.9591
  2.0544   0.7848  -0.9598
  1.9251   0.6489  -0.9279
  1.8380   0.4856  -0.8802
  1.7826   0.3188  -0.8338
  3.5327  -0.6026   0.8077
  3.6063  -0.4595   0.8280
  3.6414  -0.3012   0.8357
  3.6315  -0.1394   0.8275
  3.5813   0.0134   0.8067
  1.7055  -0.6157  -0.8353
  1.7334  -0.7897  -0.8819
  1.7936  -0.9649  -0.9294
  1.9003  -1.1192  -0.9604
  2.0552  -1.2233  -0.9585
  2.2383  -1.2645  -0.9242
  2.4230  -1.2559  -0.8747
  2.5943  -1.2157  -0.8245
  2.7487  -1.1604  -0.7837
  2.8886  -1.0973  -0.7556
  3.0184  -1.0290  -0.7408
  3.1422  -0.9555  -0.7394
  3.2624  -0.8737  -0.7499
  3.3784  -0.7790  -0.7699
  3.4854  -0.6665  -0.7951
  3.5736  -0.5335  -0.8191
  3.6295  -0.3816  -0.8340
  3.4707  -0.2199  -0.8905
  3.4473  -0.0724  -0.8797
  3.3926   0.0646  -0.8623
  3.3156   0.1870  -0.8449
  3.2238   0.2949  -0.8333
  3.1215   0.3908  -0.8318
  3.0094   0.4769  -0.8426
  2.8858   0.5534  -0.8659
  2.7479   0.6172  -0.8996
  2.5949   0.6602  -0.9382
  2.4313   0.6702  -0.9723
  2.2690   0.6352  -0.9903
  2.1248   0.5522  -0.9852
  2.0114   0.4318  -0.9602
  1.9306   0.2914  -0.9264
  3.3706  -0.5744   0.8700
  3.4362  -0.4412   0.8857
  3.4684  -0.2950   0.8916
  3.4637  -0.1453   0.8866
  3.4232  -0.0022   0.8713
  1.8525  -0.5965  -0.9243
  1.9067  -0.7487  -0.9579
  1.9959  -0.8878  -0.9839
  2.1219  -0.9964  -0.9908
  2.2749  -1.0612  -0.9742
  2.4379  -1.0814  -0.9409
  2.5965  -1.0664  -0.9023
  2.7439  -1.0277  -0.8681
  2.8794  -0.9736  -0.8439
  3.0048  -0.9081  -0.8322
  3.1221  -0.8314  -0.8329
  3.2312  -0.7413  -0.8438
  3.3286  -0.6346  -0.8610
  3.4070  -0.5098  -0.8786
  3.4568  -0.3692  -0.8900
  3.3161  -0.2199  -0.9382
  3.2960  -0.0793  -0.9308
  3.2446   0.0517  -0.9192
  3.1690   0.1685  -0.9095
  3.0755   0.2699  -0.9072
  2.9672   0.3563  -0.9158
  2.8446   0.4267  -0.9358
  2.7077   0.4766  -0.9640
  2.5590   0.4978  -0.9934
  2.4067   0.4809  -1.0143
  2.2643   0.4213  -1.0190
  2.1450   0.3237  -1.0068
  2.0557   0.2006  -0.9846
  1.9958   0.0644  -0.9622
  1.9604  -0.0766  -0.9486
  1.9463  -0.2199  -0.9471
  1.9533  -0.3647  -0.9586
  1.9841  -0.5095  -0.9799
  2.0451  -0.6481  -1.0027
  2.1397  -0.7694  -1.0178
  2.2651  -0.8597  -1.0168
  2.4103  -0.9100  -0.9987
  2.5608  -0.9210  -0.9702
  2.7059  -0.8999  -0.9411
  2.8408  -0.8550  -0.9190
  2.9643  -0.7912  -0.9080
  3.0760  -0.7103  -0.9083
  3.1734  -0.6115  -0.9169
  3.2508  -0.4943  -0.9286
  3.3006  -0.3615  -0.9373
  3.1721  -0.2199  -0.9780
  3.1530  -0.0868  -0.9737
  3.1008   0.0364  -0.9679
  3.0216   0.1437  -0.9661
  2.9210   0.2316  -0.9728
  2.8025   0.2972  -0.9890
  2.6694   0.3349  -1.0112
  2.5282   0.3372  -1.0317
  2.3905   0.2986  -1.0423
  2.2702   0.2204  -1.0395
  2.1777   0.1120  -1.0271
  2.1164  -0.0148  -1.0135
  2.0854  -0.1506  -1.0067
  2.0835  -0.2895  -1.0102
  2.1120  -0.4268  -1.0222
  2.1737  -0.5547  -1.0360
  2.2690  -0.6617  -1.0428
  2.3918  -0.7356  -1.0367
  2.5295  -0.7701  -1.0187
  2.6689  -0.7665  -0.9962
  2.8005  -0.7309  -0.9773
  2.9194  -0.6689  -0.9673
  3.0218  -0.5837  -0.9666
  3.1026  -0.4773  -0.9717
  3.1547  -0.3535  -0.9770
  3.0348  -0.2199  -1.0111
  3.0126  -0.0901  -1.0097
  2.9500   0.0256  -1.0098
  2.8546   0.1170  -1.0164
  2.7347   0.1757  -1.0308
  2.6002   0.1935  -1.0477
  2.4661   0.1640  -1.0588
  2.3504   0.0887  -1.0594
  2.2678  -0.0215  -1.0531
  2.2251  -0.1516  -1.0483
  2.2244  -0.2883  -1.0501
  2.2665  -0.4190  -1.0567
  2.3501  -0.5288  -1.0604
  2.4668  -0.6022  -1.0544
  2.6005  -0.6300  -1.0394
  2.7339  -0.6125  -1.0228
  2.8536  -0.5554  -1.0121
  2.9498  -0.4653  -1.0092
  3.0129  -0.3498  -1.0105
  2.9011  -0.2199  -1.0385
  2.8709  -0.0958  -1.0398
  2.7871   0.0011  -1.0462
  2.6672   0.0498  -1.0582
  2.5371   0.0368  -1.0692
  2.4283  -0.0373  -1.0726
  2.3674  -0.1541  -1.0715
  2.3672  -0.2858  -1.0719
  2.4284  -0.4025  -1.0723
  2.5374  -0.4759  -1.0661
  2.6671  -0.4885  -1.0537
  2.7866  -0.4404  -1.0432
  2.8707  -0.3439  -1.0390
  2.6345  -0.2199  -1.0741
  1.5077   2.1714   1.0741
  1.6421   2.1714   1.0642
  1.5912   2.2761   1.0598
  1.4778   2.3024   1.0631
  1.3857   2.2302   1.0722
  1.3850   2.1123   1.0782
  1.4774   2.0386   1.0786
  1.5922   2.0654   1.0735
  1.7759   2.1714   1.0446
  1.7440   2.2955   1.0394
  1.6592   2.3909   1.0384
  1.5399   2.4364   1.0394
  1.4126   2.4222   1.0447
  1.3047   2.3512   1.0560
  1.2415   2.2371   1.0678
  1.2403   2.1055   1.0726
  1.3017   1.9890   1.0717
  1.4101   1.9142   1.0717
  1.5409   1.8981   1.0726
  1.6634   1.9458   1.0677
  1.7477   2.0455   1.0559
  1.9089   2.1714   1.0133
  1.8856   2.3012   1.0092
  1.8233   2.4171   1.0102
  1.7267   2.5066   1.0112
  1.6059   2.5591   1.0099
  1.4747   2.5697   1.0094
  1.3463   2.5394   1.0148
  1.2320   2.4709   1.0280
  1.1438   2.3684   1.0450
  1.0947   2.2404   1.0576
  1.0937   2.1024   1.0600
  1.1406   1.9728   1.0543
  1.2265   1.8660   1.0487
  1.3408   1.7910   1.0493
  1.4732   1.7550   1.0555
  1.6107   1.7645   1.0603
  1.7364   1.8214   1.0562
  1.8333   1.9180   1.0422
  1.8916   2.0396   1.0253
  2.0400   2.1714   0.9683
  2.0222   2.3035   0.9662
  1.9753   2.4285   0.9707
  1.8990   2.5389   0.9764
  1.7958   2.6255   0.9782
  1.6733   2.6811   0.9747
  1.5411   2.7030   0.9688
  1.4082   2.6931   0.9659
  1.2804   2.6545   0.9710
  1.1622   2.5890   0.9858
  1.0597   2.4970   1.0074
  0.9819   2.3796   1.0287
  0.9397   2.2432   1.0415
  0.9400   2.0997   1.0408
  0.9815   1.9631   1.0294
  1.0561   1.8433   1.0155
  1.1548   1.7448   1.0072
  1.2715   1.6696   1.0089
  1.4026   1.6207   1.0198
  1.5434   1.6042   1.0339
  1.6848   1.6264   1.0425
  1.8137   1.6893   1.0387
  1.9174   1.7867   1.0223
  1.9894   1.9066   0.9999
  2.0295   2.0375   0.9799
  2.1674   2.1714   0.9080
  2.1531   2.3086   0.9082
  2.1162   2.4424   0.9169
  2.0535   2.5680   0.9286
  1.9634   2.6775   0.9373
  1.8485   2.7618   0.9382
  1.7167   2.8146   0.9309
  1.5775   2.8356   0.9192
  1.4386   2.8286   0.9095
  1.3040   2.7983   0.9072
  1.1750   2.7477   0.9158
  1.0527   2.6767   0.9358
  0.9411   2.5831   0.9640
