x,y,z,p
-1.2335e+00,-3.2525e+00,2.8777e+00,9.9995574e-04
-7.0742e-01,-3.4651e+00,2.9257e+00,9.9996260e-04
-1.4356e-01,-3.5622e+00,2.9493e+00,9.9996602e-04
4.2934e-01,-3.5360e+00,2.9467e+00,9.9996565e-04
9.8142e-01,-3.3883e+00,2.9182e+00,9.9996151e-04
1.4850e+00,-3.1296e+00,2.8657e+00,9.9995406e-04
1.9178e+00,-2.7784e+00,2.7928e+00,9.9994576e-04
2.2652e+00,-2.3584e+00,2.7052e+00,9.9994349e-04
2.5224e+00,-1.8955e+00,2.6102e+00,9.9995740e-04
2.6942e+00,-1.4140e+00,2.5171e+00,9.9998527e-04
2.7935e+00,-9.3262e-01,2.4364e+00,9.9999996e-04
2.8388e+00,-4.6135e-01,2.3793e+00,9.9999595e-04
3.0856e+00,3.3300e-06,1.9582e+00,1.0000012e-03
3.0822e+00,4.5361e-01,1.9771e+00,9.9999567e-04
3.0565e+00,9.1957e-01,2.0256e+00,9.9999899e-04
2.9937e+00,1.4034e+00,2.0983e+00,9.9999131e-04
2.8708e+00,1.8993e+00,2.1845e+00,9.9996030e-04
2.6667e+00,2.3894e+00,2.2723e+00,9.9994335e-04
2.3701e+00,2.8479e+00,2.3513e+00,9.9994603e-04
1.9815e+00,3.2468e+00,2.4139e+00,9.9995483e-04
1.5128e+00,3.5600e+00,2.4548e+00,9.9996179e-04
9.8478e-01,3.7669e+00,2.4709e+00,9.9996458e-04
4.2414e-01,3.8548e+00,2.4611e+00,9.9996288e-04
-1.3963e-01,3.8204e+00,2.4261e+00,9.9995686e-04
-6.7793e-01,3.6702e+00,2.3686e+00,9.9994811e-04
-1.1668e+00,3.4200e+00,2.2932e+00,9.9994312e-04
-1.5906e+00,3.0936e+00,2.2076e+00,9.9995549e-04
-1.9456e+00,2.7195e+00,2.1220e+00,9.9998625e-04
-2.2416e+00,2.3250e+00,2.0495e+00,9.9999996e-04
-2.4957e+00,1.9271e+00,2.0010e+00,9.9999613e-04
-2.7199e+00,1.5265e+00,1.9793e+00,9.9999669e-04
-2.9110e+00,1.1134e+00,1.9779e+00,9.9999562e-04
-3.0552e+00,6.8057e-01,1.9864e+00,9.9999506e-04
-3.1390e+00,2.2975e-01,1.9974e+00,9.9999574e-04
-3.1568e+00,-2.3105e-01,2.0087e+00,9.9999659e-04
-3.1120e+00,-6.9322e-01,2.0233e+00,9.9999756e-04
-3.0136e+00,-1.1526e+00,2.0476e+00,9.9999914e-04
-2.8682e+00,-1.6097e+00,2.0873e+00,9.9999935e-04
-2.6728e+00,-2.0639e+00,2.1430e+00,9.9998655e-04
-2.4164e+00,-2.5063e+00,2.2094e+00,9.9996194e-04
-2.0887e+00,-2.9194e+00,2.2781e+00,9.9994662e-04
-1.6868e+00,-3.2809e+00,2.3412e+00,9.9994590e-04
-1.2174e+00,-3.5685e+00,2.3928e+00,9.9995164e-04
-6.9514e-01,-3.7634e+00,2.4287e+00,9.9995732e-04
-1.4080e-01,-3.8525e+00,2.4465e+00,9.9996036e-04
4.2136e-01,-3.8295e+00,2.4450e+00,9.9996010e-04
9.6616e-01,-3.6957e+00,2.4242e+00,9.9995659e-04
1.4701e+00,-3.4594e+00,2.3854e+00,9.9995061e-04
1.9136e+00,-3.1356e+00,2.3312e+00,9.9994486e-04
2.2835e+00,-2.7439e+00,2.2655e+00,9.9994549e-04
2.5740e+00,-2.3063e+00,2.1933e+00,9.9996000e-04
2.7873e+00,-1.8441e+00,2.1210e+00,9.9998515e-04
2.9321e+00,-1.3745e+00,2.0551e+00,9.9999974e-04
3.0211e+00,-9.0891e-01,2.0021e+00,9.9999627e-04
3.0680e+00,-4.5152e-01,1.9680e+00,9.9999695e-04
3.2889e+00,3.3300e-06,1.5477e+00,1.0000063e-03
3.2873e+00,4.5183e-01,1.5614e+00,9.9999772e-04
3.2643e+00,9.1462e-01,1.5952e+00,9.9999689e-04
3.2119e+00,1.3951e+00,1.6478e+00,9.9999743e-04
3.1110e+00,1.8918e+00,1.7133e+00,9.9997062e-04
2.9398e+00,2.3917e+00,1.7834e+00,9.9994637e-04
2.6831e+00,2.8729e+00,1.8498e+00,9.9994395e-04
2.3360e+00,3.3094e+00,1.9062e+00,9.9995242e-04
1.9045e+00,3.6755e+00,1.9480e+00,9.9996121e-04
1.4035e+00,3.9491e+00,1.9722e+00,9.9996649e-04
8.5489e-01,4.1140e+00,1.9773e+00,9.9996758e-04
2.8465e-01,4.1616e+00,1.9629e+00,9.9996447e-04
-2.7990e-01,4.0919e+00,1.9300e+00,9.9995734e-04
-8.1324e-01,3.9135e+00,1.8809e+00,9.9994811e-04
-1.2949e+00,3.6434e+00,1.8195e+00,9.9994419e-04
-1.7129e+00,3.3057e+00,1.7520e+00,9.9995927e-04
-2.0674e+00,2.9288e+00,1.6869e+00,9.9998933e-04
-2.3718e+00,2.5396e+00,1.6351e+00,9.9999994e-04
-2.6463e+00,2.1529e+00,1.6053e+00,9.9999736e-04
-2.9017e+00,1.7646e+00,1.5981e+00,9.9999676e-04
-3.1306e+00,1.3598e+00,1.6061e+00,9.9999816e-04
-3.3139e+00,9.2851e-01,1.6194e+00,9.9999988e-04
-3.4332e+00,4.7188e-01,1.6307e+00,9.9999984e-04
-3.4775e+00,3.3300e-06,1.6364e+00,9.9999976e-04
-3.4455e+00,-4.7357e-01,1.6366e+00,9.9976462e-04
-3.3453e+00,-9.3731e-01,1.6348e+00,9.9999973e-04
-3.1921e+00,-1.3865e+00,1.6376e+00,9.9999959e-04
-2.9995e+00,-1.8240e+00,1.6519e+00,1.0000167e-03
-2.7711e+00,-2.2544e+00,1.6810e+00,9.9999643e-04
-2.4980e+00,-2.6747e+00,1.7222e+00,9.9997926e-04
-2.1679e+00,-3.0712e+00,1.7689e+00,9.9995698e-04
-1.7740e+00,-3.4236e+00,1.8145e+00,9.9994553e-04
-1.3190e+00,-3.7112e+00,1.8534e+00,9.9994485e-04
-8.1375e-01,-3.9160e+00,1.8821e+00,9.9994813e-04
-2.7530e-01,-4.0247e+00,1.8983e+00,9.9995091e-04
2.7566e-01,-4.0302e+00,1.9009e+00,9.9995145e-04
8.1703e-01,-3.9318e+00,1.8897e+00,9.9994959e-04
1.3275e+00,-3.7353e+00,1.8654e+00,9.9994639e-04
1.7889e+00,-3.4525e+00,1.8298e+00,9.9994487e-04
2.1880e+00,-3.0997e+00,1.7854e+00,9.9995036e-04
2.5178e+00,-2.6959e+00,1.7358e+00,9.9996710e-04
2.7783e+00,-2.2603e+00,1.6854e+00,9.9998895e-04
2.9753e+00,-1.8093e+00,1.6386e+00,9.9999983e-04
3.1170e+00,-1.3539e+00,1.5991e+00,9.9999706e-04
3.2115e+00,-8.9983e-01,1.5694e+00,9.9999628e-04
3.2663e+00,-4.4894e-01,1.5514e+00,1.0000034e-03
3.4714e+00,3.3300e-06,1.1279e+00,1.0000016e-03
3.4602e+00,4.5555e-01,1.1340e+00,9.9999864e-04
3.4248e+00,9.1768e-01,1.1520e+00,9.9999579e-04
3.3657e+00,1.3941e+00,1.1837e+00,9.9918199e-04
3.2683e+00,1.8870e+00,1.2262e+00,9.9998442e-04
3.1124e+00,2.3882e+00,1.2747e+00,9.9995520e-04
2.8789e+00,2.8789e+00,1.3229e+00,9.9994353e-04
2.5588e+00,3.3348e+00,1.3658e+00,9.9994820e-04
2.1537e+00,3.7304e+00,1.3996e+00,9.9995701e-04
1.6746e+00,4.0429e+00,1.4218e+00,9.9996364e-04
1.1400e+00,4.2545e+00,1.4311e+00,9.9996642e-04
5.7318e-01,4.3538e+00,1.4268e+00,9.9996514e-04
-7.6400e-06,4.3372e+00,1.4092e+00,9.9995986e-04
-5.5418e-01,4.2094e+00,1.3795e+00,9.9995156e-04
-1.0673e+00,3.9832e+00,1.3399e+00,9.9994487e-04
-1.5240e+00,3.6793e+00,1.2940e+00,9.9995140e-04
-1.9195e+00,3.3247e+00,1.2474e+00,9.9997807e-04
-2.2631e+00,2.9493e+00,1.2079e+00,9.9999855e-04
-2.5760e+00,2.5760e+00,1.1837e+00,9.9999932e-04
-2.8772e+00,2.2077e+00,1.1784e+00,9.9999892e-04
-3.1664e+00,1.8281e+00,1.1880e+00,9.9940906e-04
-3.4238e+00,1.4182e+00,1.2041e+00,9.9999570e-04
-3.6260e+00,9.7159e-01,1.2197e+00,9.9998595e-04
-3.7536e+00,4.9417e-01,1.2301e+00,9.9997915e-04
-3.7953e+00,3.3300e-06,1.2332e+00,9.9997920e-04
-3.7494e+00,-4.9361e-01,1.2288e+00,9.9998552e-04
-3.6231e+00,-9.7081e-01,1.2187e+00,9.9999418e-04
-3.4324e+00,-1.4217e+00,1.2071e+00,9.9999927e-04
-3.1974e+00,-1.8460e+00,1.1996e+00,1.0005984e-03
-2.9352e+00,-2.2523e+00,1.2021e+00,9.9937771e-04
-2.6471e+00,-2.6470e+00,1.2163e+00,9.9999784e-04
-2.3232e+00,-3.0277e+00,1.2400e+00,9.9998492e-04
-1.9508e+00,-3.3789e+00,1.2677e+00,9.9996395e-04
-1.5245e+00,-3.6804e+00,1.2944e+00,9.9994900e-04
-1.0485e+00,-3.9130e+00,1.3163e+00,9.9994344e-04
-5.3472e-01,-4.0615e+00,1.3311e+00,9.9994287e-04
-7.6400e-06,-4.1161e+00,1.3374e+00,9.9994346e-04
5.3620e-01,-4.0729e+00,1.3348e+00,9.9994382e-04
1.0542e+00,-3.9345e+00,1.3235e+00,9.9994470e-04
1.5363e+00,-3.7090e+00,1.3044e+00,9.9994877e-04
1.9686e+00,-3.4097e+00,1.2792e+00,9.9995959e-04
2.3428e+00,-3.0532e+00,1.2504e+00,9.9997732e-04
2.6570e+00,-2.6570e+00,1.2209e+00,9.9999389e-04
2.9145e+00,-2.2364e+00,1.1936e+00,9.9999997e-04
3.1201e+00,-1.8014e+00,1.1706e+00,9.9999812e-04
3.2772e+00,-1.3574e+00,1.1525e+00,9.9999629e-04
3.3867e+00,-9.0747e-01,1.1392e+00,9.9999703e-04
3.4499e+00,-4.5419e-01,1.1306e+00,9.9999961e-04
3.6442e+00,3.3300e-06,6.9516e-01,9.9999519e-04
3.6137e+00,4.5652e-01,6.9482e-01,9.9999592e-04
3.5530e+00,9.1225e-01,6.9974e-01,9.9999635e-04
3.4708e+00,1.3742e+00,7.1210e-01,9.9999887e-04
3.3631e+00,1.8489e+00,7.3210e-01,9.9999680e-04
3.2124e+00,2.3340e+00,7.5746e-01,9.9997350e-04
2.9984e+00,2.8157e+00,7.8462e-01,9.9995016e-04
2.7072e+00,3.2725e+00,8.1019e-01,9.9994452e-04
2.3358e+00,3.6807e+00,8.3158e-01,9.9994963e-04
1.8906e+00,4.0177e+00,8.4703e-01,9.9995625e-04
1.3858e+00,4.2650e+00,8.5545e-01,9.9996031e-04
8.4110e-01,4.4093e+00,8.5628e-01,9.9996071e-04
2.7960e-01,4.4443e+00,8.4947e-01,9.9995738e-04
-2.7501e-01,4.3711e+00,8.3547e-01,9.9995111e-04
-8.0089e-01,4.1984e+00,8.1532e-01,9.9994531e-04
-1.2810e+00,3.9425e+00,7.9077e-01,9.9994897e-04
-1.7068e+00,3.6272e+00,7.6470e-01,9.9997101e-04
-2.0826e+00,3.2816e+00,7.4141e-01,9.9999503e-04
-2.4265e+00,2.9331e+00,7.2615e-01,1.0009080e-03
-2.7623e+00,2.5940e+00,7.2285e-01,9.9999983e-04
-3.0970e+00,2.2501e+00,7.3025e-01,9.9999903e-04
-3.4165e+00,1.8782e+00,7.4372e-01,9.9998767e-04
-3.6954e+00,1.4631e+00,7.5818e-01,9.9996879e-04
-3.9100e+00,1.0039e+00,7.7005e-01,9.9995540e-04
-4.0424e+00,5.1068e-01,7.7726e-01,9.9994997e-04
-4.0828e+00,3.3300e-06,7.7883e-01,9.9995021e-04
-4.0289e+00,-5.0896e-01,7.7465e-01,9.9995552e-04
-3.8867e+00,-9.9793e-01,7.6547e-01,9.9996719e-04
-3.6699e+00,-1.4530e+00,7.5295e-01,9.9998381e-04
-3.3989e+00,-1.8685e+00,7.3988e-01,9.9999659e-04
-3.0958e+00,-2.2492e+00,7.2996e-01,9.9999995e-04
-2.7763e+00,-2.6072e+00,7.2652e-01,9.9999997e-04
-2.4414e+00,-2.9512e+00,7.3064e-01,9.9999958e-04
-2.0800e+00,-3.2775e+00,7.4049e-01,9.9999319e-04
-1.6804e+00,-3.5710e+00,7.5286e-01,9.9997754e-04
-1.2389e+00,-3.8128e+00,7.6476e-01,9.9996165e-04
-7.6042e-01,-3.9862e+00,7.7412e-01,9.9995216e-04
-2.5665e-01,-4.0793e+00,7.7970e-01,9.9994871e-04
2.5703e-01,-4.0856e+00,7.8090e-01,9.9994942e-04
7.6389e-01,-4.0045e+00,7.7766e-01,9.9995388e-04
1.2480e+00,-3.8410e+00,7.7041e-01,9.9996288e-04
1.6965e+00,-3.6052e+00,7.6007e-01,9.9997626e-04
2.1011e+00,-3.3108e+00,7.4801e-01,9.9999009e-04
2.4591e+00,-2.9725e+00,7.3592e-01,9.9999831e-04
2.7718e+00,-2.6029e+00,7.2535e-01,9.9999999e-04
3.0413e+00,-2.2096e+00,7.1711e-01,9.9999916e-04
3.2665e+00,-1.7957e+00,7.1106e-01,9.9999825e-04
3.4429e+00,-1.3631e+00,7.0636e-01,9.9999750e-04
3.5653e+00,-9.1541e-01,7.0217e-01,9.9999668e-04
3.6313e+00,-4.5874e-01,6.9821e-01,9.9999568e-04
3.8074e+00,3.3300e-06,2.3954e-01,1.0008193e-03
3.7517e+00,4.7395e-01,2.3791e-01,9.9999878e-04
3.6538e+00,9.3814e-01,2.3733e-01,9.9999775e-04
3.5305e+00,1.3978e+00,2.3889e-01,9.9999855e-04
3.3876e+00,1.8624e+00,2.4321e-01,9.9999992e-04
3.2139e+00,2.3350e+00,2.4993e-01,9.9998938e-04
2.9882e+00,2.8061e+00,2.5790e-01,9.9996445e-04
2.6931e+00,3.2554e+00,2.6581e-01,9.9994775e-04
2.3217e+00,3.6585e+00,2.7260e-01,9.9994511e-04
1.8786e+00,3.9922e+00,2.7759e-01,9.9994843e-04
1.3768e+00,4.2375e+00,2.8031e-01,9.9995144e-04
8.3566e-01,4.3807e+00,2.8058e-01,9.9995172e-04
2.7780e-01,4.4156e+00,2.7835e-01,9.9994902e-04
-2.7328e-01,4.3436e+00,2.7381e-01,9.9994511e-04
-7.9630e-01,4.1743e+00,2.6736e-01,9.9994557e-04
-1.2756e+00,3.9258e+00,2.5969e-01,9.9995984e-04
-1.7055e+00,3.6243e+00,2.5200e-01,9.9998585e-04
-2.0954e+00,3.3018e+00,2.4603e-01,9.9999920e-04
-2.4684e+00,2.9838e+00,2.4363e-01,9.9999998e-04
-2.8449e+00,2.6715e+00,2.4553e-01,9.9999934e-04
-3.2230e+00,2.3416e+00,2.5063e-01,9.9998789e-04
-3.5801e+00,1.9682e+00,2.5703e-01,9.9996437e-04
-3.8882e+00,1.5394e+00,2.6309e-01,9.9994816e-04
-4.1229e+00,1.0586e+00,2.6780e-01,9.9994307e-04
-4.2666e+00,5.3900e-01,2.7056e-01,9.9994288e-04
-4.3091e+00,3.3300e-06,2.7110e-01,9.9994335e-04
-4.2478e+00,-5.3662e-01,2.6937e-01,9.9994393e-04
-4.0884e+00,-1.0497e+00,2.6556e-01,9.9994741e-04
-3.8440e+00,-1.5219e+00,2.6011e-01,9.9995907e-04
-3.5347e+00,-1.9432e+00,2.5377e-01,9.9997986e-04
-3.1849e+00,-2.3139e+00,2.4767e-01,9.9999661e-04
-2.8172e+00,-2.6455e+00,2.4313e-01,9.9999998e-04
-2.4430e+00,-2.9531e+00,2.4112e-01,9.9999949e-04
-2.0582e+00,-3.2431e+00,2.4166e-01,9.9999996e-04
-1.6505e+00,-3.5075e+00,2.4388e-01,9.9999827e-04
-1.2116e+00,-3.7290e+00,2.4668e-01,9.9999063e-04
-7.4211e-01,-3.8902e+00,2.4916e-01,9.9998160e-04
-2.5030e-01,-3.9783e+00,2.5078e-01,9.9997676e-04
2.5080e-01,-3.9864e+00,2.5130e-01,9.9997767e-04
7.4664e-01,-3.9141e+00,2.5069e-01,9.9998337e-04
1.2239e+00,-3.7668e+00,2.4918e-01,9.9999120e-04
1.6728e+00,-3.5549e+00,2.4718e-01,9.9999731e-04
2.0886e+00,-3.2910e+00,2.4523e-01,9.9999973e-04
2.4701e+00,-2.9859e+00,2.4380e-01,1.0009036e-03
2.8181e+00,-2.6464e+00,2.4322e-01,9.9999996e-04
3.1278e+00,-2.2725e+00,2.4324e-01,9.9999999e-04
3.3909e+00,-1.8642e+00,2.4345e-01,9.9999953e-04
3.5968e+00,-1.4241e+00,2.4338e-01,9.9999857e-04
3.7365e+00,-9.5938e-01,2.4271e-01,9.9999825e-04
3.8061e+00,-4.8082e-01,2.4136e-01,9.9999924e-04
3.9477e+00,3.3300e-06,-2.4837e-01,9.9998526e-04
3.8682e+00,4.8867e-01,-2.4530e-01,9.9999558e-04
3.7338e+00,9.5869e-01,-2.4254e-01,9.9999992e-04
3.5645e+00,1.4113e+00,-2.4120e-01,9.9999959e-04
3.3757e+00,1.8558e+00,-2.4236e-01,9.9999984e-04
