x,y,z,p
-8.3896e-01,2.2121e+00,1.9572e+00,9.9993508e-03
-1.1133e+00,1.9283e+00,1.8420e+00,9.9998920e-03
-1.3297e+00,1.6286e+00,1.7393e+00,1.0000125e-02
-1.5045e+00,1.3329e+00,1.6628e+00,1.0008978e-02
-1.6522e+00,1.0448e+00,1.6172e+00,1.0000000e-02
-1.7771e+00,7.5715e-01,1.5980e+00,1.0000000e-02
-1.8761e+00,4.6243e-01,1.5985e+00,1.0000000e-02
-1.9430e+00,1.5686e-01,1.6126e+00,1.0000000e-02
-1.9733e+00,-1.5930e-01,1.6377e+00,1.0000000e-02
-1.9663e+00,-4.8464e-01,1.6753e+00,1.0007300e-02
-1.9246e+00,-8.1997e-01,1.7306e+00,1.0000764e-02
-1.8460e+00,-1.1673e+00,1.8069e+00,9.9999863e-03
-1.7215e+00,-1.5251e+00,1.9026e+00,9.9996765e-03
-1.5352e+00,-1.8803e+00,2.0082e+00,1.0002059e-02
-1.2750e+00,-2.2084e+00,2.1095e+00,1.0000001e-02
-9.4042e-01,-2.4797e+00,2.1939e+00,1.0000010e-02
-5.4474e-01,-2.6683e+00,2.2529e+00,1.0000040e-02
-1.1107e-01,-2.7560e+00,2.2818e+00,1.0000070e-02
3.3201e-01,-2.7344e+00,2.2787e+00,1.0000067e-02
7.5457e-01,-2.6051e+00,2.2437e+00,1.0000034e-02
1.1293e+00,-2.3799e+00,2.1792e+00,1.0000007e-02
1.4353e+00,-2.0794e+00,2.0902e+00,1.0000000e-02
1.6624e+00,-1.7307e+00,1.9853e+00,1.0000283e-02
1.8134e+00,-1.3627e+00,1.8765e+00,9.9995661e-03
1.9022e+00,-9.9833e-01,1.7772e+00,9.9999502e-03
1.9471e+00,-6.5002e-01,1.6981e+00,1.0002091e-02
1.9650e+00,-3.1934e-01,1.6469e+00,1.0000000e-02
2.1233e+00,3.3300e-06,1.3475e+00,1.0000000e-02
2.1262e+00,3.1291e-01,1.3638e+00,1.0000000e-02
2.1225e+00,6.3857e-01,1.4066e+00,1.0005914e-02
2.1061e+00,9.8729e-01,1.4761e+00,9.9999531e-03
2.0589e+00,1.3622e+00,1.5667e+00,9.9996975e-03
1.9561e+00,1.7527e+00,1.6668e+00,1.0000125e-02
1.7755e+00,2.1335e+00,1.7615e+00,1.0000000e-02
1.5087e+00,2.4721e+00,1.8379e+00,1.0000009e-02
1.1636e+00,2.7382e+00,1.8881e+00,1.0000035e-02
7.6041e-01,2.9086e+00,1.9079e+00,1.0000056e-02
3.2674e-01,2.9696e+00,1.8959e+00,1.0000043e-02
-1.0665e-01,2.9179e+00,1.8530e+00,1.0000014e-02
-5.1018e-01,2.7620e+00,1.7825e+00,1.0000001e-02
-8.6062e-01,2.5227e+00,1.6915e+00,1.0002097e-02
-1.1474e+00,2.2318e+00,1.5925e+00,9.9994981e-03
-1.3764e+00,1.9238e+00,1.5011e+00,9.9999617e-03
-1.5649e+00,1.6231e+00,1.4308e+00,1.0002349e-02
-1.7299e+00,1.3358e+00,1.3870e+00,1.0000000e-02
-1.8786e+00,1.0543e+00,1.3671e+00,9.9999999e-03
-2.0083e+00,7.6811e-01,1.3645e+00,1.0000000e-02
-2.1095e+00,4.6992e-01,1.3716e+00,1.0000000e-02
-2.1723e+00,1.5899e-01,1.3823e+00,1.0000000e-02
-2.1913e+00,-1.6038e-01,1.3944e+00,1.0000000e-02
-2.1679e+00,-4.8291e-01,1.4095e+00,1.0007689e-02
-2.1091e+00,-8.0666e-01,1.4330e+00,1.0003138e-02
-2.0205e+00,-1.1339e+00,1.4703e+00,1.0000410e-02
-1.9020e+00,-1.4687e+00,1.5250e+00,9.9999882e-03
-1.7449e+00,-1.8098e+00,1.5954e+00,9.9998066e-03
-1.5346e+00,-2.1449e+00,1.6737e+00,1.0001092e-02
-1.2602e+00,-2.4512e+00,1.7491e+00,1.0000000e-02
-9.2192e-01,-2.7023e+00,1.8120e+00,1.0000004e-02
-5.3127e-01,-2.8762e+00,1.8562e+00,1.0000015e-02
-1.0809e-01,-2.9573e+00,1.8780e+00,1.0000027e-02
3.2332e-01,-2.9385e+00,1.8761e+00,1.0000026e-02
7.3754e-01,-2.8211e+00,1.8505e+00,1.0000013e-02
1.1111e+00,-2.6147e+00,1.8030e+00,1.0000003e-02
1.4257e+00,-2.3361e+00,1.7368e+00,1.0009550e-02
1.6721e+00,-2.0092e+00,1.6589e+00,1.0000045e-02
1.8504e+00,-1.6580e+00,1.5768e+00,9.9996865e-03
1.9707e+00,-1.3038e+00,1.4996e+00,9.9999605e-03
2.0464e+00,-9.5933e-01,1.4343e+00,1.0001467e-02
2.0906e+00,-6.2896e-01,1.3855e+00,1.0000000e-02
2.1134e+00,-3.1102e-01,1.3556e+00,1.0000000e-02
2.2595e+00,3.3300e-06,1.0632e+00,1.0000000e-02
2.2635e+00,3.1111e-01,1.0751e+00,1.0000000e-02
2.2608e+00,6.3345e-01,1.1048e+00,1.0000000e-02
2.2490e+00,9.7688e-01,1.1538e+00,1.0000375e-02
2.2163e+00,1.3477e+00,1.2206e+00,9.9999676e-03
2.1407e+00,1.7416e+00,1.2986e+00,9.9992173e-03
1.9973e+00,2.1386e+00,1.3770e+00,1.0008581e-02
1.7719e+00,2.5102e+00,1.4458e+00,1.0000005e-02
1.4637e+00,2.8248e+00,1.4971e+00,1.0000032e-02
1.0866e+00,3.0573e+00,1.5268e+00,1.0000076e-02
6.6283e-01,3.1897e+00,1.5330e+00,1.0000089e-02
2.1976e-01,3.2129e+00,1.5154e+00,1.0000055e-02
-2.1392e-01,3.1273e+00,1.4750e+00,1.0000015e-02
-6.1175e-01,2.9439e+00,1.4149e+00,1.0000001e-02
-9.5427e-01,2.6850e+00,1.3409e+00,1.0001892e-02
-1.2351e+00,2.3836e+00,1.2633e+00,9.9996844e-03
-1.4639e+00,2.0739e+00,1.1945e+00,9.9999664e-03
-1.6606e+00,1.7780e+00,1.1448e+00,1.0001863e-02
-1.8421e+00,1.4986e+00,1.1174e+00,1.0008543e-02
-2.0154e+00,1.2256e+00,1.1099e+00,1.0000000e-02
-2.1741e+00,9.4433e-01,1.1154e+00,1.0007413e-02
-2.3057e+00,6.4604e-01,1.1268e+00,1.0003428e-02
-2.3947e+00,3.2915e-01,1.1374e+00,1.0001686e-02
-2.4305e+00,3.3300e-06,1.1437e+00,1.0001310e-02
-2.4115e+00,-3.3145e-01,1.1454e+00,1.0001603e-02
-2.3445e+00,-6.5689e-01,1.1457e+00,1.0002050e-02
-2.2414e+00,-9.7355e-01,1.1499e+00,1.0001815e-02
-2.1129e+00,-1.2849e+00,1.1637e+00,1.0000746e-02
-1.9632e+00,-1.5972e+00,1.1909e+00,1.0000023e-02
-1.7871e+00,-1.9135e+00,1.2320e+00,9.9999976e-03
-1.5718e+00,-2.2268e+00,1.2826e+00,9.9997554e-03
-1.3052e+00,-2.5188e+00,1.3349e+00,1.0001431e-02
-9.8299e-01,-2.7658e+00,1.3813e+00,1.0009878e-02
-6.1238e-01,-2.9469e+00,1.4163e+00,1.0000001e-02
-2.0828e-01,-3.0449e+00,1.4362e+00,1.0000003e-02
2.0873e-01,-3.0516e+00,1.4393e+00,1.0000004e-02
6.1637e-01,-2.9662e+00,1.4256e+00,1.0000002e-02
9.9348e-01,-2.7954e+00,1.3960e+00,1.0000000e-02
1.3228e+00,-2.5530e+00,1.3530e+00,1.0003669e-02
1.5945e+00,-2.2589e+00,1.3011e+00,9.9997646e-03
1.8068e+00,-1.9346e+00,1.2457e+00,9.9998882e-03
1.9661e+00,-1.5995e+00,1.1927e+00,9.9999627e-03
2.0818e+00,-1.2660e+00,1.1465e+00,1.0001248e-02
2.1627e+00,-9.3941e-01,1.1096e+00,1.0000000e-02
2.2153e+00,-6.2070e-01,1.0826e+00,1.0000000e-02
2.2455e+00,-3.0863e-01,1.0666e+00,1.0000000e-02
2.3876e+00,3.3300e-06,7.7578e-01,1.0000000e-02
2.3843e+00,3.1390e-01,7.8139e-01,1.0000000e-02
2.3709e+00,6.3528e-01,7.9751e-01,1.0000000e-02
2.3494e+00,9.7315e-01,8.2625e-01,1.0001931e-02
2.3139e+00,1.3359e+00,8.6812e-01,9.9999709e-03
2.2468e+00,1.7241e+00,9.2019e-01,9.9994955e-03
2.1239e+00,2.1239e+00,9.7593e-01,1.0002253e-02
1.9254e+00,2.5093e+00,1.0277e+00,1.0000001e-02
1.6452e+00,2.8496e+00,1.0691e+00,1.0000014e-02
1.2914e+00,3.1177e+00,1.0965e+00,1.0000048e-02
8.8246e-01,3.2934e+00,1.1078e+00,1.0000075e-02
4.4292e-01,3.3644e+00,1.1026e+00,1.0000061e-02
-7.6400e-06,3.3269e+00,1.0810e+00,1.0000025e-02
-4.1959e-01,3.1871e+00,1.0445e+00,1.0000003e-02
-7.9353e-01,2.9615e+00,9.9617e-01,1.0007554e-02
-1.1098e+00,2.6793e+00,9.4227e-01,9.9997589e-03
-1.3713e+00,2.3752e+00,8.9114e-01,9.9999970e-03
-1.5960e+00,2.0799e+00,8.5184e-01,1.0000234e-02
-1.8051e+00,1.8051e+00,8.2943e-01,1.0002594e-02
-2.0117e+00,1.5436e+00,8.2388e-01,1.0003703e-02
-2.2159e+00,1.2794e+00,8.3137e-01,1.0001565e-02
-2.4052e+00,9.9628e-01,8.4589e-01,1.0000110e-02
-2.5597e+00,6.8588e-01,8.6104e-01,9.9999478e-03
-2.6600e+00,3.5020e-01,8.7174e-01,9.9999927e-03
-2.6936e+00,3.3300e-06,8.7520e-01,9.9999963e-03
-2.6584e+00,-3.4998e-01,8.7120e-01,9.9999759e-03
-2.5625e+00,-6.8662e-01,8.6198e-01,9.9999985e-03
-2.4220e+00,-1.0032e+00,8.5177e-01,1.0000296e-02
-2.2540e+00,-1.3013e+00,8.4567e-01,1.0000683e-02
-2.0706e+00,-1.5888e+00,8.4800e-01,1.0000534e-02
-1.8737e+00,-1.8737e+00,8.6098e-01,1.0000072e-02
-1.6559e+00,-2.1580e+00,8.8382e-01,9.9999948e-03
-1.4047e+00,-2.4330e+00,9.1283e-01,9.9998269e-03
-1.1102e+00,-2.6803e+00,9.4262e-01,9.9995514e-03
-7.7117e-01,-2.8780e+00,9.6811e-01,1.0000986e-02
-3.9596e-01,-3.0076e+00,9.8565e-01,1.0004190e-02
-7.6400e-06,-3.0568e+00,9.9322e-01,1.0006413e-02
3.9774e-01,-3.0212e+00,9.9011e-01,1.0005550e-02
7.7796e-01,-2.9034e+00,9.7665e-01,1.0002574e-02
1.1240e+00,-2.7135e+00,9.5431e-01,1.0000242e-02
1.4246e+00,-2.4674e+00,9.2574e-01,9.9997830e-03
1.6760e+00,-2.1842e+00,8.9452e-01,9.9999933e-03
1.8811e+00,-1.8811e+00,8.6435e-01,9.9999920e-03
2.0457e+00,-1.5697e+00,8.3783e-01,1.0001080e-02
2.1749e+00,-1.2557e+00,8.1599e-01,1.0006012e-02
2.2719e+00,-9.4104e-01,7.9900e-01,1.0000000e-02
2.3374e+00,-6.2631e-01,7.8627e-01,1.0000000e-02
2.3743e+00,-3.1258e-01,7.7812e-01,1.0000000e-02
2.5173e+00,3.3300e-06,4.8020e-01,1.0000000e-02
2.4986e+00,3.1565e-01,4.8042e-01,1.0000000e-02
2.4642e+00,6.3270e-01,4.8531e-01,1.0000000e-02
2.4205e+00,9.5835e-01,4.9661e-01,1.0004567e-02
2.3680e+00,1.3018e+00,5.1547e-01,1.0000138e-02
2.2955e+00,1.6678e+00,5.4126e-01,9.9999781e-03
2.1833e+00,2.0502e+00,5.7133e-01,9.9996480e-03
2.0093e+00,2.4289e+00,6.0133e-01,1.0006100e-02
1.7621e+00,2.7767e+00,6.2733e-01,1.0000002e-02
1.4425e+00,3.0655e+00,6.4627e-01,1.0000012e-02
1.0637e+00,3.2736e+00,6.5661e-01,1.0000027e-02
6.4598e-01,3.3864e+00,6.5763e-01,1.0000029e-02
2.1371e-01,3.3969e+00,6.4926e-01,1.0000015e-02
-2.0807e-01,3.3070e+00,6.3209e-01,1.0000003e-02
-5.9672e-01,3.1281e+00,6.0747e-01,1.0009634e-02
-9.3707e-01,2.8840e+00,5.7846e-01,1.0000235e-02
-1.2261e+00,2.6056e+00,5.4933e-01,9.9999452e-03
-1.4764e+00,2.3264e+00,5.2559e-01,9.9999995e-03
-1.7088e+00,2.0656e+00,5.1139e-01,1.0000840e-02
-1.9415e+00,1.8232e+00,5.0806e-01,1.0001368e-02
-2.1813e+00,1.5848e+00,5.1433e-01,1.0000359e-02
-2.4208e+00,1.3309e+00,5.2698e-01,9.9999692e-03
-2.6407e+00,1.0455e+00,5.4178e-01,9.9999307e-03
-2.8164e+00,7.2314e-01,5.5468e-01,9.9994680e-03
-2.9270e+00,3.6977e-01,5.6279e-01,9.9991853e-03
-2.9598e+00,3.3300e-06,5.6461e-01,9.9992769e-03
-2.9124e+00,-3.6792e-01,5.5998e-01,9.9995535e-03
-2.7926e+00,-7.1701e-01,5.4999e-01,9.9998902e-03
-2.6174e+00,-1.0363e+00,5.3700e-01,9.9999973e-03
-2.4084e+00,-1.3240e+00,5.2428e-01,1.0000024e-02
-2.1848e+00,-1.5873e+00,5.1516e-01,1.0000447e-02
-1.9563e+00,-1.8370e+00,5.1192e-01,1.0000791e-02
-1.7217e+00,-2.0812e+00,5.1525e-01,1.0000391e-02
-1.4723e+00,-2.3200e+00,5.2416e-01,9.9999849e-03
-1.1971e+00,-2.5440e+00,5.3634e-01,9.9999992e-03
-8.8918e-01,-2.7366e+00,5.4890e-01,9.9997461e-03
-5.4935e-01,-2.8797e+00,5.5924e-01,9.9992942e-03
-1.8617e-01,-2.9590e+00,5.6558e-01,9.9991552e-03
1.8662e-01,-2.9664e+00,5.6699e-01,9.9993035e-03
5.5340e-01,-2.9011e+00,5.6338e-01,9.9995380e-03
8.9973e-01,-2.7691e+00,5.5542e-01,9.9998091e-03
1.2152e+00,-2.5823e+00,5.4442e-01,9.9999873e-03
1.4948e+00,-2.3555e+00,5.3217e-01,9.9999831e-03
1.7390e+00,-2.1021e+00,5.2043e-01,1.0000118e-02
1.9504e+00,-1.8316e+00,5.1039e-01,1.0000958e-02
2.1309e+00,-1.5482e+00,5.0244e-01,1.0002809e-02
2.2796e+00,-1.2532e+00,4.9624e-01,1.0005378e-02
2.3938e+00,-9.4777e-01,4.9113e-01,1.0008319e-02
2.4712e+00,-6.3450e-01,4.8670e-01,1.0000000e-02
2.5109e+00,-3.1720e-01,4.8278e-01,1.0000000e-02
2.6530e+00,3.3300e-06,1.6691e-01,1.0002614e-02
2.6110e+00,3.2984e-01,1.6557e-01,1.0005432e-02
2.5451e+00,6.5349e-01,1.6532e-01,1.0007088e-02
2.4671e+00,9.7679e-01,1.6693e-01,1.0004452e-02
2.3813e+00,1.3091e+00,1.7096e-01,1.0000832e-02
2.2821e+00,1.6581e+00,1.7747e-01,9.9999777e-03
2.1533e+00,2.0221e+00,1.8584e-01,9.9998458e-03
1.9736e+00,2.3857e+00,1.9479e-01,1.0000511e-02
1.7275e+00,2.7222e+00,2.0284e-01,1.0008291e-02
1.4138e+00,3.0045e+00,2.0891e-01,1.0000001e-02
1.0425e+00,3.2085e+00,2.1224e-01,1.0000004e-02
6.3310e-01,3.3189e+00,2.1257e-01,1.0000004e-02
2.0943e-01,3.3289e+00,2.0984e-01,1.0000002e-02
-2.0393e-01,3.2412e+00,2.0432e-01,1.0000000e-02
-5.8556e-01,3.0696e+00,1.9660e-01,1.0001260e-02
-9.2259e-01,2.8394e+00,1.8783e-01,9.9997758e-03
-1.2160e+00,2.5841e+00,1.7967e-01,9.9999940e-03
-1.4813e+00,2.3341e+00,1.7392e-01,1.0000190e-02
-1.7400e+00,2.1033e+00,1.7174e-01,1.0000719e-02
-2.0089e+00,1.8865e+00,1.7338e-01,1.0000263e-02
-2.2916e+00,1.6649e+00,1.7820e-01,9.9999834e-03
-2.5747e+00,1.4155e+00,1.8485e-01,9.9998311e-03
-2.8321e+00,1.1213e+00,1.9163e-01,9.9994813e-03
-3.0348e+00,7.7919e-01,1.9712e-01,1.0001204e-02
-3.1602e+00,3.9923e-01,2.0040e-01,1.0004345e-02
-3.1955e+00,3.3300e-06,2.0104e-01,1.0005274e-02
-3.1378e+00,-3.9639e-01,1.9898e-01,1.0002963e-02
-2.9945e+00,-7.6884e-01,1.9450e-01,1.0000345e-02
-2.7827e+00,-1.1018e+00,1.8829e-01,9.9997762e-03
-2.5278e+00,-1.3897e+00,1.8148e-01,9.9999987e-03
-2.2554e+00,-1.6387e+00,1.7539e-01,1.0000033e-02
-1.9828e+00,-1.8620e+00,1.7113e-01,1.0000928e-02
-1.7141e+00,-2.0719e+00,1.6918e-01,1.0002092e-02
-1.4430e+00,-2.2737e+00,1.6942e-01,1.0001589e-02
-1.1591e+00,-2.4632e+00,1.7126e-01,1.0000376e-02
-8.5390e-01,-2.6280e+00,1.7384e-01,9.9999506e-03
-5.2512e-01,-2.7527e+00,1.7631e-01,9.9999778e-03
-1.7767e-01,-2.8238e+00,1.7801e-01,9.9999998e-03
1.7826e-01,-2.8334e+00,1.7861e-01,9.9999999e-03
5.3043e-01,-2.7806e+00,1.7809e-01,9.9999894e-03
8.6795e-01,-2.6713e+00,1.7671e-01,9.9999758e-03
1.1837e+00,-2.5155e+00,1.7490e-01,1.0000063e-02
1.4750e+00,-2.3242e+00,1.7318e-01,1.0000317e-02
1.7419e+00,-2.1056e+00,1.7193e-01,1.0000652e-02
1.9845e+00,-1.8636e+00,1.7128e-01,1.0000888e-02
2.2001e+00,-1.5985e+00,1.7109e-01,1.0000864e-02
2.3823e+00,-1.3097e+00,1.7104e-01,1.0000652e-02
2.5232e+00,-9.9902e-01,1.7074e-01,1.0000481e-02
2.6159e+00,-6.7166e-01,1.6992e-01,1.0000529e-02
2.6579e+00,-3.3577e-01,1.6855e-01,1.0001049e-02
2.7900e+00,3.3300e-06,-1.7554e-01,9.9999575e-03
2.7216e+00,3.4383e-01,-1.7260e-01,1.0000080e-02
2.6198e+00,6.7266e-01,-1.7017e-01,1.0001034e-02
2.5005e+00,9.9001e-01,-1.6920e-01,1.0002024e-02
2.3735e+00,1.3049e+00,-1.7041e-01,1.0001293e-02
